,required,required,required,required,required,required,required,required,required,required,required,required,required,required,required
,3089006,怪物宝箱,3089,1,40187,0,1,0,0,0,0,0,"58.76,0.03,24.12",49.09,1
,3089007,海魔,3089,2,200418,9,1,0,0,0,0,72,,0,1
,3089008,宝箱怪,3089,2,200419,8,1,1,0,0,0,72,,0,1
,3089009,J博士,3089,2,200420,7,1,1,0,0,0,72,,0,1
,3089010,J博士NPC,3089,1,20591,0,1,0,0,0,0,0,"57.92,-0.02,8.86",330.114,1
,3089011,J博士陷阱,3089,1,30595,0,1,0,0,0,0,0,"55.79,0.0,13.15",0,1
,3089012,小鱼人,3089,1,20592,0,1,0,0,0,0,0,"33.06,0.00,12.95",139.09,1
,3089013,树精叽叽,3089,1,20604,0,1,0,0,0,0,0,"31.81,0.00,14.666",139.09,1
,3089014,树精叽叽,3089,1,20605,0,1,0,0,0,0,0,"41.65,0.03,22.63",139.09,1
,3089015,树精喳喳,3089,1,20606,0,1,0,0,0,0,0,"48.79,0.19,8.92",319.09,1
,3089016,树精喳喳,3089,1,20607,0,1,0,0,0,0,0,"57.53,0.03,15.89",319.09,1
,3089017,默希娅,3089,2,200478,9,1,0,0,0,0,72,,0,1
,3089018,稀有宝箱1,3089,1,40227,0,1,0,0,0,0,0,"58.76,0.03,24.12",-131.59,1
,3089019,稀有宝箱2,3089,1,40228,0,1,0,0,0,0,0,"58.76,0.03,24.12",-131.59,1
,20010199,,2001,1,30578,0,1,0,0,0,0,0,"-21.20,0.10,12.58",0,1
,20030010,污水陷阱,2003,1,30199,0,1,0,0,0,0,0,"-132.63,0.11,-21.48",0,1
,20030011,沙海虫卵陷阱,2003,1,30200,0,1,0,0,0,0,0,"-88.12,0.11,-79.51",0,1
,20030012,前往会议陷阱,2003,1,30201,0,1,0,0,0,0,0,"-141.99,0.11,-38.63",0,1
,20030013,精灵自述陷阱,2003,1,30202,0,1,0,0,0,0,0,"-156.58,0.24,-69.62",0,1
,20030016,小格雷,2003,1,20158,0,1,0,0,0,0,0,"-127.05,0.11,-25.21",30,1
,20030018,小安斯利,2003,1,20160,0,1,0,0,0,0,0,"-122.42,0.11,-32.77",330,1
,20030020,小库珀,2003,1,20162,0,1,0,0,0,0,0,"-125.74,0.11,-36.37",0,1
,20030022,小伊诺克,2003,1,20164,0,1,0,0,0,0,0,"-143.74,0.11,-24.26",30,1
,20030226,泰坦之魂陷阱4,2003,1,30313,0,1,0,0,0,0,0,"-209.15,0.10,-24.25",0,1
,20030253,黑蹄兽战斗陷阱,2003,1,30316,0,1,0,0,0,0,0,"-152.52,0.15,-33.49",0,1
,20030254,泰坦,2003,1,20317,0,1,0,0,0,0,0,"-210.92,0.10,-26.12",0,1
