,required,required,required,optional,optional,optional,optional,optional,optional,optional,optional,optional
,708705,7087,5,4370,4370,0,-1,0,201,100205,0,1
,708801,7088,1,4371,-1,0,-1,0,4371,0,0,1
,708802,7088,2,4371,-1,0,-1,0,4371,0,0,1
,708803,7088,3,301,301,100310,-1,0,4371,0,0,1
,708901,7089,1,4372,-1,0,-1,0,4372,0,0,1
,708902,7089,2,101,101,100108,-1,0,4372,0,0,1
,708903,7089,3,4372,101,100108,-1,0,4372,0,0,1
,708904,7089,4,4372,101,100108,-1,0,4372,0,0,1
,708905,7089,5,101,101,0,-1,0,4372,0,0,1
,708906,7089,6,4372,101,0,-1,0,4372,0,0,1
,708907,7089,7,201,201,100205,-1,0,4372,0,0,1
,708908,7089,8,4372,201,100205,-1,0,4372,0,0,1
,714201,7142,1,4359,-1,0,-1,0,4359,271001,0,1
,714301,7143,1,4360,-1,0,-1,0,4360,227001,0,1
,714401,7144,1,4361,-1,0,-1,0,4361,136001,0,1
,714501,7145,1,4362,-1,0,-1,0,4362,233001,0,1
,714601,7146,1,4363,-1,0,-1,0,4363,180001,0,1
,717001,7170,1,4373,-1,0,-1,0,4373,0,0,1
,717002,7170,2,4373,-1,0,-1,0,4373,0,0,1
,717003,7170,3,101,101,0,-1,0,4373,0,0,1
,717101,7171,1,4374,-1,0,-1,0,4374,0,0,1
,717102,7171,2,101,101,100108,-1,0,4374,0,0,1
,717103,7171,3,4374,101,100108,-1,0,4374,0,0,1
,717202,7172,2,4375,101,100108,-1,0,4375,0,0,1
,717203,7172,3,4375,101,100108,-1,0,4375,0,0,1
,717401,7174,1,4376,-1,0,-1,0,4376,0,0,1
,717402,7174,2,301,301,0,-1,0,4376,0,0,1
,717403,7174,3,4376,301,0,-1,0,4376,0,0,1
,717404,7174,4,4376,301,0,-1,0,4376,0,0,1
,717405,7174,5,301,301,0,-1,0,4376,0,0,1
,717501,7175,1,4377,-1,0,-1,0,4377,0,0,1
,717502,7175,2,301,301,100310,-1,0,4377,0,0,1
,717503,7175,3,4377,301,100310,-1,0,4377,0,0,1
,717504,7175,4,4377,301,100310,-1,0,4377,0,0,1
,717601,7176,1,4378,-1,0,-1,0,4378,0,0,1
,717602,7176,2,101,101,100108,-1,0,4378,0,0,1
,717603,7176,3,201,201,100205,-1,0,4378,0,0,1
,717604,7176,4,201,201,100205,-1,0,4378,0,0,1
,717605,7176,5,4378,201,100205,-1,0,4378,0,0,1
,717606,7176,6,201,201,100206,-1,0,4378,0,0,1
,717607,7176,7,201,201,100206,-1,0,4378,0,0,1
,717609,7176,9,4378,201,100206,-1,0,4378,0,0,1
,717702,7177,2,4379,101,100102,-1,0,4379,0,0,1
,717703,7177,3,201,201,100205,-1,0,4379,0,0,1
,717704,7177,4,4379,201,100205,-1,0,4379,0,0,1
,717705,7177,5,101,101,0,-1,0,4379,0,0,1
,717706,7177,6,4379,101,0,-1,0,4379,0,0,1
,717802,7178,2,4380,-1,0,-1,0,4380,0,0,1
,717803,7178,3,301,301,100310,-1,0,4380,0,0,1
,717804,7178,4,4380,301,100310,-1,0,4380,0,0,1
,717805,7178,5,301,301,100310,-1,0,4380,0,0,1
,717806,7178,6,4380,301,100310,-1,0,4380,0,0,1
,717807,7178,7,101,101,0,-1,0,4380,0,0,1
,717808,7178,8,4380,101,0,-1,0,4380,0,0,1
,717809,7178,9,301,301,0,-1,0,4380,0,0,1
,718001,7180,1,4381,4381,0,-1,0,-1,0,0,1
,718002,7180,2,4381,4381,0,-1,0,-1,0,0,1
,718003,7180,3,301,4381,0,-1,0,301,100306,0,1
,718102,7181,2,4382,301,0,-1,0,4382,0,0,1
,718103,7181,3,101,101,100102,-1,0,4382,0,0,1
,718104,7181,4,4382,101,100102,-1,0,4382,0,0,1
,718106,7181,6,4365,4365,0,-1,0,-1,0,0,1
,718107,7181,7,4365,4365,0,-1,0,-1,0,0,1
,718108,7181,8,4382,4365,0,-1,0,4382,0,0,1
,718109,7181,9,4365,4365,0,-1,0,4382,0,0,1
,718110,7181,10,4365,4365,0,-1,0,4382,0,0,1
,718501,7185,1,4383,-1,0,-1,0,4383,0,0,1
,718502,7185,2,101,101,100108,-1,0,4383,0,0,1
,718503,7185,3,201,201,100205,-1,0,4383,0,0,1
,718504,7185,4,201,201,100205,-1,0,4383,0,0,1
,718505,7185,5,201,201,100205,-1,0,4383,0,0,1
,719802,7198,2,4384,-1,0,-1,0,4384,0,0,1
,719803,7198,3,4385,4385,0,-1,0,4384,0,0,1
,719804,7198,4,4386,4385,0,-1,0,4386,0,0,1
,721501,7215,1,4363,-1,0,-1,0,4363,0,0,1
,721503,7215,3,4363,-1,0,-1,0,4363,0,0,1
,1333918,13339,18,4334,4334,0,-1,0,4338,0,0,1
,1333919,13339,19,4339,4335,0,-1,0,4339,0,0,1
,1333920,13339,20,4336,4336,0,-1,0,4340,0,0,1
,1333921,13339,21,4341,4337,0,-1,0,4341,0,0,1
,1353503,13535,3,4353,-1,0,-1,0,4353,0,0,1
,1353505,13535,5,4353,112,0,-1,0,4353,0,0,1
,1353507,13535,7,4354,4354,0,-1,0,-1,0,0,1
,1353508,13535,8,4355,4354,0,-1,0,4355,0,0,1
,1353509,13535,9,4356,4356,0,-1,0,4355,0,0,1
,1353512,13535,12,4353,112,0,-1,0,4353,0,0,1
,1353513,13535,13,4354,4354,0,-1,0,-1,0,0,1
,1353514,13535,14,4355,4354,0,-1,0,4355,0,0,1
,1353515,13535,15,4356,4356,0,-1,0,4355,0,0,1
,1353516,13535,16,4357,4356,0,-1,0,4357,0,0,1
,1353519,13535,19,4353,112,0,-1,0,4353,0,0,1
,1353520,13535,20,112,112,0,-1,0,4353,0,0,1
,1353521,13535,21,4353,112,0,-1,0,4353,0,0,1
,1353522,13535,22,4355,112,0,-1,0,4355,0,0,1
,1353523,13535,23,4354,4354,0,-1,0,4355,0,0,1
,1355801,13558,1,4364,-1,0,-1,0,4364,0,0,1
,1355802,13558,2,4239,4239,0,-1,0,4364,0,0,1
,1355803,13558,3,4364,4239,0,-1,0,4364,0,0,1
,1355804,13558,4,4239,4239,0,-1,0,4364,0,0,1
,1355901,13559,1,4364,-1,0,-1,0,4364,0,0,1
