,id,talkName,dialogue,firstBtnText,secondBtnText,actionText,dialogue_Japanese
,1349203,,不过刚刚加入联盟的赏金猎人，能接取的任务只有最简单的“悬赏任务”。抓捕犯罪者，或是狩猎凶恶的魔兽，从而获得赏金。,,,,
,1349204,,因为有一定危险性，所以在加入联盟之前，候补猎人们必须证明自己的实力，简单来说，就是以组队形式，击败一位联盟的正式猎人。,,,,
,1349205,,既然今后打算和你们组成一个小队，我也会和你们一起完成这个加入联盟的考验，虽然有点欺负人就是了。,,,,
,1349206,,塔克，拜托了。这次的见习猎人考核就由你来完成，我会为你记录一次委托任务。,,,,
,1349207,,哼，知道了。本大爷只会拿出很少一部分的实力，要是不能击败我，就证明你们根本不配加入联盟，好好练练再来吧。,,,,
,1349208,,用实力说话正合我意，请多指教，塔克先生！,,,,
,1349301,,别以为自己多了不起，要不是爱琳娜，你们根本不可能打赢本大爷。以后有什么不懂的，你们这些新人记得多问问本大爷这样的前辈。,,,,
,1349302,,感谢你的指导，塔克先生，今后我们会多多向你请教的。<br>（这个人好粗鲁啊，明明是我们赢了。）,,,,
,1349303,,别在意塔克说的，他就是不会好好说话，实际上，他对新人一直都还不错。那么，祝贺你们成功通过考核，成为自律联盟的正式成员。,,,,
,1349304,,去安道夫那边报备以后，你们就可以在我这里正是接取悬赏任务了。,,,,
,1349305,,谢谢你，吉拉。好了，我们也去把试炼的结果报告给安道夫，完成最后一步手续。,,,,
,1349401,,,,,,
,1350001,,比我预想的更好，竟然这么快就通过了加入联盟的考核，真不愧是我看好的年轻人。,,,,
,1350002,,不过，成功加入联盟之后更加不能懈怠，爱琳娜自不必说，西蒙和温丽也要努力完成任务，成长为更加优秀的赏金猎人。,,,,
,1350003,,顺便，给你们提个醒，有空的话可以去联盟门口的<color=#bd4104>荣格互助会大使</color>那儿看看，她似乎在赠送有助于新人成长的礼物。,,,,
,1350004,,不过，既然你们已经成为赏金猎人，那么就没有阻止你们前往阿克莱斯的理由了。以自律联盟的名义，前去解决那个地方的麻烦吧！,,,,
,1350201,,接下来，我们要去吉拉那儿，她会告诉你们如何正式加入联盟。,,,,
