,required,required,required,optional,optional,optional,optional,optional,optional,optional,optional,optional
,1371601,13716,1,4489,4489,0,-1,0,-1,0,0,1
,1371602,13716,2,4489,4489,0,-1,0,-1,0,0,1
,1371603,13716,3,101,4489,0,-1,0,101,0,0,1
,1371604,13716,4,301,301,0,-1,0,101,0,0,1
,1371605,13716,5,101,301,0,-1,0,101,0,0,1
,1371606,13716,6,201,301,0,-1,0,201,0,0,1
,1371607,13716,7,101,-1,0,-1,0,101,0,0,1
,1371701,13717,1,2033,2033,215001,-1,0,-1,0,0,1
,1371801,13718,1,201,-1,0,-1,0,201,100205,0,1
,1371802,13718,2,101,101,0,-1,0,201,100205,0,1
,1371901,13719,1,101,101,100118,-1,0,-1,0,0,1
,1371902,13719,2,4489,101,100118,-1,0,4489,0,0,1
,1371903,13719,3,4489,101,100118,-1,0,4489,0,0,1
,1371904,13719,4,101,101,100118,-1,0,4489,0,0,1
,1371905,13719,5,201,201,0,-1,0,4489,0,0,1
,1371906,13719,6,4489,201,0,-1,0,4489,0,0,1
,1371907,13719,7,201,201,100205,-1,0,4489,0,0,1
,1371908,13719,8,4489,201,100205,-1,0,4489,0,0,1
,1371909,13719,9,4489,201,100205,-1,0,4489,0,0,1
,1371910,13719,10,4489,201,100205,-1,0,4489,0,0,1
,1371911,13719,11,201,201,100205,-1,0,4489,0,0,1
,1371912,13719,12,201,201,100205,-1,0,4489,0,0,1
,1371913,13719,13,4489,201,100205,-1,0,4489,0,0,1
,1371914,13719,14,4489,201,100205,-1,0,4489,0,0,1
,1371915,13719,15,201,201,0,-1,0,4489,0,0,1
,1371916,13719,16,301,201,0,-1,0,301,0,0,1
,1371917,13719,17,201,201,0,-1,0,301,0,0,1
,1372001,13720,1,4489,101,0,-1,0,4489,0,0,1
,1372002,13720,2,101,101,0,-1,0,4489,0,0,1
,1372003,13720,3,4489,101,0,-1,0,4489,0,0,1
,1372004,13720,4,-1,-1,0,-1,0,-1,0,0,1
,1372005,13720,5,2033,-1,0,-1,0,2033,216001,0,1
,1372101,13721,1,101,101,100108,-1,0,2033,216001,0,1
,1372201,13722,1,101,101,100102,-1,0,-1,0,0,1
,1372202,13722,2,301,301,0,-1,0,-1,0,0,1
,1372301,13723,1,101,101,100108,-1,0,-1,0,0,1
,1372302,13723,2,4487,101,100108,-1,0,4487,0,0,1
,1372303,13723,3,4489,4489,0,-1,0,4487,0,0,1
,1372304,13723,4,201,4489,0,-1,0,201,100207,0,1
,1372305,13723,5,4489,4489,0,-1,0,201,100207,0,1
,1372306,13723,6,4487,4489,0,-1,0,4487,0,0,1
,1372307,13723,7,201,-1,0,-1,0,201,0,0,1
,1372401,13724,1,2033,2033,215001,-1,0,-1,0,0,1
,1372501,13725,1,4488,-1,0,-1,0,4488,0,0,1
,1372502,13725,2,4488,101,0,-1,0,4488,0,0,1
,1372503,13725,3,4488,101,0,-1,0,4488,0,0,1
,1372504,13725,4,101,101,0,-1,0,4488,0,0,1
,1372601,13726,1,101,101,0,-1,0,-1,0,0,1
,1372602,13726,2,4489,101,0,-1,0,4489,0,0,1
,1372603,13726,3,4489,101,0,-1,0,4489,0,0,1
,1372604,13726,4,201,201,100205,-1,0,4489,0,0,1
,1372605,13726,5,4489,201,100205,-1,0,4489,0,0,1
,1372606,13726,6,4489,201,100205,-1,0,4489,0,0,1
,1372607,13726,7,101,101,0,-1,0,201,0,0,1
,1372608,13726,8,4489,101,0,-1,0,4489,0,0,1
,1372609,13726,9,4489,101,0,-1,0,4489,0,0,1
,1372610,13726,10,4489,101,0,-1,0,4489,0,0,1
,1372611,13726,11,101,101,0,-1,0,4489,0,0,1
,1372612,13726,12,4489,101,0,-1,0,4489,0,0,1
,1372613,13726,13,4488,101,0,-1,0,4488,0,0,1
,1372614,13726,14,4488,101,0,-1,0,4488,0,0,1
,1372615,13726,15,101,101,100108,-1,0,4489,0,0,1
,1372616,13726,16,301,101,100108,-1,0,301,0,0,1
,1372617,13726,17,101,101,0,-1,0,-1,0,0,1
,1372701,13727,1,4489,-1,0,-1,0,4489,0,0,1
,1372702,13727,2,4496,4496,0,-1,0,4489,0,0,1
,1372703,13727,3,301,4496,0,-1,0,301,0,0,1
,1372704,13727,4,4496,4496,0,-1,0,301,0,0,1
,1372705,13727,5,4489,4496,0,-1,0,4489,0,0,1
,1372706,13727,6,4496,4496,0,-1,0,4489,0,0,1
,1372801,13728,1,-1,-1,0,-1,0,-1,0,0,1
,1372802,13728,2,4493,4493,0,-1,0,-1,0,0,1
,1372803,13728,3,401,4493,0,-1,0,401,0,0,1
,1372804,13728,4,4493,4493,0,-1,0,401,0,0,1
,1372805,13728,5,401,4493,0,-1,0,401,0,0,1
,1372806,13728,6,4493,4493,0,-1,0,401,0,0,1
,1372807,13728,7,401,4493,0,-1,0,401,0,0,1
,1372808,13728,8,4493,4493,0,-1,0,401,0,0,1
,1372809,13728,9,4493,4493,0,-1,0,401,0,0,1
,1373401,13734,1,-1,-1,0,-1,0,-1,0,0,1
,1373402,13734,2,101,101,100118,-1,0,-1,0,0,1
,1373403,13734,3,201,101,100118,-1,0,201,100207,0,1
,1373404,13734,4,4489,101,100118,-1,0,4489,0,0,1
,1373405,13734,5,101,101,100118,-1,0,4489,0,0,1
,1373406,13734,6,-1,-1,0,-1,0,-1,0,0,1
,1373407,13734,7,201,-1,0,-1,0,201,100205,0,1
,1373408,13734,8,-1,-1,0,-1,0,-1,0,0,1
,1373409,13734,9,4491,4491,0,-1,0,4490,0,0,1
,1373410,13734,10,4492,4491,0,-1,0,4492,0,0,1
,1373411,13734,11,4492,4491,0,-1,0,4492,0,0,1
,1373412,13734,12,4491,4491,0,-1,0,4492,0,0,1
,1373413,13734,13,4490,4490,0,-1,0,4492,0,0,1
,1373501,13735,1,-1,-1,0,-1,0,-1,0,0,1
,1373502,13735,2,4493,4493,0,-1,0,-1,0,0,1
,1373503,13735,3,3234,4493,0,-1,0,3234,0,0,1
,1373504,13735,4,4493,4493,0,-1,0,3234,0,0,1
,1373505,13735,5,3234,4493,0,-1,0,3234,0,0,1
,1373506,13735,6,4493,4493,0,-1,0,-1,0,0,1
,1373601,13736,1,4493,4493,0,-1,0,-1,0,0,1
,1373602,13736,2,4487,-1,0,-1,0,4487,0,0,1
,1373603,13736,3,4487,4493,0,-1,0,4487,0,0,1
,1373604,13736,4,4493,4493,0,-1,0,4487,0,0,1
,1373605,13736,5,4487,4493,0,-1,0,4487,0,0,1
,1373606,13736,6,4493,4493,0,-1,0,4487,0,0,1
,1373607,13736,7,4456,4493,0,-1,0,4456,0,0,1
,1373701,13737,1,-1,-1,0,-1,0,-1,0,0,1
,1373702,13737,2,4494,-1,0,-1,0,4494,0,0,1
,1373703,13737,3,4493,4493,0,-1,0,-1,0,0,1
,1373704,13737,4,4487,4493,0,-1,0,4487,0,0,1
,1373705,13737,5,4497,4493,0,-1,0,4497,0,0,1
,1373706,13737,6,4498,4493,0,-1,0,4498,229002,0,1
,1373707,13737,7,3234,4493,0,-1,0,3234,186002,0,1
,1373708,13737,8,4493,4493,0,-1,0,3234,186002,0,1
,1373801,13738,1,-1,-1,0,-1,0,-1,0,0,1
,1373802,13738,2,4490,4490,0,-1,0,-1,0,0,1
,1373803,13738,3,4491,4490,0,-1,0,4491,0,0,1
,1373804,13738,4,4495,4495,0,-1,0,-1,0,0,1
,1373805,13738,5,-1,-1,0,-1,0,-1,0,0,1
,1373806,13738,6,3234,-1,0,-1,0,3234,186002,0,1
,1373807,13738,7,4491,4491,0,-1,0,3234,186002,0,1
,1373808,13738,8,-1,-1,0,-1,0,-1,0,0,1
,1373809,13738,9,4490,4490,0,-1,0,-1,0,0,1
,1373810,13738,10,3234,4490,0,-1,0,3234,186002,0,1
,1373901,13739,1,4493,4493,0,-1,0,-1,0,0,1
,1373902,13739,2,-1,-1,0,-1,0,-1,0,0,1
,1373903,13739,3,4491,4491,0,-1,0,-1,0,0,1
,1373904,13739,4,106,106,0,-1,0,-1,0,0,1
,1373905,13739,5,401,-1,0,-1,0,401,0,0,1
,1373906,13739,6,3234,3234,186002,-1,0,401,0,0,1
,1373907,13739,7,401,3234,186002,-1,0,401,0,0,1
,1373908,13739,8,3234,3234,186002,-1,0,401,0,0,1
,1374001,13740,1,-1,-1,0,-1,0,-1,0,0,1
,1374002,13740,2,4489,4489,0,-1,0,-1,0,0,1
,1374003,13740,3,301,4489,0,-1,0,301,0,0,1
,1374004,13740,4,-1,-1,0,-1,0,-1,0,0,1
,1374005,13740,5,301,301,0,-1,0,201,0,0,1
,1374006,13740,6,101,101,100118,-1,0,-1,0,0,1
,1374007,13740,7,4489,101,100118,-1,0,4489,0,0,1
,1380401,13804,1,-1,-1,0,-1,0,-1,0,0,1
,1380501,13805,1,101,101,0,-1,0,-1,0,0,1
