,required,required,required,required,required,required,required,required,required,required,required,required,required,required,required
,1000018,戴琳斯,1000,1,20152,0,0,0,0,0,0,0,"-64.39,20.76,143.57",135,1
,1000019,吟游诗人玛门,1000,1,20153,0,0,0,0,0,0,0,"-75.42,20.76,139.79",155,1
,1000024,主城-王宫切屏点,1000,1,54010,0,0,0,0,0,0,0,"-173.67,32.36,68.35",0,1
,1000025,王宫-主城切屏点,1002,1,54011,0,0,0,0,0,0,0,"-0.01,1.11,26.12",0,1
,1000033,禁卫军官萨林,1000,1,20180,0,1,0,0,0,0,0,"6.43,22.79,68.62",45,1
,1000034,卫兵,1000,1,20145,0,0,0,0,0,0,0,"-156.59,32.51,71.50",180,1
,1000035,卫兵,1000,1,20145,0,0,0,0,0,0,0,"-156.59,32.51,65.16",0,1
,1000036,卫兵,1000,1,20145,0,0,0,0,0,0,0,"-150.32,32.51,71.50",180,1
,1000037,卫兵,1000,1,20145,0,0,0,0,0,0,0,"-150.32,32.51,65.16",0,1
,1000038,卫兵,1000,1,20145,0,0,0,0,0,0,0,"-144.05,32.51,71.50",180,1
,1000039,卫兵,1000,1,20145,0,0,0,0,0,0,0,"-144.05,32.51,65.16",0,1
,1000042,卫兵,1000,1,20145,0,0,0,0,0,0,0,"60.78,25.57,62.76",0,1
,1000043,卫兵,1000,1,20145,0,0,0,0,0,0,0,"60.78,25.57,74.05",180,1
,1000044,诺尔,1000,1,20225,0,1,0,0,0,0,0,"-93.71,25.27,73.97",315,1
,1000045,薇莉丝,1000,1,20226,0,1,0,0,0,0,0,"-96.43,25.27,73.11",0,1
,1000046,泰雷家,1000,1,20227,0,0,0,0,0,0,0,"-79.16,22.08,25.62",45,1
,1000047,特罗德,1000,1,20228,0,0,0,0,0,0,0,"-122.64,32.38,74.62",350,1
,1000048,詹尼佛大妈,1000,1,20229,0,0,0,0,0,0,0,"-73.00,20.68,107.77",150,1
,1000049,女仆伊丽丝,1000,1,20230,0,0,0,0,0,0,0,"-72.78,20.68,104.67",0,1
,1000050,面包大王诺阿,1000,1,20231,0,0,0,0,0,0,0,"-72.08,20.49,122.73",135,1
,1000051,子爵格兰特,1000,1,20232,0,0,0,0,0,0,0,"27.00,22.57,76.65",120,1
,1000053,兔族小黑,1000,1,20234,0,0,0,0,0,0,0,"-1.61,22.92,74.15",120,1
,1000054,女巫莉莲,1000,1,20235,0,2,0,0,0,0,0,"14.37,22.63,86.12",120,1
,1000055,落选的提琴师李,1000,1,20236,0,0,0,0,0,0,0,"-77.66,20.76,135.59",90,1
,1000056,女剑士玛塔,1000,1,20237,0,0,0,0,0,0,0,"-44.68,22.789,71.74",35,1
,1000057,露露,1000,1,20238,0,0,0,0,0,0,0,"35.32,22.57,84.01",165.24,1
,1000058,卫兵,1000,1,20145,0,0,0,0,0,0,0,"-72.62,20.68,99.87",90,1
,1000059,卫兵,1000,1,20145,0,0,0,0,0,0,0,"-65.47,20.68,99.87",270,1
,1000060,卫兵,1000,1,20466,0,0,0,0,0,0,0,"-72.55,20.68,36.45",90,1
,1000061,卫兵,1000,1,20145,0,0,0,0,0,0,0,"-65.43,20.68,36.45",270,1
,1000062,宫廷书记员弗林,1000,1,20240,0,0,0,0,0,0,0,"64.12,22.57,131.67",60,1
,1000063,哈奇队长,1000,1,20241,0,0,0,0,0,0,0,"-30.29,22.74,74.51",90,1
,1000064,哈奇队长,1000,1,20241,0,0,0,0,0,0,0,"-24.79,22.74,74.56",270,1
,1000072,警报机器人·嘟,1000,1,20250,0,0,0,0,0,0,0,"-62.22,20.76,141.31",330,1
,1000073,大树精麦克斯,1000,1,20251,0,0,0,0,0,0,0,"-59.02,20.64,135.09",180,1
,1000074,小树精敏特,1000,1,20252,0,0,0,0,0,0,0,"-59.32,20.64,133.04",0,1
,1000075,哥布林商贩奥格,1000,1,20253,0,0,0,0,0,0,0,"-63.99,20.57,126.97",230,1
,1000076,皮曼1号,1000,1,20254,0,0,0,0,0,0,0,"-65.38,20.55,23.24",150,1
,1000077,假笑男孩齐齐,1000,1,20255,0,0,0,0,0,0,0,"74.25,25.57,45.83",135,1
,1000078,幻想少女苏菲,1000,1,20256,0,0,0,0,0,0,0,"75.53,25.57,41.68",315,1
,1000079,好奇少女朱莉安,1000,1,20257,0,0,0,0,0,0,0,"76.95,25.57,44.91",200,1
,1000080,猎魔人阿比旦,1000,1,20258,0,0,0,0,0,0,0,"65.39,25.57,41.69",15,1
,1000081,登山员罗伯特,1000,1,20259,0,0,0,0,0,0,0,"66.64,25.57,46.93",90,1
,1000082,哥布林萨顿,1000,1,20260,0,0,0,0,0,0,0,"-72.67,20.49,15.99",90,1
,1000083,阿噗小圆,1000,1,20261,0,0,0,0,0,0,0,"44.92,22.57,109.17",90,1
,1000084,树精毛毛,1000,1,20262,0,2,0,0,0,0,0,"13.60,22.74,75.02",120,1
,1000091,巨斧吉塔,1000,1,20269,0,0,0,0,0,0,0,"25.72,22.57,107.00",45,1
,1000092,铁锤舒尔多,1000,1,20270,0,0,0,0,0,0,0,"28.85,22.57,106.55",225,1
,1000096,艾西瓦娅,1000,1,20274,0,0,0,0,0,0,0,"3.54,22.92,73.76",210,1
,1000097,卡恩斯特,1000,1,20331,0,1,0,0,0,0,0,"-72.42,23.26,89.37",94.31,1
,1000098,奇怪的生物,1000,2,900274,0,1,0,0,0,0,0,"24.66,22.67,84.64",67.1,1
,1000099,奇怪的生物战斗陷阱,1000,1,30351,0,1,0,0,0,0,0,"24.66,22.67,84.64",0,1
,1000100,原地对白陷阱,1000,1,30352,0,1,0,0,0,0,0,"-72.42,23.26,89.37",0,1
,1000101,奇遇测试陷阱,1000,1,30384,0,1,0,0,0,0,0," 32.11,22.88,69.05",0,1
,1000102,异界迷踪陷阱,1000,1,30390,0,0,0,0,0,0,0,"-25.94,22.84,68.04",0,1
,1000104,神秘怪盗陷阱,1000,1,30395,0,0,0,0,0,0,0,"17.76,22.64,77.11",0,1
,1000106,卫兵,1000,1,20145,0,0,0,0,0,0,0,"60.92,25.57,81.05",45,1
,1000107,卫兵,1000,1,20145,0,0,0,0,0,0,0,"60.23,25.57,88.72",45,1
,1000108,卫兵,1000,1,20145,0,0,0,0,0,0,0,"60.42,25.57,55.17",45,1
,1000109,卫兵,1000,1,20145,0,0,0,0,0,0,0,"60.31,25.57,48.66",45,1
,1000110,少女凯瑟琳,1000,1,20380,0,0,0,0,0,0,0,"-10.42,22.74,74.83",30,1
,1000111,少女雷茜,1000,1,20381,0,2,0,0,0,0,0,"-7.70,22.57,76.54",210,1
,1000112,矮人小贩,1000,1,20382,0,0,0,0,0,0,0,"29.15,22.62,80",135,1
,1000113,子爵德福,1000,1,20383,0,0,0,0,0,0,0,"31.54,22.62,80",230,1
,1000115,矮巨人矿工,1000,1,20385,0,0,0,0,0,0,0,"66.09,25.57,89.87",90,1
,1000116,守卫长雷加,1000,1,20386,0,0,0,0,0,0,0,"67.19,25.57,86.52",315,1
,1000117,锤子团卢卡斯,1000,1,20387,0,0,0,0,0,0,0,"69.36,25.57,87.33",250,1
,1000118,匿名的冒险者,1000,1,20388,0,0,0,0,0,0,0,"66.10,25.57,80.83",90,1
,1000119,不知名的镇民,1000,1,20389,0,0,0,0,0,0,0,"68.37,25.57,78.57",315,1
,1000120,龟小豆,1000,1,20390,0,0,0,0,0,0,0,"34.00,22.66,75.80",30,1
,1000121,龟族先知,1000,1,20391,0,0,0,0,0,0,0,"35.41,22.57,78.35",240,1
,1000122,大学士,1002,1,20392,0,0,0,0,0,0,0,"0.89,0.01,4.00",150,1
,1000123,财政大臣,1002,1,20393,0,0,0,0,0,0,0,"-2.92,0.01,3.77",150,1
,1000124,卫兵,1002,1,20394,0,0,0,0,0,0,0,"-6.58,0.01,5.93",45,1
,1000125,卫兵,1002,1,20394,0,0,0,0,0,0,0,"-6.71,0.01,10.74",45,1
,1000126,卫兵,1002,1,20394,0,0,0,0,0,0,0,"-6.61,0.01,15.23",45,1
,1000127,卫兵,1002,1,20394,0,0,0,0,0,0,0,"-6.39,0.01,20.00",45,1
,1000128,卫兵,1002,1,20394,0,0,0,0,0,0,0,"8.47,0.01,5.82",225,1
,1000129,卫兵,1002,1,20394,0,0,0,0,0,0,0,"8.42,0.01,10.19",225,1
,1000130,卫兵,1002,1,20394,0,0,0,0,0,0,0,"8.37,0.01,14.97",225,1
,1000131,卫兵,1002,1,20394,0,0,0,0,0,0,0,"8.58,0.01,19.61",225,1
,1000132,主城-酒馆切屏点,1000,1,54016,0,1,0,0,0,0,0,"0.68,22.64,77.71",0,1
,1000133,公告板,1000,1,60179,0,1,0,0,0,0,0,"-43.21,22.79,73.85",0,1
,1000134,摊位铺,1000,1,60180,0,1,0,0,0,0,0,"9.74,22.69,100.16",0,1
,1000135,信箱,1000,1,60181,0,1,0,0,0,0,0,"39.40,22.63,76.75",0,1
,1000136,卡城→不冬岛,1000,1,54018,0,1,0,0,0,0,0,"-68.54,17.68,-12.34",0,1
,1000137,勘察,1000,1,60212,0,1,0,0,0,0,0,"22.97,22.63,86.46",0,1
,1000138,查看公告,1000,1,60213,0,1,0,0,0,0,0,"-44.54,22.79,73.82",0,1
,1000139,巡查,1000,1,60214,0,1,0,0,0,0,0,"-68.52,21.08,3.97",0,1
,1000140,巡查,1000,1,60214,0,1,0,0,0,0,0,"-68.61,20.66,135.79",0,1
,1000141,黑商头目,1000,2,900313,0,1,1,0,0,0,52,"-72.93,23.28,86.83",99.1,1
,1000142,进击哥布林,2001,2,900314,0,1,0,0,0,0,19,"-101.14,0.08,-104.44",336.2,1
,1000143,女剑士玛塔,1000,2,900315,0,1,1,0,0,0,52,"-43.61,22.84,71.59",0,1
,1000144,巡查点1陷阱,1000,1,30425,0,1,0,0,0,0,0,"-55.58,23.23,68.46",78.69,1
,1000145,巡查点2陷阱,1000,1,30426,0,1,0,0,0,0,0,"50.16,22.79,68.86",270,1
,1000146,黑商头目战斗陷阱,1000,1,30427,0,1,0,0,0,0,0,"-72.93,23.28,86.83",0,1
,1000147,哥布林战斗陷阱,2001,1,30428,0,1,0,0,0,0,0,"-101.14,0.08,-104.44",0,1
,1000148,女剑士玛塔战斗陷阱,1000,1,30429,0,1,0,0,0,0,0,"-43.61,22.84,71.59",0,1
,1000149,接受巡查任务陷阱,1000,1,30430,0,1,0,0,0,0,0,"-27.66,22.78,71.49",0,1
,1000151,悬赏公告板,1001,1,70011,0,0,0,0,0,0,0,"-7.02,1.05,21.50",0,1
,1000152,主城告示板,1000,1,70012,0,0,0,0,0,0,0,"-43.73,22.79,73.83",0,1
,1000160,草坪,1000,1,60252,0,1,0,0,0,0,0,"-37.09,22.79,64.26",0,1
,1000161,货架,1000,1,60253,0,1,0,0,0,0,0,"43.57,22.64,85.66",0,1
,1000162,禁卫军伪装者,1000,2,900359,0,1,1,0,0,0,52,"-72.55,20.68,36.45",90,1
,1000163,巨斧吉塔,1000,2,900360,0,1,1,0,0,0,52,"25.72,22.57,107.00",45,1
,1000164,护送陷阱1,1000,1,30486,0,1,0,0,0,0,0,"-168.26,32.37,68.42",0,1
,1000166,主城巡逻士兵,1000,1,20494,3,2,0,0,0,0,0,"-40.36,22.78239,65.54",0,1
,1000167,主城巡逻士兵,1000,1,20494,4,2,0,0,0,0,0,"-65.95918,20.55263,15.68064",0,1
,1000168,主城巡逻士兵,1000,1,20494,5,2,0,0,0,0,0,"-71.41,20.55263,123.0991",0,1
,1000169,塞罗,1000,1,20528,0,1,0,0,0,0,0,"-33.24,22.792,73.76",157.73,1
,1000170,防御阵1,1000,1,60311,0,1,0,0,0,0,0,"-68.88,20.56,16.91",0,1
,1000171,防御阵2,1000,1,60312,0,1,0,0,0,0,0,"-68.88,20.56,16.91",0,1
,1000172,导游卡卡,1000,1,20530,0,1,0,0,0,0,0,"40.63,22.80,74.59",135,1
,1000173,爷爷的书房,1000,1,10024,0,1,0,0,0,0,0,"17.83,22.69,119.37",0,1
,1000174,失落群岛前置任务陷阱3,1000,1,30398,0,1,0,0,0,0,0,"-69.54,19.12,-4.14",0,1
,1000175,汉莎,1000,1,20571,0,1,0,0,0,0,0,"-90.431,25.27401,63.478",45,1
,1000176,斯达,1000,1,20572,0,1,0,0,0,0,0,"-87.18,24.42,62.75",225,1
,1000177,卡佳,1000,1,20573,0,0,0,0,0,0,0,"-79.40,23.29,55.41",135,1
,1000179,诺尔,1000,1,20583,0,1,0,0,0,0,0,"-49.97,23.34,73.14",90,1
,1000182,特罗德的书房,1000,1,10026,0,1,0,0,0,0,0,"17.83,22.69,119.37",0,1
,1000183,风迹速递业务总管,1000,1,20874,0,0,0,0,0,0,0,"9.28,22.80,74.90",120,1
,1000186,采集物,1000,1,60382,0,1,0,0,0,0,0,"39.40,22.63,76.75",0,1
,1000187,采集物,1000,1,60383,0,1,0,0,0,0,0,"22.65,22.79,62.28",0,1
,1000188,采集物,2001,1,60384,0,1,0,0,0,0,0,"-8.46,-1.41,55.39",0,1
,1000189,狼人战士,2001,2,900529,0,1,0,0,0,0,0,"7.60,0.14,39.65",300,1
,1000190,贵族小黑陷阱,1000,1,30639,0,1,0,0,0,0,0,"9.82,24.39,106.32",315,1
,1000191,大厨小李,1000,1,20746,0,1,0,0,0,0,0,"36.84,22.69,110.00",153.43,1
,1000192,陷阱,1000,1,30640,0,1,0,0,0,0,0,"-92.7328,25.268,72.199",0,1
,1000193,哥布林怀特,1000,1,20878,0,1,0,0,0,0,0,"-55.50,23.29,57.09",45,1
,1000194,贝蒂,1000,1,20879,0,1,0,0,0,0,0,"-53.52,23.29,60.03",150,1
,1000195,护送卡城陷阱,1000,1,30106,0,1,0,0,0,0,0,"-25.16,22.79,68.62",0,1
,1000196,风迹速递NPC旁箱子,1000,1,20902,0,0,0,0,0,0,0,"8.04,22.79,74.98",180,1
,1001002,自律联盟2-1,1001,1,54015,0,0,0,0,0,0,0,"-12.156,8.47,21.531",0,1
,1001004,比格,1001,1,20213,0,0,0,0,0,0,0,"0.7,7.291489,40.482",180,1
,1001005,图特,1001,1,20214,0,0,0,0,0,0,0,"14.966,1.24,10.161",250,1
,1001006,斯利,1001,1,20215,0,0,0,0,0,0,0,"-11.02,7.83,26.47",266.63,1
,1001007,弗斯,1001,1,20216,0,0,0,0,0,0,0,"2.65,6.89,34.02",180,1
,1001008,费夫,1001,1,20217,0,0,0,0,0,0,0,"10,2.28,20.03",180,1
,1001009,谢克斯,1001,1,20218,0,0,0,0,0,0,0,"10.65,1.04,12.86",265.66,1
,1001010,头条哥布林,1001,1,20219,0,0,0,0,0,0,0,"9.80,0.68,4.58",45,1
,1001011,卓娜,1001,1,20220,0,0,0,0,0,0,0,"-6.80,2.20,2.00",355.79,1
,1001012,巨斧战士塔克,1001,1,20221,0,0,0,0,0,0,0,"-12.44,1.04,9.05",90,1
,1001013,外乡人里茨,1001,1,20222,0,0,0,0,0,0,0,"12.08,0.68,7.17",225,1
,1001014,旅行者艾力,1001,1,20223,0,0,0,0,0,0,0,"-7.30,7.83,22.91",90,1
,1001015,研究员拜希儿,1001,1,20224,0,0,0,0,0,0,0,"-4.89,7.83,22.91",270,1
,1001026,<委托>吉拉,1001,1,20575,0,0,0,0,0,0,0,"-0.5,1.50,24.00",160,1.2
,1001027,佣兵特伍德（NPC）,1001,1,20576,0,0,0,0,0,0,0,"-11.29,1.13,18.69",135,1
,1001028,佣兵特伍德（切屏点）,1001,1,20577,0,0,0,0,0,0,0,"-12.12,1.23,21.648",0,1
,1001029,巡逻守卫（NPC）,1001,1,20578,0,0,0,0,0,0,0,"-10.28,2.2,1.93",90,1
,1001031,左相特使,1000,1,20581,0,1,0,0,0,0,0,"-168.26,32.37,68.42",120,1
,1004001,酒馆-主城切屏点,1004,1,54017,0,0,0,0,0,0,0,"13.30,3.83,0.00",0,1
,1004002,米妮,1004,1,20398,0,0,0,0,0,0,0,"-9.19,1.64,-1.12",45,1
,2001101,由莉,2001,1,20046,0,1,0,0,0,0,0,"-7.79,0.05,4.87",0,1
,2001102,由莉,2001,1,20046,0,1,0,0,0,0,0,"10.62,0.05,-11.93",330,1
,2001103,由莉,2001,1,20046,0,1,0,0,0,0,0,"13.88,1.22,-27.59",0,1
,2001104,海莉大妈,2001,1,20047,0,0,0,0,0,0,0,"16.29,0.05,-20.79",315,1
,2001105,镇民,2001,1,20048,0,0,0,0,0,0,0,"-0.23,0.32,-15.32",0,1
,2001106,湖畔镇陷阱5,2001,1,30085,0,1,0,0,0,0,0,"10.44,0.13,-14.44",0,1
,2001107,湖畔镇陷阱6,2001,1,30086,0,1,0,0,0,0,0,"2.01,0.05,-15.46",0,1
,2001108,湖畔镇陷阱1,2001,1,30081,0,1,0,0,0,0,0,"-3.40,0.13,14.41",0,1
,2001109,湖畔镇陷阱2,2001,1,30082,0,1,0,0,0,0,0,"-7.79,0.05,4.87",0,1
,2001110,湖畔镇陷阱3,2001,1,30083,0,1,0,0,0,0,0,"1.50,0.05,-11.93",0,1
,2001111,湖畔镇陷阱4,2001,1,30084,0,1,0,0,0,0,0,"13.88,1.22,-27.59",0,1
,2001112,湖畔镇教堂,2001,1,10004,0,0,0,0,0,0,0,"8.82,0.13,-18.23",0,1
,2001113,储物室,2001,1,10005,0,0,0,0,0,0,0,"-7.74,0.13,-15.76",48.72,1
,2001114,湖畔镇陷阱7,2001,1,30087,0,1,0,0,0,0,0,"-5.91,0.05,-14.87",0,1
,2001115,红袭盗匪,2001,2,900126,0,1,1,1,0,0,0,"-5.84,0.05,6.71",270,1
,2001116,温丽,2001,2,900128,0,1,1,0,0,0,0,"-5.84,0.05,6.71",270,1
,2001117,泪目狼人,2001,2,900129,0,1,1,0,0,0,0,"6.27,0.05,-9.07",100,1
,2001118,赤瞳战狼,2001,2,900127,0,1,0,1,0,0,0,"6.94,0.05,-6.19",150,1
,2001119,赤瞳战狼,2001,2,900127,0,1,0,1,0,0,0,"3.74,0.10,-3.79",313.76,1
,2001120,解密屋前陷井,2001,1,30211,0,1,0,0,0,0,0,"-7.79,0.05,-15.66",0,1
,2001121,露西蒂尼之墓,2001,1,50005,0,1,0,0,0,0,0,"-40.13,0.05,-192.73",0,1
,2001122,秘密探员,2001,1,20076,0,1,0,0,0,0,0,"-7.33,0.05,-37.09",225,1
,2001123,小男孩杰瑞,2001,1,20077,0,1,0,0,0,0,0,"-13.8498,-0.8507872,48.7417",-2.296,1
,2001125,杰瑞妈妈,2001,1,20079,0,0,0,0,0,0,0,"11.73,1.23,-30.24",180,1
,2001126,青湖贝,2001,1,60047,0,1,0,0,0,0,0,"4.84,-2.13,63.92",0,1
,2001127,青湖贝,2001,1,60047,0,1,0,0,0,0,0,"4.84,-2.13,63.92 ",0,1
,2001128,青湖贝,2001,1,60047,0,1,0,0,0,0,0,"-7.79,-2.06,62.93 ",0,1
,2001130,鹿角子爵特鲁,2001,2,900147,0,1,0,0,0,0,0,"-18.55,0.20,-1.63",300,1
,2001134,旅馆,2001,1,10006,0,0,0,0,0,0,0,"-2.33,0.05,-1.83",-36.09,1
,2001135,半人鱼,2001,2,900146,0,1,0,0,0,0,0,"9.0,-0.5,44.3",0,1
,2001136,瑞杰,2001,2,900148,0,1,1,0,0,0,0,"11.73,1.23,-30.24",0,1
,2001142,哀嚎神殿副本入口陷阱,2001,1,30015,0,1,0,0,0,0,0,"-91.19,0.36,-185.64",0,1
,2001143,先驱者1号陷阱,2001,1,30016,0,1,0,0,0,0,0,"-38.20,0.05,-169.68",0,1
,2001144,树林赫丽陷阱,2001,1,30017,0,1,0,0,0,0,0,"-79.28,0.05,-141.20",0,1
,2001145,泰雷家陷阱,1000,1,30018,0,1,0,0,0,0,0,"-6.79,23.14,75.08",0,1
,2001146,特罗德家陷阱,1002,1,30019,0,1,0,0,0,0,0,"-10.74,0.08,-42.81",0,1
,2001147,王宫陷阱,1000,1,30020,0,1,0,0,0,0,0,"-151.30,32.54,68.12",0,1
,2001148,赫丽,2001,1,60049,0,1,0,0,0,0,0,"-80.04,0.08,-150.72",0,1
,2001149,哥布林德雷克,2001,1,20081,0,1,0,0,0,0,0,"-36.07,0.05,-175.25",330,1
,2001150,赫丽,2001,1,20082,0,1,0,0,0,0,0,"-78.11,0.08,-152.01",0,1
,2001151,哥布林德雷克,2001,2,900150,0,1,1,1,0,0,0,"-36.07,0.05,-175.25",330,1
,2001154,露西副本入口陷阱,2001,1,30054,0,1,0,0,0,0,0,"-46.12,0.08,-197.46",0,1
,2001156,库伯拉长老陷阱,2001,1,30131,0,1,0,0,0,0,0,"-63.58,0.18,-86.15",0,1
,2001157,安可陷阱,2001,1,30132,0,1,0,0,0,0,0,"-74.11,8.05,-96.77",0,1
,2001158,吟游诗人陷阱,2001,1,30133,0,1,0,0,0,0,0,"-73.29,9.80,-100.97",0,1
,2001159,地精商人陷阱,2001,1,30134,0,1,0,0,0,0,0,"48.3,0.1,-36.0",0,1
,2001160,暗雷陷阱,2001,1,30135,0,1,0,0,0,0,0,"-60.92,0.10,-72.28",0,1
,2001161,暗雷陷阱,2001,1,30136,0,1,0,0,0,0,0,"-39.21,0.10,-56.12",0,1
,2001162,暗雷陷阱,2001,1,30137,0,1,0,0,0,0,0,"-25.27,0.05,-29.90",0,1
,2001163,暗雷陷阱,2001,1,30138,0,1,0,0,0,0,0,"-41.57,0.08,-57.68",0,1
,2001164,暗雷陷阱,2001,1,30139,0,1,0,0,0,0,0,"-24.6,0.1,-30.5",0,1
,2001165,先驱者1号陷阱,2001,1,30140,0,1,0,0,0,0,0,"-64.25,0.13,-82.50",0,1
,2001166,五角枫叶,2001,1,60048,0,1,0,0,0,0,0,"-22.1,0.1,-42",0,1
,2001167,缪吉克辉,2001,1,20083,0,0,0,0,0,0,0,"-73.29,9.80,-100.97",32.692,1
,2001169,先驱者1号,2001,1,20085,0,1,0,0,0,0,0,"-62.25,0.13,-82.50",0,1
,2001170,丛林偷猎者,2001,2,900154,0,1,1,0,0,0,0,"-60.92,0.10,-72.28",0,1
,2001171,丛林偷猎者,2001,2,900155,0,1,1,0,0,0,0,"-39.21,0.10,-56.12",0,1
,2001172,丛林偷猎者,2001,2,900156,0,1,0,0,0,0,0,"-23.27,0.05,-29.90",0,1
,2001173,丛林偷猎者,2001,2,900157,0,1,0,0,0,0,0,"-43.57,0.08,-57.68",0,1
,2001174,丛林偷猎者,2001,2,900158,0,1,0,0,0,0,0,"-23.00,0.05,-43.76",0,1
,2001175,铁甲哥布林,2001,2,900159,0,1,0,0,0,0,0,"-48.24,0.05,-50.68",140,1
,2001176,铁甲哥布林,2001,2,900160,0,1,0,0,0,0,0,"-46.9,0.1,-48.17",113.471,1
,2001177,铁甲哥布林,2001,2,900161,0,1,0,0,0,0,0,"-51.0,0.1,-78.0",-29.614,1
,2001178,铁甲哥布林,2001,2,900162,0,1,0,0,0,0,0,"-69.8,0.1,-71.8",31.828,1
,2001179,先驱者1号,2001,2,900163,1,1,1,0,0,0,0,"-64.25,0.13,-82.50",0,1
,2001180,哥布林小贼陷阱,2001,1,30055,0,1,0,0,0,0,0,"-25.00,0.05,-43.76",0,1
,2001183,泽欧密探,2001,1,20094,0,0,0,0,0,0,0,"-74.9,0.18,-139.97",-27.3,1
,2001184,佣兵托尼,2001,1,20095,0,0,0,0,0,0,0,"-76.79,0.05,-136.06",180,1
,2001185,狼人基德,2001,2,900179,0,1,1,0,0,0,58,"-55.92,0.05,-135.35",270,1
,2001186,狼人基德,2001,2,900179,0,1,0,0,0,0,58,"-31.2,0.1,-155.5",-135,1
,2001187,狼人基德,2001,2,900179,0,1,0,0,0,0,58,"-63.4,0.1,-173.4",-14.783,1
,2001188,狼人基德,2001,2,900179,0,1,0,0,0,0,58,"-77.9,0.1,-162.8",46.753,1
,2001189,狼人基德,2001,1,20097,0,1,0,0,0,0,0,"-55.92,0.05,-135.35",270,1
,2001190,狼人基德,2001,1,20097,0,1,0,0,0,0,0,"-31.2,0.1,-155.5",-135,1
,2001191,狼人基德,2001,1,20097,0,1,0,0,0,0,0,"-63.4,0.1,-173.4",-14.783,1
,2001192,狼人基德,2001,1,20097,0,1,0,0,0,0,0,"-77.9,0.1,-162.8",46.753,1
,2001193,暗雷陷阱,2001,1,30155,0,1,0,0,0,0,0,"-65.75,0.10,-151.08",0,1
,2001194,暗雷陷阱,2001,1,30156,0,1,0,0,0,0,0,"-59.76,0.15,-163.33",0,1
