,required,required,required,optional,optional,optional,optional,optional,optional,optional,optional,optional
,87,14,3,600000,0,0,0,0,0,0,,骑士考战斗时间
,88,14,4,1,0,0,0,0,0,0,青铁,骑士考核段位名称
,89,14,4,2,0,0,0,0,0,0,炽铜,骑士考核段位名称
,90,14,4,3,0,0,0,0,0,0,秘银,骑士考核段位名称
,91,14,4,4,0,0,0,0,0,0,燃金,骑士考核段位名称
,92,14,4,5,0,0,0,0,0,0,星钻,骑士考核段位名称
,93,14,5,210010,1,0,0,0,0,0,,骑士考核可挑战玩家刷新消耗
,94,14,6,300,20,0,0,0,0,0,,骑士考核挑战冷却时间
,95,14,7,2,0,0,0,0,0,0,,骑士考核活跃奖励信息
,96,14,8,100,0,0,0,0,0,0,,骑士考核系统索引竞技场信息
,97,14,9,10000,210000,0,0,0,0,0,,骑士考核快速战斗
,98,17,1,30,0,0,0,0,0,0,,聊天系统文本时间限制
,99,17,2,50,0,0,0,0,0,0,,聊天系统字数限制
,100,17,3,50,0,0,0,0,0,0,,聊天系统黑名单限制
,101,6,15,2,2000,700011,0,0,0,0,第1+1天，加状态700011(伤害加成20%),悬赏加成信息
,102,6,16,0,1,100,0,0,0,0,击杀指定血量点，奖励钻石100,可获得奖励的血量值
,103,6,17,900,2300,0,0,0,0,0,每天9点开启23点关闭,军团悬赏活动时间
,104,6,18,12,100,0,0,0,50,0,战斗奖励公会贡献100,悬赏战斗获得奖励
,105,6,19,0,0,0,0,0,0,0,最近魔物猖獗，但我想你一定能解决他们。;无聊的话，来找我。这些魔物还等着你缉拿。;通缉榜上的魔物交给你处理，我很放心。,悬赏NPC介绍话语
,106,14,10,10,11,0,0,0,0,0,,骑士考核的次数类型
,107,6,20,12,0,0,0,0,0,0,,军团悬赏消耗的次数ID
,108,6,16,2500,12,200,0,0,0,0,击杀指定血量点，奖励工会贡献100点,可获得奖励的血量值
,109,6,16,5000,12,150,0,0,0,0,击杀指定血量点，奖励工会贡献100点,可获得奖励的血量值
,110,6,16,7500,12,100,0,0,0,0,击杀指定血量点，奖励工会贡献100点,可获得奖励的血量值
,111,15,5,15,0,0,0,0,0,0,,分享boss次数类型
,112,13,9,3,0,0,0,0,0,0,,竞技场活跃奖励信息
,113,13,8,9,0,0,0,0,0,0,,竞技场挑战次数消耗类型
,114,6,15,3,4000,700012,0,0,0,0,第1+2天，加状态700012(伤害加成40%),悬赏加成信息
,115,6,15,4,6000,700013,0,0,0,0,第1+3天，加状态700013(伤害加成60%),悬赏加成信息
,116,6,15,5,8000,700014,0,0,0,0,第1+4天，加状态700014(伤害加成80%),悬赏加成信息
,117,6,15,6,10000,700015,0,0,0,0,第1+5天，加状态700015(伤害加成100%),悬赏加成信息
,118,20,1,0,0,0,0,0,0,0,,亲密度
,119,19,1,18,19,20,0,0,0,0,,每日副本挑战次数
,120,19,2,120,0,0,0,0,0,0,,每日副本扫荡
,121,18,1,21,0,0,0,0,0,0,,温丽的梦境挑战次数
,122,19,3,15,15,15,0,0,0,0,,每日副本开放等级
,125,2,11,20000,0,0,0,0,0,0,,技能战斗力
,126,22,1,0,0,0,0,0,0,0,"-27.32,22.79,68.57",返回卡诺萨城
,127,21,1,30,0,0,0,0,0,0,,每日签到
,128,6,21,2880,50,0,0,0,0,0,,军团红包可领取时长
,129,6,22,14,0,0,0,0,0,0,,军团红包次数信息
,130,6,23,30,0,0,0,0,0,0,,军团玩家红包拥有的上限
,131,6,25,0,0,0,0,0,10,0,,发红包
,132,6,26,0,0,0,0,0,2,0,,收红包
,133,6,27,0,0,0,0,0,10,0,,答题题目信息
,134,6,28,0,0,0,0,0,100,0,,聚餐奖励获得
,135,6,24,0,0,0,0,0,0,0,道理很简单，想要变强，就必须有所付出。;量力而行，适可而止，这八个字送给你。,捐献NPC介绍话语
,136,11,3,1,0,0,0,0,0,0,,本命技能等级解锁
,137,11,3,2,3,0,0,0,0,0,,本命技能等级解锁
,138,11,3,3,6,0,0,0,0,0,,本命技能等级解锁
,139,23,1,2,0,0,0,0,0,0,,委托任务刷新
,140,24,1,0,0,0,0,0,0,0,,data1表示每日重置时间
,141,17,4,15,0,0,0,0,0,0,,世界聊天
,142,2,12,150,300,500,0,0,0,0,,符文战斗力
,143,25,1,2,0,0,0,0,0,0,,魔物入侵玩法最少出战英雄数
,144,25,2,100,200,1,0,0,0,0,,魔物入侵玩法怪物积分信息
,145,25,3,10015,0,0,0,0,0,0,,魔物入侵玩法活动ID
,146,15,7,10,0,0,0,0,0,0,,客户端请求信息频率间隔
,148,10,8,14000,9,18000,24,0,0,0,,战斗加速的倍率参数
,149,26,1,0,0,0,0,0,0,0,,每日目标刷新时间
,150,26,2,0,0,0,0,0,0,0,10019;10020,14日活动分类
,151,15,6,10025,10,0,0,0,0,0,,圣界来袭个人榜需要排名的人数
,152,27,2,0,0,0,0,0,0,0,从萌新到老司机的路还很长，继续努力吧！;年轻人，别灰心！再加把劲就能通过了！;振作点，等你通过认证，我们一起举杯狂欢！,未完成最强指南
,153,27,1,0,0,0,0,0,0,0,哦？这么快通过认证，有我年轻时候的风范。;哈哈哈，通过认证了，值得庆祝。来，干一杯！;你问我庆祝的方式？那还用说，当然是……,已完成最强指南
,154,27,3,0,0,0,0,0,0,0,看，按照我的指南，你果然成为帝国最强了，嗝~,完成所有最强指南
