,required,required,required,required,required,required,required,required,required,required,required,required,required,required,required
,157002,157,2,"-0.931,6.958,18.49","0,0,0","2.153,3.072,-0.9510002",0.5,2,2,360,0,0,500,2000,"-2.768,6.878,15.15;-0.808,7.179,18.895;4.039,5.461,17.964;"
,157003,157,3,"-15.734,6.913,13.73","0,0,0","2.176999,3.064,-0.9510002",0.5,2,2,360,0,0,500,2000,"-26.374,9.217,12.768;-23.596,8.441,15.943;-17.074,7.011,15.281;"
,157004,157,4,"-9.492,6.912,10.366","0,180,0","-9.249,5.48,0.8949995",1,6,6,360,0,0,500,2000,
,158001,158,1,"20.84,-1.85,-12.45","0,275,0","0.2705383,0.558,-11.52273",0.5,5,5,80,0,1.8,500,2000,"19.625,-1.854,-12.273;7.712,-1.854,-10.416;"
,158002,158,2,"25.2,0.06,11.62","0,84.99999,0","24.392,0.06,2.932999",0.5,3,3,360,0,0,500,2000,
,158003,158,3,"15.038,0.074,8.125","0,285,0","24.392,0.06,2.933",0.5,3,3,360,0,0,500,2000,
,158004,158,4,"19.69,-0.14,19.17","0,210,0","24.392,0.06,2.932993",0.5,5,5,360,0,1.8,500,2000,"19.71,0.483,20.031;11.109,2.203,18.246;-0.65,3.047,13.153;-11.428,4.079,6.888;"
,158005,158,5,"-13.63,3.326,4.65","0,250,0","24.392,0.05999994,2.932993",0.5,3,3,360,0,0,500,2000,
,158006,158,6,"-3.98,2.7,-13.05","0,260,0","24.6692,0.4860001,2.251348",0.5,5,5,80,0,1.8,500,2000,"-4.085,2.383,-13.723;-9.688,2.203,-15.079;-11.926,3.401,-6.824;"
,158007,158,7,"-11.46,4.63,0.46","0,0,0","24.653,0.5339999,2.287",0.5,5,5,80,0,1.8,500,2000,"-11.658,4.594,1.525;-9.837,4.803,8.082;-3.838,4.253,10.869;"
,158008,158,8,"21.54068,0.86,9.719004","0,340,0","24.60772,0.496,2.271874",0.5,5,5,80,0,1.8,500,2000,"21.407,0.696,10.063;21.193,0.625,18.126;"
,158009,158,9,"-8.837,0.887,-12.2","0,325,0","24.392,0.06,2.933002",0.5,5,5,360,0,0,500,2000,
,158010,158,10,"18.4,-2.288,-10.975","0,270,0","6.211996,-2.288,-10.438",0.5,5,5,360,0,0,500,2000,
,158011,158,11,"19.69,0.5006084,18.49","0,0,0","24.62001,0.5006084,2.329998",0.5,6,6,80,0,1.8,500,2000,"21.858,0.501,10.36;19.78,0.501,18.299;"
,158012,158,12,"-13.38,3.665678,4.61","0,230,0","24.62002,0.5006084,2.329998",0.5,5,5,360,0,0,500,2000,
,158013,158,13,"-8.74,1.765766,-12.49","0,325,0","24.62,0.5006084,2.330002",1,5,5,360,0,0,500,2000,
,158014,158,14,"16.52,-1.855543,-9.59","0,270,0","5.79,-1.855543,-9.980001",1,6,6,360,0,0,500,2000,
,158015,158,15,"22.24439,0.517314,9.023239","0,139,0","24.66439,0.517314,0.933239",0,7,7,360,0,0,500,2000,
,158016,158,16,"20.29,10.69,36.54","0,180,0","24.648,0.5109997,2.317001",0,1,1,360,0,0,500,2000,
,158017,158,17,"-9.93,1.14,-13.33","0,200,0","-14.59702,0.22,-17.99512",1,4.5,4.5,360,0,0,500,2000,
,158018,158,18,"19.11,0.28,24.09","0,160,0","24.66439,0.517314,0.9332333",1,4.5,4.5,360,0,0,500,2000,
,159001,159,1,"-18.828,8.166,31.492","0,0,0","-16.042,8.936,37.708",1,3.5,3.5,360,0,1.8,500,2000,
,159002,159,2,"-16.388,3.353,18.822","0,0,0","-16.094,9.037,37.666",1,4.5,4.5,360,0,1.8,500,2000,
,159003,159,3,"-19.136,1.222,-5.594","0,0,0","-16.098,9.118,37.708",0.4,4.5,4.5,120,0,1.8,500,2000,"-16.166,1.5,2.508;-16.278,1.401,-5.131;-21.52,1.486,-5.184;"
,159004,159,4,"-31.072,2.693,-5.442","0,92,0","-16.092,9.007,37.692",1,4.5,4.5,360,0,1.8,500,2000,
,159005,159,5,"-38.12,3.84,6.908","0,0,0","-16.088,9.045,37.662",0.4,4.5,4.5,120,0,1.8,500,2000,"-37.889,4.249,11.566;-39.54,4.518,5.065;-39.216,3.819,-3.884;"
,159006,159,6,"-38.171,2.818,19.144","0,0,0","-16.064,8.974,37.637",0.4,3.5,3.5,360,0,1.8,500,2000,
,159007,159,7,"-32.464,4.26,35.832","0,194.217,0","-36.412,4.294,26.536",0.5,5,5,360,0,0,500,2000,
,159008,159,8,"-14.07239,3.743736,26.33603","0,0,0","-16.05939,9.060736,37.67903",0.5,5,5,80,0,1.8,500,2000,"-13.821,3.896,28.106;-16.577,3.672,20.105;-19.263,3.977,13.115;"
,159009,159,9,"-15.76,1.837999,1.67","0,0,0","-16.093,9.047999,37.683",0.5,5,5,80,0,1.8,500,2000,"-15.806,1.573,1.382;-15.628,1.413,-5.564;-21.209,1.517,-5.453;"
,159010,159,10,"-32.96435,2.692688,-5.948639","0,0,0","-16.05435,9.029688,37.67136",0.5,5,5,80,0,1.8,500,2000,"-26.557,3,-5.771;-38.046,3.456,-5.677;"
,159011,159,11,"-39.96899,4.203745,5.103062","0,0,0","-16.05999,9.022745,37.66606",0.5,5,5,80,0,1.8,500,2000,"-37.776,4.079,13.243;-39.887,4.485,2.431;"
,159012,159,12,"-21.92,1.9,9.47","0,140,0","-16.05999,9.022745,37.66607",1,3.5,3.5,360,0,1.8,500,2000,
,159013,159,13,"-18.828,8.166,31.492","0,0,0","-16.042,8.936,37.708",0,0,0,360,0,0,0,0,
,160001,160,1,"39.33202,8.694517,93.44954","0,180,0","39.24202,14.19452,59.79954",1,7,7,360,0,0,500,2000,
,160002,160,2,"34.01937,8.694517,107.7518","0,0,0","39.24202,14.19452,59.79954",0.5,5,5,80,0,1.8,500,2000,"33.928,8.718,99.759;33.96,8.693,108.111;"
,160003,160,3,"44.84,8.694517,99.79","0,0,0","39.24202,14.19452,59.79954",0.5,5,5,80,0,1.8,500,2000,"45.079,8.695,108.483;44.816,8.695,100.291;"
,160004,160,4,"39.37792,10.68819,118.5619","0,200,0","39.24202,14.19452,59.79954",1,4,4,360,0,0,500,2000,
,161001,161,1,"801.28,13.0401,73.68","0,0,0","820.73,12.5,88.26",0.5,3,3,20,0,0,500,2000,"808.675,13.04,74.22;797.253,13.04,77.078;801.274,13.04,73.656;808.754,13.04,74.246;"
,161002,161,2,"787.08,11,90.04","0,180,0","820.73,12.5,88.26",1,7,7,360,0,0,500,2000,
,161003,161,3,"787.29,11,116.63","0,0,0","820.73,12.5,88.26",0.5,5,5,80,0,1.8,500,2000,"778.074,11,126.936;787.309,11,116.704;792.034,11,126.538;"
,161004,161,4,"744.04,11.78782,140.74","0,0,0","759.8693,10.78782,129.5462",0.5,5,5,80,0,1.8,500,2000,"738.203,11.773,140.578;743.971,11.8,140.671;744.016,11.552,134.583;"
,161005,161,5,"760.8444,11.23618,163.992","0,0,0","759.8693,10.78782,129.5462",0.5,3,3,20,0,0,500,2000,"752.21,11.236,154.23;760.835,11.236,164.038;762.32,11.236,175.371;"
,161006,161,6,"756.5549,10.79408,178.9387","0,0,0","759.8693,10.78782,129.5462",0.5,3,3,20,0,0,500,2000,"749.215,10.794,172.229;756.812,10.794,186.201;750.109,12.4,183.406;"
,161007,161,7,"733.5,10.83932,182.97","0,0,0","759.8693,10.78782,129.5462",0.5,3,3,20,0,0,500,2000,"745.342,10.839,172.352;747.25,12.411,179.174;734.016,10.839,182.95;745.253,10.839,172.256;"
,161008,161,8,"705.56,12.71187,185.48","0,0,0","759.8693,10.78782,129.5462",0.5,5,5,80,0,1.8,500,2000,"714.256,12.712,185.428;706.029,12.712,185.534;705.821,12.712,193.761;"
,161009,161,9,"745.5798,12.81107,203.7574","0,180,0","759.8693,10.78782,129.5462",1,4,4,360,0,0,500,2000,
,161010,161,10,"744.6074,11.78782,133.1667","0,0,0","759.8693,10.78782,129.554",0.5,5,5,80,0,1.8,500,2000,"744.494,11.788,136.564;744.437,11.788,132.714;750.552,11.788,130.053;744.721,11.788,133.11;"
,161011,161,11,"747.4573,10.76,172.6708","0,0,0","759.8693,10.78782,129.554",0.5,5,5,20,0,1.8,500,2000,"741.944,10.76,172.672;745.212,10.76,178.638;749.556,10.76,172.642;"
,161012,161,12,"721.2402,10.88667,185.2062","0,90,0","759.8693,10.78782,129.554",0.5,5,5,360,0,1.8,500,2000,
,161013,161,13,"745.7,12.85,200.1","0,180,0","759.88,10.86,129.58",0.5,5,5,360,0,0,500,2000,
,161014,161,14,"705.59,12.71187,190.36","0,125,0","709.0269,12.71187,179.9086",1,7,7,360,0,0,500,2000,
,161015,161,15,"745.6,12.82,203.72","0,179.03,0","762.64,11.1,168.42",0,5,5,360,0,0,500,2000,
,161016,161,16,"734.18,10.82,186.19","0,49,0","762.64,11.1,168.42",0,7,7,360,0,0,500,2000,
,161017,161,17,"737.5218,11.86,141.9231","0,0,0","759.8693,10.78782,129.5462",1,3,3,360,0,0,500,2000,
,161018,161,18,"745.6,12.82,203.72","0,179.03,0","762.64,11.1,168.42",0,5,5,360,0,0,500,2000,
,162001,162,1,"1062.57,-2.389572,140.53","0,0,0","1082.31,-4.049572,139.25",0.5,5,5,80,0,1.8,500,2000,"1062.363,-2.39,148.383;1062.437,-2.39,141.145;1068.989,-2.39,140.88;"
,162002,162,2,"1061.296,-2.38957,152.0699","0,0,0","1082.31,-4.049572,139.25",1,3,3,360,0,0,500,2000,
,163001,163,1,"-18.90793,-1.494552,2.678505","0,0,0","-8.97246,-2.665773,0.5350533",0.5,2,5,360,0,0,500,2000,
,163002,163,2,"-15.4,0.5135364,24.16","0,0,0","-8.97246,-2.665773,0.5350533",0.5,2,5,360,0,0,500,2000,
,163003,163,3,"-25.95,0.5099478,27.64","0,0,0","-8.97246,-2.665773,0.5350533",0.5,2,5,360,0,0,500,2000,
,163004,163,4,"-24.445,2.599948,48.95","0,180,0","-24.645,0.5099478,36.37",0.5,7,7,360,0,0,500,2000,
,163005,163,5,"-18.90793,-1.494552,2.678505","0,0,0","-8.97246,-2.665773,0.5350533",0.5,5,5,80,0,1,500,2000,
,163006,163,6,"-18.00147,0.5135364,21.60004","0,0,0","-8.97246,-2.665773,0.5350533",0.5,5,5,80,0,1,500,2000,"-15.223,-1.299,16.598;-20.091,-1.621,16.146;-17.952,0.516,22.087;"
,163007,163,7,"-24.4,0.5099478,27.2","0,0,0","-8.97246,-2.665773,0.5350533",0.5,5,5,80,0,1,500,2000,"-14.335,0.525,28.094;-17.148,0.496,24.035;-24.544,0.522,27.474;"
,163008,163,8,"-16.82,0.5135,28.88","0,225,0","-16.24,0.51,23.03",0.5,5,5,360,0,1,500,2000,
,163009,163,9,"-24.60746,2.598196,44.48094","0,0,0","-17.77746,0.628196,23.66094",0.5,5,5,360,0,0,500,2000,"-15.933,1.933,53.734;-24.971,2.769,43.03;-33.44,1.105,51.22;-25.06,2.806,42.71;-25.193,0.51,32.039;"
,163010,163,10,"-24.41,0.506279,28.2","0,0,0","-16.18,0.621279,23.045",0.5,5,5,80,0,0,500,2000,"-24.771,0.5,38.111;-24.213,0.5,27.938;-24.709,0.5,38.297;"
,163011,163,11,"-24.63174,2.598194,46.53","0,180,0","-16.16174,0.6181941,25.21",1,5,5,360,0,0,500,2000,
,163012,163,12,"-31.71,2.607315,57.34","0,180,0","-16.24,0.51,23.03",0.5,4,4,360,0,1,500,2000,
,163013,163,13,"-31.71,2.607315,57.34","0,225,0","-16.24,0.51,23.03",0.5,4,4,360,0,1,500,2000,
,164001,164,1,"-1.038278,-0.7182159,9.25","0,0,0","-1.09,-0.7182159,0.25",0.5,6,6,80,0,0,500,2000,"-0.967,-0.718,26.383;-0.824,-0.718,7.649;"
,164002,164,2,"-10.41947,6.375008,35.62","0,0,0","-1.09,-0.7182159,0.25",0.5,6,6,80,0,0,500,2000,"-28.875,6.375,35.621;-10.171,6.375,35.603;"
,164003,164,3,"-14.14,-1.594164,15.59","0,0,0","-1.09,-0.7182159,0.25",0.5,6,6,120,0,0,500,2000,"-24.264,-1.594,15.647;-14.142,-1.553,15.6;"
,164004,164,4,"-37.74018,-0.7124119,25.03566","0,0,0","-1.09,-0.7182159,0.25",0.5,6,6,80,0,0,500,2000,"-37.628,-0.712,8.786;-37.74,-0.712,25.427;"
,164005,164,5,"-26.93826,-1.58475,24.44978","0,0,0","-27.3685,-1.594164,15.11",0,5,5,360,0,0,500,2000,
,165001,165,1,"2.175251,0.9445763,11.18821","0,0,0","0.08525109,0.9445763,-0.1517859",0.5,5,5,80,0,1.8,500,2000,"2.315,1.148,12.092;-3.75,0.432,16.487;"
,165002,165,2,"-4.1,0.9445801,27.89874","0,0,0","0.08525133,0.9445763,-0.1517868",0.5,5,5,80,0,1.8,500,2000,"-7.257,-0.483,19.132;-4.304,0.706,28.004;-12.271,0.966,27.876;"
,165003,165,3,"-5.771772,0.9445686,71.24662","0,0,0","0.08525133,0.9445763,-0.1517868",0.5,5,5,80,0,1.8,500,2000,"-5.421,0.938,68.895;-6.453,0.938,74.199;"
,165004,165,4,"4.516,0.55,54.735","0,160,0","0.09114933,0.9445763,-0.1507683",0,7,7,360,0,0,0,0,
,165005,165,5,"10.91,2.497968,88.97","0,270,0","-1.702772,1.99,81.0403",0,4,4,360,0,0,0,0,
,165006,165,6,"4.516,0.55,54.735","0,200,0","1.514169,0.9445686,44.44088",0,7,7,360,0,0,500,2000,
,165007,165,7,"4.516,0.55,54.735","0,200,0","1.514169,0.9445686,44.44088",0,7,7,360,0,0,500,2000,
,165008,165,8,"4.516,0.55,54.735","0,200,0","1.514169,0.9445686,44.44088",0,7,7,360,0,0,500,2000,
,165009,165,9,"0.2179337,-0.1,1.928846","0,0,0","0.2179337,-0.1,2.928846",1,0,0,0,0,0,500,500,"-3.59,0.01,15.17;-1.9,0.02,32.6;"
,165010,165,10,"1.775037,0.518,52.161","0,0,0","1.775037,0.518,53.161",1,0,0,0,0,0,500,500,"-4.7,0.72,76.32;-0.667,0.945,82.221;"
,165011,165,11,"3.65,2.64,91.14","0,135,0","1.490721,0.9080001,44.41199",1,4.5,4.5,360,0,0,500,500,
,166001,166,1,"5.63,5.483791,10.39","0,47.02999,0","17.91111,5.183791,28.4996",0,5,5,360,0,0,500,2000,
,166002,166,2,"17.89258,4.507095,12.38451","0,0,0","17.89258,5.167095,28.51451",0.5,5,5,80,0,1.8,500,2000,"17.837,4.767,1.111;17.828,4.603,12.174;"
,166003,166,3,"15.80772,3.27919,-10.39347","0,0,0","17.89771,5.16719,28.52653",0.5,5,5,80,0,1.8,500,2000,"17.035,3.019,-5.049;14.554,3.019,-16.764;15.824,3.019,-10.476;16.977,3.019,-4.838;"
,166004,166,4,"1.71,2.172253,-10.96","0,90,0","17.889,5.164253,28.524",0,5,5,360,0,0,500,2000,
,166005,166,5,"-25.19655,2.319244,-10.44877","0,90,0","-10.07655,2.319244,-10.09477",0,7,7,360,0,0,500,2000,
,166006,166,6,"17.81,7.63,35.89","0,180,0","17.691,4.51,5.738001",0,4,4,360,0,0,500,2000,
,166007,166,7,"10.76,5.48,26","0,50,0","17.691,4.51,5.738001",0,0,0,360,0,0,500,2000,
,166008,166,8,"17.81,7.63,35.89","0,200,0","17.691,4.51,5.738001",0,4,4,360,0,0,500,2000,
,168001,168,1,"18.11,0.02,2.16","0,230,0","6.949998,0.03,-2.920004",0.5,5,5,80,0,1.8,500,2000,"29.86,0.021,5.967;38.53,0.041,14.406;29.86,0.021,5.967;18.11,0.02,2.16;"
,168002,168,2,"52.92,0.03,16.27","0,300,0","6.949989,0.03,-2.920002",0,7,7,360,0,0,500,2000,
,168003,168,3,"62.15,-9.29,-4.465","0,230,0","60.97,-9.28,4.099999",0.5,5,5,80,0,1.8,500,2000,"70.96,-9.29,0.031;76.75,-9.288,4.031;70.96,-9.29,0.031;62.15,-9.29,-4.465;"
,168004,168,4,"89,-9.19,39.3","0,230,0","60.97,-9.28,4.099999",0,7,7,360,0,0,500,2000,
,168005,168,5,"42.5,-9.04,-6.93","0,49,0","60.97,-9.28,4.099999",0,7,7,360,0,0,500,2000,
,168006,168,6,"81.84,-8.01,44.326","0,49,0","60.97,-9.28,4.099999",0,7,7,360,0,0,500,2000,
,168007,168,7,"58.14288,-0.02187347,8.426992","0,0,0","6.82,0,-1.97",0,5,5,360,0,0,500,2000,
,168008,168,8,"38.61549,0.03349686,6.520034","0,0,0","6.82,0,-1.97",0,5,5,360,0,0,500,2000,
,168009,168,9,"56.904,0.03,21.953","0,230,0","6.82,0,-1.97",0,5,5,360,0,0,500,2000,
,168010,168,10,"93.69791,-8.011996,42.9256","0,-110,0","77.41,-9.29,4.199998",1,7,7,360,0,0,500,2000,
,168011,168,11,"93.69791,-8.011996,42.9256","0,-110,0","77.41,-9.29,4.199989",1,3,3,360,0,0,500,2000,
,168012,168,12,"90.84839,-9.197386,29.15305","0,0,0","77.41,-9.29,4.199999",1,3,3,360,0,0,500,2000,
,170001,170,1,"46.01,-3.526024,-0.2","0,0,0","57.31,-3.526024,-0.02",0.5,5,5,80,0,1.8,500,2000,"39.743,-3.531,-0.205;49.731,-3.096,-0.189;"
,170002,170,2,"27.98,-3.526026,-0.03","0,90,0","57.31004,-3.526024,-0.01999977",1,4,4,360,0,0,500,2000,
,170003,170,3,"13.82,0.007736206,4.53","0,0,0","59.34242,-3.526024,-0.02999973",0.5,5,5,80,0,1.8,1000,1000,"19.155,-0.008,4.54;8.802,-0.008,4.54;"
,170004,170,4,"13.82,0.007736206,-4.49","0,0,0","58.99,-3.526024,-0.02999973",0.5,5,5,80,0,1.8,1000,1000,"8.802,0.086,-4.48;19.155,0.086,-4.48;"
,170005,170,5,"-8.787323,0.07373047,0.03613281","0,90,0","5.135172,0.02738953,0.1069903",1,7,7,360,0,0,500,2000,
,170006,170,6,"37.43,-3.526039,-0.1485042","0,90,0","53.2,-3.469039,0.08149534",0.5,5,5,80,0,1.8,500,500,"42.588,-3.543,-0.12;32.28,-3.543,-0.076;"
,170007,170,7,"18.4,-0.01,3.96","0,90,0","53.20012,-3.469039,0.08149433",0.5,5,5,80,0,1.8,500,500,"7.967,-0.01,3.923;18.512,-0.01,3.877;"
,170008,170,8,"-6.82,-0.074,-0.1485042","0,90,0","53.2002,-3.469039,0.08149534",0.5,7,7,360,0,0,500,2000,
,170009,170,9,"-103.98,18.265,-0.1485042","0,90,0","-80.98003,16.225,0.2299996",0.5,7,7,360,0,0,500,2000,
,170010,170,10,"-39.86,12.809,0.04","0,90,0","-17.41,12.999,0.2299986",0.5,5,5,80,0,1.8,500,500,"-38.102,12.779,0.026;-29.291,12.82,0.029;-29.253,12.75,6.724;-29.271,12.789,0.008;-22.469,12.773,0.114;"
,170011,170,11,"-57.45,12.94,-0.1485042","0,90,0","-17.40988,12.999,0.2299977",0.5,5,5,80,0,1.8,500,500,"-57.519,12.895,-0.324;-46.902,12.957,-0.173;-46.867,12.945,5.697;-46.9,12.93,-0.123;-40.954,12.914,-0.017;"
,170012,170,12,"-112.89,21.7,-0.1485042","0,90,0","-81.19003,16.225,0.2299996",0.5,7,7,360,0,0,500,2000,
,170013,170,13,"7.66,-0.01,-4.25","0,90,0","53.20012,-3.469039,0.08149719",0.5,5,5,80,0,1.8,500,500,"18.008,-0.012,-4.397;7.632,0.023,-4.53;"
,170014,170,14,"-8.6,0.03647423,-19.8","0,-41.56,0","39,-3.51,0.13",0,7,7,360,0,0,0,0,
,170015,170,15,"-8.6,0.03,-24.53","0,90,0","39,-3.51,0.13",0,7,7,360,0,0,0,0,
,170016,170,16,"-9.46,0.036,24.06","0,90,0","39,-3.51,0.13",0,7,7,360,0,0,0,0,
,170017,170,17,"-55.82,13.02,-0.17","0,90,0","-44.90,13.02,0.54",1,7,7,360,0,0,500,2000,
,170018,170,18,"-113.15,21.99,-0.19","0,90,0","-44.90,13.02,0.54",1,4.5,4.5,360,0,0,500,2000,
,170019,170,19,"-8.9,0.03647423,-21.17","0,4.8,0","39,-3.51,0.13",0,7,7,360,0,0,0,0,
,170020,170,20,"-9.46,0.03647423,21.6","0,172.57,0","39,-3.51,0.13",0,7,7,360,0,0,0,0,
,1000003,1000,3,"-39.36,22.78239,65.54","0,0,0","-39.36,22.78239,66.54",0.5,9,9,360,0,0,0,0,"-39.36,22.782,65.54;-15.742,22.782,65.54;15.657,22.782,65.54;24.919,22.782,65.54;34.187,22.782,65.54;42.613,22.782,65.54;42.613,22.782,71.45;15.657,22.782,71.45;-15.742,22.782,71.45;-39.36,22.782,71.45;"
