,required,required,required,optional,optional,optional,optional,optional,optional,optional,optional,optional
,695902,6959,2,3924,3925,0,-1,0,3924,100600,0,1
,696001,6960,1,301,-1,0,-1,0,301,100308,0,1
,696002,6960,2,102,102,0,-1,0,301,100308,0,1
,696003,6960,3,102,102,0,-1,0,301,100308,0,1
,696004,6960,4,201,102,0,-1,0,201,100205,0,1
,696005,6960,5,102,102,0,-1,0,201,100205,0,1
,696101,6961,1,102,102,0,-1,0,-1,0,0,1
,696102,6961,2,3926,3926,233001,-1,0,-1,0,0,1
,696103,6961,3,3924,3926,233001,-1,0,3924,100600,0,1
,696104,6961,4,3924,3926,233001,-1,0,3924,100600,0,1
,696105,6961,5,102,-1,0,-1,0,102,0,0,1
,696106,6961,6,101,101,100106,-1,0,102,0,0,1
,696107,6961,7,-1,-1,0,-1,0,-1,0,0,1
,696108,6961,8,201,-1,0,-1,0,201,100205,0,1
,696109,6961,9,101,101,100109,-1,0,201,100205,0,1
,696110,6961,10,201,101,100109,-1,0,201,100205,0,1
,696201,6962,1,3926,3926,233001,-1,0,-1,0,0,1
,696202,6962,2,3924,3926,233001,-1,0,3924,100600,0,1
,696203,6962,3,3924,3926,233001,-1,0,3924,100600,0,1
,696301,6963,1,3924,-1,0,-1,0,3924,100600,0,1
,696302,6963,2,201,201,0,-1,0,3924,100600,0,1
,696303,6963,3,3924,201,0,-1,0,3924,100600,0,1
,696401,6964,1,3924,-1,0,-1,0,3924,100600,0,1
,696402,6964,2,301,301,100308,-1,0,3924,100600,0,1
,696403,6964,3,3705,3705,0,-1,0,-1,0,0,1
,696404,6964,4,3705,3705,0,-1,0,-1,0,0,1
,696501,6965,1,-1,-1,0,-1,0,-1,0,0,1
,696502,6965,2,201,-1,0,-1,0,201,100205,0,1
,696503,6965,3,101,101,100109,-1,0,201,100205,0,1
,696504,6965,4,201,101,100109,-1,0,201,100205,0,1
,696505,6965,5,102,102,0,-1,0,201,100205,0,1
,696506,6965,6,201,102,0,-1,0,201,100205,0,1
,1286201,12862,1,3815,-1,0,-1,0,3815,0,0,1
,1286202,12862,2,101,101,100109,-1,0,3815,0,0,1
,1286203,12862,3,201,201,100211,-1,0,3815,0,0,1
,1286204,12862,4,3815,201,100211,-1,0,3815,0,0,1
,1286205,12862,5,101,101,100109,-1,0,-1,0,0,1
,1286206,12862,6,201,101,100109,-1,0,201,100205,0,1
,1286207,12862,7,101,101,100106,-1,0,201,100205,0,1
,1286301,12863,1,101,101,100106,-1,0,-1,0,0,1
,1286302,12863,2,3138,101,100106,-1,0,3138,0,0,1
,1286303,12863,3,3138,101,100106,-1,0,3138,0,0,1
,1286304,12863,4,101,101,100106,-1,0,3138,0,0,1
,1286401,12864,1,101,101,100113,-1,0,-1,0,0,1
,1286501,12865,1,101,101,100109,-1,0,-1,0,0,1
,1286502,12865,2,301,101,100109,-1,0,301,100303,0,1
,1286503,12865,3,101,101,0,-1,0,301,100303,0,1
,1286504,12865,4,3138,101,0,-1,0,3138,0,0,1
,1286505,12865,5,3138,101,0,-1,0,3138,0,0,1
,1286506,12865,6,101,101,0,-1,0,3138,0,0,1
,1286601,12866,1,201,201,0,-1,0,-1,0,0,1
,1286602,12866,2,3028,201,0,-1,0,3028,0,0,1
,1286603,12866,3,201,201,100209,-1,0,3028,0,0,1
,1286604,12866,4,3028,201,100209,-1,0,3028,0,0,1
,1286605,12866,5,3028,201,100209,-1,0,3028,0,0,1
,1286606,12866,6,301,301,0,-1,0,3028,0,0,1
,1286607,12866,7,3028,301,0,-1,0,3028,0,0,1
,1286608,12866,8,201,201,100205,-1,0,3028,0,0,1
,1286609,12866,9,3028,201,100205,-1,0,3028,0,0,1
,1286610,12866,10,3028,201,100205,-1,0,3028,0,0,1
,1286611,12866,11,3028,201,100205,-1,0,3028,0,0,1
,1286701,12867,1,-1,-1,0,-1,0,-1,0,0,1
,1286702,12867,2,-1,-1,0,-1,0,-1,0,0,1
,1286703,12867,3,3582,3582,0,-1,0,-1,0,0,1
,1286704,12867,4,1003,3582,0,-1,0,1003,0,0,1
,1286801,12868,1,102,102,0,-1,0,-1,0,0,1
,1286802,12868,2,301,102,0,-1,0,301,100308,0,1
,1286803,12868,3,201,102,0,-1,0,201,0,0,1
,1286804,12868,4,102,102,0,-1,0,201,0,0,1
,1286805,12868,5,101,102,0,-1,0,101,100115,0,1
,1286806,12868,6,-1,-1,0,-1,0,-1,0,0,1
,1286807,12868,7,102,102,0,-1,0,-1,0,0,1
,1286808,12868,8,301,102,0,-1,0,301,100303,0,1
,1286901,12869,1,-1,-1,0,-1,0,-1,0,0,1
,1287001,12870,1,201,-1,0,-1,0,201,100204,0,1
,1287002,12870,2,3028,3028,0,-1,0,201,100204,0,1
,1287003,12870,3,201,3028,0,-1,0,201,100205,0,1
,1287004,12870,4,201,3028,0,-1,0,201,100205,0,1
,1287005,12870,5,3028,3028,0,-1,0,201,100205,0,1
,1287006,12870,6,201,3028,0,-1,0,201,100205,0,1
,1287007,12870,7,3028,3028,0,-1,0,201,100205,0,1
,1287008,12870,8,301,3028,0,-1,0,301,100308,0,1
,1287009,12870,9,201,3028,0,-1,0,201,0,0,1
,1287010,12870,10,3028,3028,0,-1,0,201,0,0,1
,1287011,12870,11,301,3028,0,-1,0,301,100306,0,1
,1287012,12870,12,3028,3028,0,-1,0,301,100306,0,1
,1296301,12963,1,102,102,0,-1,0,-1,0,0,1
