,required,required,required,optional,optional,optional,optional,optional,optional,optional,optional,optional
,708204,7082,4,9999,101,100109,-1,0,9999,100600,0,1
,708205,7082,5,9999,101,100109,-1,0,9999,100600,0,1
,708301,7083,1,301,-1,0,-1,0,301,100308,0,1
,708302,7083,2,9999,9999,149001,-1,0,301,100308,0,1
,708303,7083,3,301,9999,149001,-1,0,301,100308,0,1
,708304,7083,4,9999,9999,149001,-1,0,301,100303,0,1
,708305,7083,5,301,9999,149001,-1,0,301,100303,0,1
,708401,7084,1,101,101,100108,-1,0,-1,0,0,1
,708402,7084,2,9999,101,100108,-1,0,9999,178001,0,1
,708403,7084,3,9999,101,100108,-1,0,9999,178001,0,1
,708404,7084,4,201,201,100205,-1,0,-1,0,0,1
,708405,7084,5,9999,201,100205,-1,0,9999,178001,0,1
,708406,7084,6,-1,-1,0,-1,0,-1,0,0,1
,708407,7084,7,201,-1,0,-1,0,201,100205,0,1
,708408,7084,8,301,-1,0,-1,0,301,0,0,1
,708409,7084,9,101,101,100109,-1,0,301,0,0,1
,708501,7085,1,101,101,100102,-1,0,-1,0,0,1
,708502,7085,2,9999,101,100102,-1,0,9999,186001,0,1
,708503,7085,3,9999,101,100102,-1,0,9999,186001,0,1
,708601,7086,1,301,301,100308,-1,0,-1,0,0,1
,708602,7086,2,201,201,100216,-1,0,-1,0,0,1
,708603,7086,3,9999,201,100216,-1,0,9999,186001,0,1
,708604,7086,4,-1,-1,0,-1,0,-1,0,0,1
,708605,7086,5,4121,4121,0,-1,0,-1,0,0,1
,708606,7086,6,1003,4121,0,-1,0,1003,0,0,1
,708607,7086,7,4121,4121,0,-1,0,1003,0,0,1
,708608,7086,8,1003,4121,0,-1,0,1003,0,0,1
,708609,7086,9,4121,4121,0,-1,0,1003,0,0,1
,708610,7086,10,1003,4121,0,-1,0,1003,0,0,1
,708611,7086,11,101,101,100109,-1,0,-1,0,0,1
,708612,7086,12,301,101,100109,-1,0,301,0,0,1
,708613,7086,13,9999,101,100109,-1,0,9999,186001,0,1
,708614,7086,14,201,101,100109,-1,0,201,100205,0,1
,708615,7086,15,101,101,100109,-1,0,201,100205,0,1
,708701,7087,1,9999,9999,164001,-1,0,-1,0,0,1
,708702,7087,2,301,9999,164001,-1,0,301,100306,0,1
,708703,7087,3,9999,9999,164001,-1,0,301,100306,0,1
,708704,7087,4,201,9999,164001,-1,0,201,100205,0,1
,708705,7087,5,9999,9999,164001,-1,0,201,100205,0,1
,708706,7087,6,-1,-1,0,-1,0,-1,0,0,1
,708707,7087,7,4124,4121,0,-1,0,-1,0,0,1
,708708,7087,8,101,4121,0,-1,0,101,0,0,1
,708709,7087,9,4121,4121,0,-1,0,101,0,0,1
,708710,7087,10,101,4121,0,-1,0,101,0,0,1
,708801,7088,1,101,101,100109,-1,0,-1,0,0,1
,708802,7088,2,9999,101,100109,-1,0,9999,174001,0,1
,708803,7088,3,9999,101,100109,-1,0,9999,174001,0,1
,708901,7089,1,9999,-1,0,-1,0,9999,175001,0,1
,708902,7089,2,101,101,100108,-1,0,9999,175001,0,1
,708903,7089,3,201,201,100205,-1,0,9999,175001,0,1
,708904,7089,4,201,201,100218,-1,0,9999,175001,0,1
,708905,7089,5,9999,201,100218,-1,0,9999,175001,0,1
,708906,7089,6,201,201,100206,-1,0,9999,175001,0,1
,708907,7089,7,201,201,100206,-1,0,9999,175001,0,1
,708908,7089,8,301,201,100206,-1,0,301,100308,0,1
,708909,7089,9,9999,201,100206,-1,0,9999,175001,0,1
,708910,7089,10,101,101,100102,-1,0,-1,0,0,1
,708911,7089,11,301,101,100102,-1,0,301,100308,0,1
