,required,required,required,required,required,required,required,required,required,required,required,required,required,required,required
,30105,301,5,1,3013014,20,3010014,10000,0,0,0,0,0,0,0
,30106,301,6,1,3013014,30,3010014,10000,0,0,0,0,0,0,0
,30107,301,7,1,3013014,40,3010014,10000,0,0,0,0,0,0,0
,30201,302,1,1,3013024,10,3010014,10000,0,0,0,0,0,0,0
,30202,302,2,1,3013024,10,3010014,10000,0,0,0,0,0,0,0
,30203,302,3,1,3013024,10,3010014,10000,0,0,0,0,0,0,2000
,30204,302,4,1,3013024,20,3010014,10000,0,0,0,0,0,0,0
,30205,302,5,1,3013024,20,3010014,10000,0,0,0,0,0,0,0
,30206,302,6,1,3013024,30,3010014,10000,0,0,0,0,0,0,0
,30207,302,7,1,3013024,40,3010014,10000,0,0,0,0,0,0,0
,40101,401,1,1,3014014,10,3010024,10000,0,0,0,0,0,0,0
,40102,401,2,1,3014014,10,3010024,10000,0,0,0,0,0,0,0
,40103,401,3,1,3014014,10,3010024,10000,0,0,0,0,0,0,2000
,40104,401,4,1,3014014,20,3010024,10000,0,0,0,0,0,0,0
,40105,401,5,1,3014014,20,3010024,10000,0,0,0,0,0,0,0
,40106,401,6,1,3014014,30,3010024,10000,0,0,0,0,0,0,0
,40107,401,7,1,3014014,40,3010024,10000,0,0,0,0,0,0,0
