,id,talkName,dialogue,firstBtnText,secondBtnText,actionText,dialogue_Japanese
,1355802,,脸倒是挺符合我的审美，不过这说话方式真让人不敢恭维。不管怎么说，我可不会向这种玩具投降。,,,,
,1355803,？？？,束手、就擒。,,,,
,1355804,,你们这种破烂也想留下我，开什么玩笑……嗯？那些人是？,,,,
,1355805,,米蕾小姐！？还有那些围着米蕾小姐的是什么人？,,,,
,1355806,？？？,束手、就擒。,,,,
,1355807,,我感觉到和那个遗迹中性质相同的魔力。是“驱动”的魔法符文，这些家伙不是人类，是用魔力驱动的人偶！,,,,
,1355808,？？？,妨碍者、排除。,,,,
,1355809,,他们向我们冲过来了！先解决他们再说！,,,,
,1355901,机械人偶,无法继续活动。机能、停止。,,,,
,1355902,,这些东西究竟是从哪里跑出来的？刚才还疯了一样攻过来，现在就完全不动了。米蕾，这是怎么回事？,,,,
,1355903,,呼，感谢你们的出手相助。虽然你们不出手我也能逃掉，不过那恐怕就要狼狈得多了。但说真的，你们可是自己卷入麻烦之中了。,,,,
,1355904,,你这兔子，还一副优哉游哉的样子。赏金猎人执行任务时可不会怕什么麻烦，你快把你知道的给我说清楚。,,,,
,1355905,,该从哪里说起呢……你别瞪我，我这不是打算说么？简单来说，这些机械玩具，恐怕就是乌塔派来对付我的士兵。,,,,
,1355906,,乌塔会长？！他为什么要对付米蕾小姐？,,,,
,1355907,,如果我没猜错，你们是安道夫派来的使者吧？像安道夫一样，乌塔会长想除掉困扰自己的谣言的源头，就这么简单。,,,,
,1355908,,再怎么说，乌塔会长也不会用这么激烈的手段吧？安道夫也只是让我们来问问你为什么要散播那种谣言的。,,,,
,1355909,,近些时间，我们得知，自律联盟的内部，似乎在秘密推进着某个危险的计划。而用于掩饰的表象就是“遗迹发掘”任务。,,,,
,1355910,,那个谣言就只是用来试探一下联盟高层的反应，既然安道夫派遣你们来，说明他和谣言关系不大，那么，乌塔会长的嫌疑就很大了。,,,,
,1355911,,你说的话让人完全无法理解，你所说的“我们”究竟是什么人？是不是对自律联盟不利的组织？,,,,
,1355912,,我们只是为了守护自律联盟的“影子”，绝非对联盟不利之人。只是行事方式不同，还请见谅。,,,,
,1355913,,什么影子不影子的，米蕾小姐，不论你的背后有谁，你也无权怀疑和自行裁定自律联盟的会长吧。,,,,
,1355914,,的确如此，不过我还会继续以我自己的方式来完成这件事的。还是说，联盟要因为我对会长的污蔑，向卡诺萨禁卫军控告我？,,,,
,1355915,,我可无权把你当通缉犯抓起来，何况这件事关系到自律联盟的会长，在安道夫委托我进行下一个任务之前，我不会轻举妄动。,,,,
,1355916,,虽说我不知道你们还有乌塔之间有什么过节，不过兔子，这事可还没完，我随时可能再来找你麻烦。,,,,
,1355917,,“蜜酒与三月兔”随时欢迎您，还有西蒙先生和温丽小姐光临，爱琳娜小姐。我会努力活到那个时候的。,,,,
,1355918,,西蒙、温丽，我们带上一具机械人偶的残骸回去，把这里发生的事情报告给安道夫吧。,,,,
,1356001,,西蒙一行人将米蕾所说的话告知给安道夫，并把追杀米蕾的机械人偶残骸展示给他看。,,,,
,1356002,,这就是那个人偶的残骸……虽然我不太懂魔法，但看上去，这并不是魔法师召唤的铁傀儡吧？,,,,
,1356003,,根据我的观察，这具人偶是一件具备简单智能的人形兵器，使用了魔法和齿轮结构的驱动，很像之前我们探索的遗迹技术风格。,,,,
,1356004,,……这个人偶暂且不论，米蕾所说的，“守护自律联盟的影子”究竟是什么，大概是一个组织吧？,,,,
,1356005,,我觉得云里雾里的，米蕾小姐究竟是敌是友还是弄不明白。她恐怕也不是完全信任我们和安道夫先生吧。,,,,
,1356006,,安道夫，需要我们再对米蕾采取别的措施吗？我觉得她说的“联盟内的危险计划”没那么简单。,,,,
,1356007,,不，我想她应该也只是幕后组织一个推出来的明面的代言人，从她手上没那么容易获得情报。,,,,
,1356008,,不过我也不太在意所谓的“影子”，只需要我们行走正道，自然不用太担心那些潜藏在暗影中的人。,,,,
,1356009,,你们年轻人先忙你们自己的事，我这边也有不少事务要处理。这个任务暂且告一段落吧。,,,,
,1356010,,西蒙一行人离开后,,,,
,1356011,,（遗迹发掘、机械人偶、还有危险的计划……乌塔，虽说你的研究我一直不太明白，但你可千万别走上错路啊。）,,,,
,1356012,,（还有那个“影子”，这种行事风格，真的是你吗？阿米达，我的兄弟？）,,,,
,1356013,,（八年前，你不告而别，不知生死。如果你还活着，那究竟发生了什么事，让你用这种方式守护联盟？）,,,,
