,id,talkName,dialogue,firstBtnText,secondBtnText,actionText
,1241101,,给，这属于你们的赏金。,,,
,1241102,,说起来，最近帝国和精灵族重新建交了，<br>我们自律联盟也开始接受来自密林的悬赏了，要试试看吗？,,,
,1241201,,欢迎回来，你们看上去很虚弱，发生了什么事吗？,,,
,1241202,,虽然战斗的时间很短，<br>不过温丽大小姐和大姐头还是感冒了。,,,
,1241203,,然而我，一点事都没有。<br>我让她们多喝点热水，可是她们好像完全不想听……,,,
,1241301,,欢迎回来，找到吸收月光力量的原因了吗？,,,
,1241303,,『知识取决于不懈的研究。』不愧是温丽呢。<br>还要看看新的悬赏任务吗？,,,
,1241401,,感谢你们对和平作出的贡献。<br>还有新的悬赏任务，要看看吗？,,,
,1241501,,辛苦了，这是任务的赏金。<br>还要领取其他的悬赏任务吗？,,,
,1241601,,『给予勇者的掌声和鲜花永远不需要吝啬。』<br>联盟还有新的悬赏任务，快看下吧。,,,
,1241701,,辛苦了，给，这是属于你们的奖励。<br>还要看看新的悬赏任务吗？,,,
,1241801,,辛苦了，这下周围的镇民也能安心不少了。<br>这里还有其他的悬赏任务，要再努力一下吗？,,,
,1241901,,给，这属于你们的赏金。<br>还要领取其他的悬赏任务吗？,,,
,1242001,,欢迎回来，看来你们已经成功制服她了呢。,,,
,1242101,,给，这属于你们的赏金。<br>还要领取其他的悬赏任务吗？,,,
,1242201,,『越是与强大的敌人战斗，你就成长的越快。』<br>联盟还有新的悬赏任务，快看下吧。,,,
,1242301,,欢迎回来，看来你们已经成功制服他了呢。,,,
,1242302,,他被他最信赖的战友背叛，<br>不仅夺走了他的一切，还让他背上不存在的罪名。,,,
,1242303,,最终在愤怒驱使下失去了理智，<br>成为了一名疯狂的复仇者。,,,
,1242401,,辛苦了，给，这是属于你们的奖励。<br>还要看看新的悬赏任务吗？,,,
,1242501,,『努力是通向成功的唯一捷径。』这是第50个任务，你们<br>真是太厉害了！还有新的悬赏任务，要看看吗？,,,
,1242601,,给，这属于你们的赏金。<br>还要领取其他的悬赏任务吗？,,,
,1242701,,辛苦了，这是任务的赏金。<br>联盟还有新的悬赏任务，快看下吧。,,,
,1242801,,『成功的秘诀，在永不改变既定的目的。』<br>还有新的悬赏任务，要看看吗？,,,
,1242901,,辛苦了，给，这是属于你们的奖励。<br>还要看看新的悬赏任务吗？,,,
,1243001,,欢迎回来，结果如何？,,,
,1243002,,那家伙力气大的很，<br>大姐头都差点体力不支了！,,,
,1243003,,（掐住西蒙的脸）<br>你·说·谁·体·力·不·支·了？我·可·好·的·很！,,,
,1243101,,给，这属于你们的赏金。<br>还要领取其他的悬赏任务吗？,,,
,1243201,,欢迎回来，看来你们已经成功制服他了呢。,,,
,1243203,,感谢你们对和平作出的贡献。<br>还有新的悬赏任务，要看看吗？,,,
,1243301,,辛苦了，这是任务的赏金。<br>还要看看新的悬赏任务吗？,,,
,1243401,,感谢你们对和平作出的贡献。<br>还有新的悬赏任务，要看看吗？,,,
,1243501,,辛苦了，<br>给，这是属于你们的奖励。,,,
,1243502,,我听说了，因为你们的功劳。<br>帝国和纳雅人重新建交了，你们真是太厉害了！,,,
,1243503,,哎嘿嘿，你这样夸我，都有点害羞了。<br>我只是做了我应该做的事情。,,,
,1250001,,<align="center">纳雅A级通缉犯：<color=#bd4104>锐斧战魔安德鲁</color><br>犯下危害他人生命等多项严重罪行,,,
,1250201,,<align="center">纳雅A级通缉犯：<color=#bd4104>实验合成兽巴德</color><br>摧毁大量不冬岛设施，造成严重经济损失,,,
,1250401,,<align="center">纳雅A级通缉犯：<color=#bd4104>林地红魔阿诺德</color><br>袭击不冬岛当地居民，致多人重伤,,,
,1250601,,<align="center">纳雅A级通缉犯：<color=#bd4104>：欲望男爵舒克</color><br>参与袭击卡诺萨城事件，打伤大量卡洛萨卫队,,,
,1250801,,<align="center">纳雅A级通缉犯：<color=#bd4104>荆刺蜂后塞拉</color><br>因恶意伤人被捕，暴力越狱,,,
,1251001,,<align="center">纳雅<color=#bd4104>A+级</color>通缉犯：<color=#bd4104>：海上掠夺者格纳</color><br>频繁洗劫海上商船，多次清剿未果,,,
,1251201,,<align="center">纳雅A级通缉犯：<color=#bd4104>钢羽枭鹰伊伦</color><br>袭击大量商队，导致阿诺特岛贸易瘫痪,,,
,1251401,,<align="center">纳雅A级通缉犯：<color=#bd4104>邪能研究者格纳</color><br>阿诺特岛出现危险人士，意图研究黑魔法！,,,
,1251601,,<align="center">纳雅A级通缉犯：<color=#bd4104>暮夜魔蝎洛兹</color><br>袭击冒险者，致多人中毒，至今昏迷,,,
,1252001,,<align="center">纳雅A级通缉犯：<color=#bd4104>密林怪盗贝克勒</color><br>窃取帝国密报与魔族，协助其袭击卡诺萨城,,,
,1252201,,<align="center">纳雅A级通缉犯：<color=#bd4104>亡魂低语者埃莉</color><br>使用黑暗魔法，袭击纳雅卫队,,,
,1252401,,<align="center">纳雅A级通缉犯：<color=#bd4104>暗金领主维恩</color><br>重要罪犯，多次越狱,,,
,1252601,,<align="center">纳雅A级通缉犯：<color=#bd4104>枭鹰霸主希尔达</color><br>多次劫夺商队，导致口袋岛贸易瘫痪,,,
,1252801,,<align="center">纳雅A级通缉犯：<color=#bd4104>强袭战狼斯塔克</color><br>犯下危害他人生命等多项严重罪行,,,
,1253001,,<align="center">纳雅A级通缉犯：<color=#bd4104>荒地魔蝎尼斯</color><br>因恶意伤人被捕，暴力越狱,,,
,1253201,,<align="center">纳雅A级通缉犯：<color=#bd4104>烈炎斧兽凯恩特</color><br>组织参与多起暴力袭击事件，伤人无数,,,
,1253401,,<align="center">纳雅A级通缉犯：<color=#bd4104>猩红先驱者欧文</color><br>进行违法生物研究，危害巨大,,,
,1253601,,<align="center">纳雅A级通缉犯：<color=#bd4104>枯木蜂王艾蕾</color><br>使用致命毒刺，袭击阿诺特岛当地居民,,,
,1253801,,<align="center">纳雅<color=#bd4104>A+级</color>通缉犯：<color=#bd4104>：暗夜邪魔奥托</color><br>参与袭击卡诺萨城事件，魔族先锋队首领,,,
,1254001,,<align="center">纳雅A级通缉犯：<color=#bd4104>：暗影操控者格斯</color><br>参与袭击卡诺萨城事件，擅操不死者击伤大量卫兵,,,
,1254201,,<align="center">纳雅A级通缉犯：<color=#bd4104>深渊领主桑德拉</color><br>阿诺特岛出现危险人士，意图研究黑魔法！,,,
,1254401,,<align="center">纳雅A级通缉犯：<color=#bd4104>暗黑骑士长韦伯</color><br>帝国重犯，已越狱！,,,
,1254601,,<align="center">纳雅A级通缉犯：<color=#bd4104>猩红鞭刺者多琳</color><br>以暴力手段袭击、虐待不冬岛当地居民,,,
,1254801,,<align="center">纳雅A级通缉犯：<color=#bd4104>荒棘魔蛛克洛伊</color><br>占据口袋岛，无恶不作,,,
,1255001,,<align="center">纳雅A级通缉犯：<color=#bd4104>荒野领主里奥</color><br>组织卡诺萨监狱严重暴力越狱事件,,,
,1255201,,<align="center">纳雅A级通缉犯：<color=#bd4104>：碎岩战锤查理</color><br>参与袭击卡诺萨城事件，掠夺大量卡诺萨居民财产,,,
,1255401,,<align="center">纳雅A级通缉犯：<color=#bd4104>邪鳍海魔奥利弗</color><br>鲸脊岛邪恶势力，犯下多起骇人听闻的暴力事件,,,
,1255601,,<align="center">纳雅A级通缉犯：<color=#bd4104>黯淡蔷薇坎蒂丝</color><br>暴乱组织头目，多次袭击鲸脊岛居民,,,
,1255801,,<align="center">纳雅A级通缉犯：<color=#bd4104>狂械暴徒奥德里</color><br>持危险武器破坏当地建筑，危害他人生命安全,,,
,1262701,,<align="center">纳雅<color=#bd4104>A+级</color>通缉犯：<color=#bd4104>：狂战指挥官托特</color><br>伪装卡诺萨禁卫军，暗中贩卖帝国机密情报,,,
,1262901,,<align="center">纳雅<color=#bd4104>A+级</color>通缉犯：<color=#bd4104>暮色桔梗阿芙拉</color><br>参与袭击卡诺萨城事件，使用黑魔法击伤多名军官,,,
,1263101,,<align="center">纳雅<color=#bd4104>A+级</color>通缉犯：<color=#bd4104>：重装魔铠艾伯特</color><br>袭击帝国军队，破坏当地建筑，危害他人生命安全,,,
