,required,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional
,697903,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,1,,0 2,0,0,0,,0,0,0,0,0,0,0,0,,0
,698002,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,1,,0 2,0,0,0,,0,0,0,0,0,0,0,0,,0
,698104,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,1,,0 2,0,0,0,,0,0,0,0,0,0,0,0,,0
,698204,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,1,,0 2,0,0,0,,0,0,0,0,0,0,0,0,,0
,698304,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,1,,0 2,0,0,0,,0,0,0,0,0,0,0,0,,0
,698401,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,1,,0 2,0,0,0,,0,0,0,0,0,0,0,0,,0
,698502,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,1,,0 2,0,0,0,,0,0,0,0,0,0,0,0,,0
,698602,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,1,,0 2,0,0,0,,0,0,0,0,0,0,0,0,,0
,698702,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,1,,0 2,0,0,0,,0,0,0,0,0,0,0,0,,0
,698803,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,1,,0 2,0,0,0,,0,0,0,0,0,0,0,0,,0
,700802,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,1,,0 2,0,0,0,,0,0,0,0,0,0,0,0,,0
,700904,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,1,,0 2,0,0,0,,0,0,0,0,0,0,0,0,,0
,701004,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,1,,0 2,0,0,0,,0,0,0,0,0,0,0,0,,0
,701601,-1,,0,-1,,0,-1,,0,16,1020,0,0,0,0,0,0,0,0,,,0,0,,,0,0,0,0,0,0,0,0,,0
,701701,-1,,0,-1,,0,0,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,701702,-1,,0,-1,,0,0,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,701703,-1,,0,-1,,0,0,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,701704,-1,,0,-1,,0,0,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,701705,-1,,0,-1,,0,0,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,701706,-1,,0,-1,,0,0,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,701707,-1,,0,-1,,0,-1,,0,2,,9,0,0,0,0,0,0,0,,,0,0,,,0,0,0,0,0,0,0,0,"255,255,255,90",0
,1279811,-1,,0,-1,,0,-1,,0,2,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1279812,-1,,0,-1,"60;0,0,0,100;2000;0,0,0,100;3000",0,-1,,0,0,,15,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1279813,-1,,0,-1,"60;0,0,0,100;2000;0,0,0,100;3000",0,-1,,0,0,,15,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1279814,-1,,0,-1,"60;0,0,0,100;2000;0,0,0,100;3000",0,-1,,0,0,,15,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1279815,-1,,0,-1,,0,-1,,0,2,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1279901,-1,,0,-1,,0,-1,,0,2,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1279902,-1,,0,-1,,0,-1,,0,2,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1279903,-1,,0,-1,,0,-1,,0,0,,34,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1280101,-1,,0,-1,,0,-1,,0,2,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1280102,-1,,0,-1,,0,-1,,0,0,,118,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1280201,-1,,0,-1,,0,-1,,0,16,1019,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,6000101,-1,,0,-1,,0,0,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,6000102,-1,,0,-1,,0,0,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,6000103,-1,,0,-1,,0,0,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,6000901,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,1,,1 0,0,0,,,0,0,0,0,0,0,0,0,,0
