,id,talkName,dialogue,firstBtnText,secondBtnText,actionText
,1241601,, 『给予勇者的掌声和鲜花永远不需要吝啬。』<br>联盟还有新的悬赏任务，快看下吧。,,,
,1241701,,辛苦了，给，这是属于你们的奖励。<br>还要看看新的悬赏任务吗？,,,
,1241801,,辛苦了，这下周围的镇民也能安心不少了。<br>这里还有其他的悬赏任务，要再努力一下吗？,,,
,1241901,,给，这是属于你们的赏金。<br>还要领取其他的悬赏任务吗？,,,
,1242101,,给，这属于你们的赏金。<br>还要领取其他的悬赏任务吗？,,,
,1242201,, 『越是与强大的敌人战斗，你就成长的越快。』<br>联盟还有新的悬赏任务，快看下吧。,,,
,1242301,,欢迎回来，看来你们已经成功制服他了呢。,,,
,1242302,,他被他最信赖的战友背叛，<br>不仅夺走了他的一切，还让他背上不存在的罪名。,,,
,1242303,,最终在愤怒驱使下失去了理智，<br>成为了一名疯狂的复仇者。,,,
,1242401,,辛苦了，给，这是属于你们的奖励。<br>还要看看新的悬赏任务吗？,,,
,1242501,, 『努力是通向成功的唯一捷径。』这是第50个任务，你们<br>真是太厉害了！还有新的悬赏任务，要看看吗？,,,
,1242601,,给，这属于你们的赏金。<br>还要领取其他的悬赏任务吗？,,,
,1242701,,辛苦了，这是任务的赏金。<br>联盟还有新的悬赏任务，快看下吧。,,,
,1242801,, 『成功的秘诀，在永不改变既定的目的。』<br>还有新的悬赏任务，要看看吗？,,,
,1242901,,辛苦了，给，这是属于你们的奖励。<br>还要看看新的悬赏任务吗？,,,
,1243001,,欢迎回来，结果如何？,,,
,1243002,,那家伙力气大的很，<br>大姐头都差点体力不支了！,,,
,1243003,,（掐住西蒙的脸）<br>你·说·谁·体·力·不·支·了？我·可·好·的·很！,,,
,1243101,,给，这属于你们的赏金。<br>还要领取其他的悬赏任务吗？,,,
,1243201,,欢迎回来，结果如何？,,,
,1243203,,感谢你们对帝国作出的贡献。<br>还有新的悬赏任务，要看看吗？,,,
,1243301,,辛苦了，这是任务的赏金。<br>还要看看新的悬赏任务吗？,,,
,1243401,,感谢你们对帝国作出的贡献。<br>还有新的悬赏任务，要看看吗？,,,
,1243501,,辛苦了，给，这是属于你们的奖励。<br>还要看看新的悬赏任务吗？,,,
,1282501,,ZZZZ....咕噜噜噜噜噜噜噜。<br>我已经吃不下了，咕噜噜噜噜噜噜噜！,,,
