,id,name,desc,spec_desc,next_lev_desc
,101057,飞天·连斩,对敌方单体造成<color=#ffa517>127%</color>基础物理伤害，<br>并获得<color=#ffa517>重击增幅</color>状态。<br>重击增幅：下个技能伤害额外提升<color=#ffa517>40%</color>，持续<color=#ffa517>1</color>招。不可叠加。,单体物理伤害，提升<color=#fa993b>下个</color>技能的<color=#fa993b>伤害</color>,技能已达到最高级，无法进一步提升。
,101061,命运之握,对敌方单体造成<color=#ffa517>120%</color>基础物理伤害，<br>持有<color=#ffa517>奥兹刻痕</color>时，将之消耗，伤害额外提升<color=#ffa517>20%</color>。,单体物理伤害，消耗<color=#fa993b>奥兹刻痕</color>提升伤害,造成的基础伤害提升至<color=#ffa517>129%</color>。
,101062,命运之握,对敌方单体造成<color=#ffa517>129%</color>基础物理伤害，<br>持有<color=#ffa517>奥兹刻痕</color>时，将之消耗，伤害额外提升<color=#ffa517>20%</color>。,单体物理伤害，消耗<color=#fa993b>奥兹刻痕</color>提升伤害,造成的基础伤害提升至<color=#ffa517>138%</color>。
,101063,命运之握,对敌方单体造成<color=#ffa517>138%</color>基础物理伤害，<br>持有<color=#ffa517>奥兹刻痕</color>时，将之消耗，伤害额外提升<color=#ffa517>20%</color>。,单体物理伤害，消耗<color=#fa993b>奥兹刻痕</color>提升伤害,造成的基础伤害提升至<color=#ffa517>147%</color>。
,101064,命运之握,对敌方单体造成<color=#ffa517>147%</color>基础物理伤害，<br>持有<color=#ffa517>奥兹刻痕</color>时，将之消耗，伤害额外提升<color=#ffa517>20%</color>。,单体物理伤害，消耗<color=#fa993b>奥兹刻痕</color>提升伤害,造成的基础伤害提升至<color=#ffa517>156%</color>。
,101065,命运之握,对敌方单体造成<color=#ffa517>156%</color>基础物理伤害，<br>持有<color=#ffa517>奥兹刻痕</color>时，将之消耗，伤害额外提升<color=#ffa517>20%</color>。,单体物理伤害，消耗<color=#fa993b>奥兹刻痕</color>提升伤害,造成的基础伤害提升至<color=#ffa517>165%</color>。
,101066,命运之握,对敌方单体造成<color=#ffa517>165%</color>基础物理伤害，<br>持有<color=#ffa517>奥兹刻痕</color>时，将之消耗，伤害额外提升<color=#ffa517>20%</color>。,单体物理伤害，消耗<color=#fa993b>奥兹刻痕</color>提升伤害,造成的基础伤害提升至<color=#ffa517>183%</color>。
,101067,命运之握,对敌方单体造成<color=#ffa517>183%</color>基础物理伤害，<br>持有>奥兹刻痕</color>时，将之消耗，伤害额外提升<color=#ffa517>20%</color>。,单体物理伤害，消耗<color=#fa993b>奥兹刻痕</color>提升伤害,技能已达到最高级，无法进一步提升。
,101071,量化·正义裁决,对敌方单体造成<color=#ffa517>280%</color>基础物理伤害，<br>并获得<color=#ffa517>奥兹刻痕</color>。<br>对魔族伤害额外提升<color=#ffa517>30%</color>。<br>奥兹刻痕：物理攻击与物理防御提升<color=#ffa517>5%</color>，永久持续。叠加型印记，最多<color=#ffa517>3</color>层。,单体物理伤害，获得<color=#fa993b>奥兹刻痕</color>,造成的基础伤害提升至<color=#ffa517>302%</color>，<br>对魔族的额外伤害提升至<color=#ffa517>33%</color>。
,101072,量化·正义裁决,对敌方单体造成<color=#ffa517>302%</color>基础物理伤害，<br>并获得<color=#ffa517>奥兹刻痕</color>。<br>对魔族伤害额外提升<color=#ffa517>33%</color>。<br>奥兹刻痕：物理攻击与物理防御提升<color=#ffa517>5%</color>，永久持续。叠加型印记，最多<color=#ffa517>3</color>层。,单体物理伤害，获得<color=#fa993b>奥兹刻痕</color>,造成的基础伤害提升至<color=#ffa517>324%</color>，<br>对魔族的额外伤害提升至<color=#ffa517>36%</color>。
,101073,量化·正义裁决,对敌方单体造成<color=#ffa517>324%</color>基础物理伤害，<br>并获得<color=#ffa517>奥兹刻痕</color>。<br>对魔族伤害额外提升<color=#ffa517>36%</color>。<br>奥兹刻痕：物理攻击与物理防御提升<color=#ffa517>5%</color>，永久持续。叠加型印记，最多<color=#ffa517>3</color>层。,单体物理伤害，获得<color=#fa993b>奥兹刻痕</color>,造成的基础伤害提升至<color=#ffa517>346%</color>，<br>对魔族的额外伤害提升至<color=#ffa517>39%</color>。
,101074,量化·正义裁决,对敌方单体造成<color=#ffa517>346%</color>基础物理伤害，<br>并获得<color=#ffa517>奥兹刻痕</color>。<br>对魔族伤害额外提升<color=#ffa517>39%</color>。<br>奥兹刻痕：物理攻击与物理防御提升<color=#ffa517>5%</color>，永久持续。叠加型印记，最多<color=#ffa517>3</color>层。,单体物理伤害，获得<color=#fa993b>奥兹刻痕</color>,造成的基础伤害提升至<color=#ffa517>368%</color>，<br>对魔族的额外伤害提升至<color=#ffa517>42%</color>。
,101075,量化·正义裁决,对敌方单体造成<color=#ffa517>368%</color>基础物理伤害，<br>并获得<color=#ffa517>奥兹刻痕</color>。<br>对魔族伤害额外提升<color=#ffa517>42%</color>。<br>奥兹刻痕：物理攻击与物理防御提升<color=#ffa517>5%</color>，永久持续。叠加型印记，最多<color=#ffa517>3</color>层。,单体物理伤害，获得<color=#fa993b>奥兹刻痕</color>,造成的基础伤害提升至<color=#ffa517>390%</color>，<br>对魔族的额外伤害提升至<color=#ffa517>45%</color>。
,101076,量化·正义裁决,对敌方单体造成<color=#ffa517>390%</color>基础物理伤害，<br>并获得<color=#ffa517>奥兹刻痕</color>。<br>对魔族伤害额外提升<color=#ffa517>45%</color>。<br>奥兹刻痕：物理攻击与物理防御提升<color=#ffa517>5%</color>，永久持续。叠加型印记，最多<color=#ffa517>3</color>层。,单体物理伤害，获得<color=#fa993b>奥兹刻痕</color>,造成的基础伤害提升至<color=#ffa517>434%</color>，<br>对魔族的额外伤害提升至<color=#ffa517>51%</color>。
,101077,量化·正义裁决,对敌方单体造成<color=#ffa517>434%</color>基础物理伤害，<br>并获得<color=#ffa517>奥兹刻痕</color>。<br>对魔族伤害额外提升<color=#ffa517>51%</color>。<br>奥兹刻痕：物理攻击与物理防御提升<color=#ffa517>5%</color>，永久持续。叠加型印记，最多<color=#ffa517>3</color>层。,单体物理伤害，获得<color=#fa993b>奥兹刻痕</color>,技能已达到最高级，无法进一步提升。
,101081,奥兹战记·征伐,中止敌方攻势，强制换成己方出手，<br>并重置<color=#ffa517>【技能1】</color>的冷却时间。,<color=#fa993b>打断</color>敌方攻击，转为我方攻击<br>并重置<color=#fa993b>技能1</color>冷却时间,
,101082,奥兹战记·征伐,中止敌方攻势，强制换成己方出手，<br>并重置<color=#ffa517>【技能1】</color>的冷却时间。,<color=#fa993b>打断</color>敌方攻击，转为我方攻击<br>并重置<color=#fa993b>技能1</color>冷却时间,
,101083,奥兹战记·征伐,中止敌方攻势，强制换成己方出手，<br>并重置<color=#ffa517>【技能1】</color>的冷却时间。,<color=#fa993b>打断</color>敌方攻击，转为我方攻击<br>并重置<color=#fa993b>技能1</color>冷却时间,
,101084,奥兹战记·征伐,中止敌方攻势，强制换成己方出手，<br>并重置<color=#ffa517>【技能1】</color>的冷却时间。,<color=#fa993b>打断</color>敌方攻击，转为我方攻击<br>并重置<color=#fa993b>技能1</color>冷却时间,
,101085,奥兹战记·征伐,中止敌方攻势，强制换成己方出手，<br>并重置<color=#ffa517>【技能1】</color>的冷却时间。,<color=#fa993b>打断</color>敌方攻击，转为我方攻击<br>并重置<color=#fa993b>技能1</color>冷却时间,
,101086,奥兹战记·征伐,中止敌方攻势，强制换成己方出手，<br>并重置<color=#ffa517>【技能1】</color>的冷却时间。,<color=#fa993b>打断</color>敌方攻击，转为我方攻击<br>并重置<color=#fa993b>技能1</color>冷却时间,
,101087,奥兹战记·征伐,中止敌方攻势，强制换成己方出手，<br>并重置<color=#ffa517>【技能1】</color>的冷却时间。,<color=#fa993b>打断</color>敌方攻击，转为我方攻击<br>并重置<color=#fa993b>技能1</color>冷却时间,
,101101,勇者领域,造成伤害提升<color=#ffa517>5%</color>，<br>同时自身所受伤害降低<color=#ffa517>5%</color>。,,
,101102,勇者领域,,,
,101103,勇者领域,,,
,101104,勇者领域,,,
,101105,勇者领域,,,
,101106,勇者领域,,,
,101107,勇者领域,,,
,101111,原初奥义,角色处于小队中时，初始奥义值提升<color=#ffa517>300</color>点。,,
,101112,原初奥义,,,
,101113,原初奥义,,,
,101114,原初奥义,,,
,101115,原初奥义,,,
,101116,原初奥义,,,
,101117,原初奥义,,,
