,id,name
,20295,冒险队长埃尔文
,20296,冒险队员拉多克
,20297,杰诺
,20298,阿德琳
,20299,强盗贝拉
,20301,巨骨熊哈维特
,20302,爱琪
,20304,战魂之殇
,20305,棘雾鱼龙
,20306,嗜血战魂
,20307,棘雾鱼龙
,20308,暗黑战魂
,20309,巫袍鹿角兽
,20310,黑色荆棘
,20315,火狐科斯
,20316,火狐洛里
,20319,金斯特
,20320,卫兵
,20321,拉夫
,20322,小男孩
,20323,镇民比尔
,20324,小树灵朗多
,20325,大厨罗切特
,20326,
,20327,卫兵队长
,20328,树人守卫
,20329,树人守卫
,20330,熊人守卫
,20331,卡恩斯特
,20332,哥布林商人
,20333,悲惨的乞丐
,20334,伊斯顿
,20335,贵族侍者
,20337,神秘怪盗
,20338,邪冥领主弗德
,20339,苍蓝领主拉弥娅
,20340,石像领主厄迦
,20341,嗜血死神萨米尔
,20342,哥布林冒险者
,20343,冒险者青年
,20344,葛莱蒂丝
,20350,
,20351,
,20352,
,20353,
,20354,
,20355,
,20356,
,20357,
,20358,
,20359,
,20360,
,20361,
,20362,
,20363,
,20364,
,20365,
,20366,
,20367,
,20368,
,20369,
,20370,
,20380,
,20381,
,20382,
,20383,
,20384,
,20390,
,20391,
,20392,
,20393,
,20394,
,20396,玫瑰团成员
,20397,玫瑰团成员
,20398,
,20399,迷路的佣兵
,20400,迷路的佣兵
,20401,迷路的佣兵
,20408,弗莱特
,20409,岛民杰基
,20411,米兰达
,20412,强壮的男人
,20413,联盟佣兵
,20414,
,20415,特罗德
,20417,
,20419,小男孩的奶奶
,20420,塔蕾娅
,20421,玛露茜
,20422,镇民阿尼雅
,20423,镇民尤菲
,20424,镇民德纳罗
,20425,镇民柯罗
,20426,大臣奥兰德
,20427,大臣奥兰德
,20428,小女孩
,20429,米兰达
,20430,
,20432,???
,20433,迷路的冒险者
,20435,扬博士
,20436,长老罗希
,20437,镇民弗萨
,20438,镇民维斯
,20439,乌龟村小屋
,20440,蕾茵
,20441,夜崎隐
,20443,
,20444,
,20445,
,20446,玛露茜
,20447,哈扎克
,20448,码头工人加鲁
,20449,吟游诗人达达
,20450,沙漠土著帕帕拉
,20456,冒险者
,20466,
,20477,树人首领
,20480,路标
,20481,露西蒂尼雕像
,20482,飞艇执行长
,20483,树神守护者
,20485,吟游诗人达达
,20486,泰坦遗骸
,20491,
,20492,戈壁火狐
,20493,鹿角兽队长
,20494,
,20495,
,20496,蕾茵
,20498,摩尼耶
,20499,掠夺者叶戈尔
,20500,掠夺者伊万
,20501,副官列夫
,20502,掠夺者米哈尔
,20503,首领拜恩
,20504,米兰达
,20505,掠夺者安东
,20506,夜崎隐
,20507,执行官希尔多
,20508,扬博士
,20509,树心城守卫
,20511,弗莱特
,20512,
,20513,岛民谢维奇
,20514,治安官罗夫
,20515,岛民赛文
,20516,副会长斯拜
,20517,蜘蛛女王艾达
,20529,
,20533,游荡亡灵
,20534,佣兵佩德罗
,20535,佣兵塞缪尔
,20536,佣兵舒拉
,20537,哥布林乌纳伊
,20538,哈扎克
,20539,强盗贝拉
,20540,玫瑰团追随者
,20547,游荡亡灵
,20548,游荡亡灵
,20549,佣兵佩德罗
,20550,佣兵佩德罗
,20551,佣兵佩德罗
,20552,佣兵佩德罗
,20553,佣兵塞缪尔
,20554,佣兵塞缪尔
,20555,佣兵塞缪尔
,20556,佣兵塞缪尔
,20557,佣兵舒拉
,20558,佣兵舒拉
,20559,佣兵舒拉
,20560,佣兵舒拉
,20561,哥布林乌纳伊
,20562,哥布林乌纳伊
,20563,哥布林乌纳伊
,20564,哥布林乌纳伊
,20565,比多猫
,20566,导游卡卡
,20570,卫兵
,20571,
,20572,
,20573,
,20574,
,20575,<委托>吉拉
,20576,佣兵特伍德
,20577,
,20578,巡逻守卫
,20580,考古学者奇努
,20581,左相特使
,20583,诺尔
,20585,枭鹰领主夏妮
,20586,斥候皮曼
,20589,旅行家麦哲
,20590,修行者禅那
,20593,浮士德72
,20594,浮士德72
,20595,夜崎隐
,20601,
,20611,翼族先知
,20612,翼族警卫
,20613,遇袭岛民
,20614,绯红女巫
,20615,女巫忠仆
,20616,黑夜异教徒
,20617,亡魂傀儡
,20618,苍蓝领主拉弥娅
,20619,绯红女巫
,20620,女巫忠仆
,20621,黑夜异教徒
,20622,亡魂傀儡
,20623,被捕的叛军
,20624,铁卫领主阿特斯
,20636,海地斯守卫
,20637,海地斯守卫
,20638,白骨孤狼
,20640,浮士德18
,20641,浮士德63
,20643,浮士德46
,20644,塔蕾娅
,20645,葛莱蒂丝
,20646,泰雷
,20647,纳雅卫兵
,20648,纳雅卫兵
,20649,纳雅卫兵
,20650,纳雅卫兵
,20651,纳雅卫兵
,20652,纳雅卫兵
,20653,卫兵
,20654,卫兵
,20655,精灵战士
,20656,精灵战士
,20657,精灵弓箭手
,20658,精灵弓箭手
,20662,贪欲哥布林
,20663,荒漠沙狐
,20664,丧魂野狼
,20665,贪欲哥布林
,20666,荒漠沙狐
,20667,亵职的官员
,20668,禁卫军逃兵
,20669,幽岚领主塔伦
,20670,亵职的官员
,20671,禁卫军逃兵
,20673,塔蕾娅
,20674,塔蕾娅
,20675,亚兹莫
,20676,吃瓜群众格里安
,20677,吃瓜群众安贝林
,20678,吃瓜群众阿希姆
,20679,吃瓜群众默尔曼
,20680,吃瓜群众弗瑞德
,20689,镇民勒纳
,20690,镇民苏特纳
,20691,镇民蒂拉
,20692,布兰
,20693,镇民贝耶尔
,20694,镇民西芙
,20695,镇民斯卡娣
,20696,格林尔
,20697,镇民埃米
,20698,镇民费茵
,20699,复仇妖姬
,20700,暗夜潜行者
,20701,虚死惩戒者
,20702,鬼刃剑士
,20703,千纸领主洛伊
,20704,复仇妖姬
,20705,暗夜潜行者
,20706,虚死惩戒者
,20707,鬼刃剑士
,20710,炎尾魔蝎
,20711,梦魇灰狐
,20712,蚀骨毒蜂
,20713,阔刃鬼武士
,20714,荒沼领主贝格
,20715,炎尾魔蝎
,20716,梦魇灰狐
,20717,蚀骨毒蜂
,20718,阔刃鬼武士
,20719,受伤卫兵
,20720,纳雅卫队长
,20721,纳雅勤卫兵
,20722,纳雅勤卫兵
,20723,掠夺者
,20724,纳雅勤卫队长
,20727,堕落女佣
,20728,野性狼骑
,20729,利刺毒蝎
,20730,狡猾欺诈师
,20731,噬盾领主霍普
,20732,堕落女佣
,20733,野性狼骑
,20734,利刺毒蝎
,20735,狡猾欺诈师
,20737,鹿角使徒
,20738,鬼泣撕裂者
,20739,海盗团团长
,20740,霜晶锐爪
,20741,剑豪领主拉希德
,20742,鹿角使徒
,20743,鬼泣撕裂者
,20744,海盗团团长
,20745,霜晶锐爪
,20746,大厨罗德
,20747,疯狂博士
,20748,摩尔号3型
,20749,丛林狂战士
,20750,暴食酋长
,20751,怒涛领主奥古斯
,20752,疯狂博士
,20753,摩尔号3型
,20754,丛林狂战士
,20755,暴食酋长
,20756,獠牙猎狼
,20757,流亡的魔咒师
,20758,鲁莽锤击者
,20759,诅咒祭奠师
,20760,铸魂领主米尔顿
,20761,獠牙猎狼
,20762,流亡的魔咒师
,20763,鲁莽锤击者
,20764,诅咒祭奠师
,20765,盾锤争斗者
,20766,余烬女巫
,20767,寂夜屠夫
,20768,闪灵怪盗
,20769,鬼纹领主杰西法
,20770,盾锤争斗者
,20771,余烬女巫
,20772,寂夜屠夫
,20773,闪灵怪盗
,20775,决绝夜行者
,20776,诡诈沙狐
,20777,蛮吼突袭者
,20778,丛林神射手
,20779,魅影领主苏姬
,20780,决绝夜行者
,20781,诡诈沙狐
,20782,蛮吼突袭者
,20783,丛林神射手
,20784,怒火战魔
,20785,沙漠战魂
,20786,邪灵指挥官
,20787,黯言囚灵
,20788,刺血领主爱丝
,20789,怒火战魔
,20790,沙漠战魂
,20791,邪灵指挥官
,20792,黯言囚灵
,20793,魔瞳黑女巫
,20794,黑女巫傀儡
,20795,幽影巫师
,20796,巫师忠仆
,20797,狂龙领主柏格
,20798,魔瞳黑女巫
,20799,黑女巫傀儡
,20800,幽影巫师
,20801,巫师忠仆
,20802,棕羽鹰后
,20803,鹿角兽大法师
,20804,黑冥异变者
,20805,雾影魔使
,20806,狼蛛领主玛丽
,20807,荒漠异蝎
,20808,雾夜女巫
,20809,幽冥鬼煞
,20810,魅影幻像
,20811,病毒感染者
,20812,贪污的矿长
,20813,塞尔伦2号
,20814,孤锋利斧
,20815,夜翼领主马文
,20816,病毒感染者
,20817,贪污的矿长
,20818,塞尔伦2号
,20819,孤锋利斧
,20820,涤魂圣女巫
,20821,女巫奴仆
,20822,亡啸戮魂者
,20823,鬼触异变者
,20824,怒焰领主霍齐亚
,20825,涤魂圣女巫
,20826,女巫奴仆
,20827,亡啸戮魂者
,20828,鬼触异变者
,20829,双刃裁决者
,20830,迷影妖后
,20831,龙狩督军
,20832,烈剑骑士长
,20833,狮蛮领主艾凡
,20834,双刃裁决者
,20835,迷影妖后
,20836,龙狩督军
,20837,烈剑骑士长
,20838,白骨战狼
,20839,毒雾潜行者
,20840,卑劣的围猎者
,20841,远古巨兽
,20842,刀锋领主希德
,20843,白骨战狼
,20844,毒雾潜行者
,20845,卑劣的围猎者
,20846,远古巨兽
,20847,阴鸷哥布林
,20848,荒漠赤狐
,20849,啸月狼王
,20850,风暴御剑者
,20851,邪冥领主昆顿
,20852,阴鸷哥布林
,20853,荒漠赤狐
,20854,啸月狼王
,20855,风暴御剑者
,20874,风迹熊喵酱
,20878,
,20879,
,20880,少女小花
,20881,探员夏洛克
,20882,克丽丝
,20883,机械师艾斯
,20923,采矿者戴普
,20924,采矿者里欧
,20925,采矿者瑞伊
,20927,猎魔人阿比旦
,20928,冒险者玛斯卡
,20929,冒险者马苏拉
,20930,冒险者哈克特
,20931,昆虫学家法布尔
,20932,佣兵利拉弗
,20933,佣兵迪奥
,20934,佣兵达兹马
,20935,矿长阿米努
,20937,佣兵亚特
,20938,佣兵伍德
,20939,佣兵特朗
,20940,考古学家奥格
,20941,考古学者艾米
,20942,佣兵卡索
,20943,佣兵塔桑
,20944,佣兵科多
,20947,禁卫督军萨林
,20949,老船长佩翁
,20950,
,20951,古沃
,20952,纳塔娜
,20956,赏金猎人尹布
,20958,赏金猎人卡劳
,20960,禁卫督军塔拉
,20966,黑山领主
,20971,
,20974,赏金猎人尤西
,20975,热心居民阿尔杰
,20976,酒吧老板娘蕾拉
,20977,头条实习记者
,20978,邻居查德钱宁
,20979,路人克里斯汀
,20980,药剂师莉莉娜
,20982,奥娜大婶
,20983,鲍奇
,20984,加布里军官
,20985,琼纳斯·波顿
,20986,雷曼大妈
,20989,
,20990,
,20991,
,20992,泰雷
,20993,小女巫绮莉
,20994,赏金猎人耶鲁
,20995,艾萨克
,20996,猎魔人辛普森
,20997,
,20998,哥布林商贩
,20999,佐力
,21000,西奥多
,21001,穆尔
,21002,苏珊
,21004,治安守卫伊莱
,21005,左相府宝箱
,21006,左相府宝箱
,21007,左相府宝箱
,21008,左相府宝箱
,21009,左相府宝箱
,21010,左相府宝箱
,21011,左相府宝箱
,21012,左相府宝箱
,21014,黯月贪狼
,21015,黯月践踏者
,21016,黯月邪法师
,21017,黯月贪狼
,21018,黯月践踏者
,21019,黯月邪法师
,21020,
,21021,典狱长诺顿
,21022,觉醒魔魂
,21023,白骨孤狼
,21024,被捕的叛军
,21025,幽影刺客
,21026,夜幕战灵
,21027,幽影刺客
,21028,夜幕战灵
,21029,密林狙击手
,21030,黑钢领主艾布林
,21031,丧魂野狼
,21032,密林狙击手
,21033,
,21035,
,21036,树人守卫
,21037,铁臂安道夫
,21038,铁臂安道夫
,21039,无业青年约克
,21040,富商罗伊
,21041,少女蒂娜
,21042,
,21044,<福利>柯莉雅
,21045,小说家伊登
,21046,吃瓜群众巴里特
,21047,冒险家帕克
,21048,赏金猎人卡恩
,21049,街头卖艺者
,21050,森林猎手迈尔
,21051,迷妹阿妮塔
,21052,维克船长
,21053,密探克瑞斯
,21054,奥汀大叔
,21055,北方暴君纳森
,21056,
,21061,游民麦肯
,21062,沙丘野狐
,21063,拾荒者
,21064,贪婪哥布林
,21065,瘟疫机械
,21066,蓝鳍鱼妖
,21067,铁骑蛮熊
,21068,绿野巨岩
,21069,
,21070,
,21071,
,21072,
,21073,
,21074,
,21082,佣兵托尼
,21084,赫丽
,21085,梵妮
,21086,
,21087,萨林
,21088,纳塔娜
,21089,特罗德
,21090,吉拉
,21091,铁臂安道夫
,21092,海莉大妈
,21093,大卫
,21094,安可
,21095,比多猫
,21096,伦纳德
,21097,阿德琳
,21098,赫丽
,21099,弗莱特
,21100,米兰达
,21101,泰雷
,21102,木禅
,21103,葛莱蒂丝
,21104,塔蕾娅
,21105,浮士德72
,21106,米娅
,21107,纳尔
,21108,猫
,21109,马修
,21110,伊什
,21111,阿比旦
,21112,黑蹄鹿角兽
,21113,鹿角兽队长
,21114,头条哥布林
,21115,哈扎克
,21116,金斯特
,21117,卡尔
,21118,卡莉
,21119,弥尔
,21120,费米
,21121,菲梅
,21122,贝卡
,21123,露露
,21124,警报机器人·滴
,21125,奥兰德
,21126,黄胡子
,21127,玛门
,21128,保罗
,21129,萨莎
,21130,邦妮
,21131,埃尼奥
,21132,敏特
,21133,麦克斯
,21134,杰拉尔
,21135,阿穆特
,21136,博恩克
,21137,利昂特
,21138,米尔雅
,21139,米妮
,21140,海伦
,21141,乔治
,21142,玛丽
,21143,欧桑
,21144,塞恩
,21145,洛克
,21146,莱安
,21147,达勒
,21148,诺阿
,21149,李
,21150,玛格
,21151,艾尔玛
,21152,斯特朗
,21153,斯密斯
,21154,贝克
,21155,刘易斯
,21156,阿伯特
,21162,碎魂狼王乌迪尔
,21166,残忍的偷猎者
,21167,酒馆
,21168,狡诈的偷猎者
,21169,哈扎克
,21170,大卫
,21171,失踪的居民
,21172,
,21173,战魂之殇
,21174,狮心魔骑贝恩
,21175,异变者法师
,21176,
,21177,
,21178,
,21179,
,21180,
,21181,
,21196,摩尼耶
,21197,亚玻伦
,21198,亚兹莫
,21199,金色魅影
,21200,纳雅卫兵
,21201,长老罗希
,21202,
,21203,
,21204,
,21205,摩尼耶
,21279,双枪毒蝎
,21280,厄运死侍
,21281,毒刃蜂后
,21282,鹿角兽祭司
,21283,荒域领主默克
,21284,双枪毒蝎
,21285,厄运死侍
,21286,毒刃蜂后
,21287,鹿角兽祭司
,21288,疯魔科学家
,21289,岩龙巨兽
,21290,重拳怒熊
,21291,深海漫步者
,21292,蛛魔领主卡西
,21293,疯魔科学家
,21294,岩龙巨兽
,21295,重拳怒熊
,21296,深海漫步者
,21297,苍穹孤鹰
,21298,炼渊暗法师
,21299,深渊腐灼者
,21300,夺魂魔导师
,21301,蚀骨领主安波儿
,21302,苍穹孤鹰
,21303,炼渊暗法师
,21304,深渊腐灼者
,21305,夺魂魔导师
,21306,夜牙长锋
,21307,幽魂毒牙
,21308,蓝凯骨魔
,21309,钢岩巨人
,21310,魔息领主洛福斯
,21311,夜牙长锋
,21312,幽魂毒牙
,21313,蓝凯骨魔
,21314,钢岩巨人
,21315,鹿角伯爵
,21316,怒啸半兽人
,21317,血铸统帅
,21318,永冻冰熊
,21319,暗龙领主兰森
,21320,鹿角伯爵
,21321,怒啸半兽人
,21322,血铸统帅
,21323,永冻冰熊
,21324,寂灭异变者
,21325,海潮鲛人
,21326,沙漠蝎王
,21327,欲念号1型
,21328,虚暝领主辛顿
,21329,寂灭异变者
,21330,海潮鲛人
,21331,沙漠蝎王
,21332,欲念号1型
,21333,哀嚎亡骑
,21334,巨麟重锤
,21335,欲念号2型
,21336,矮巨人兵长
,21337,极黯领主席德
,21338,哀嚎亡骑
,21339,巨麟重锤
,21340,欲念号2型
,21341,矮巨人兵长
,21342,哥布林酋长
,21343,疾风狐王
,21344,海潮半鱼人
,21345,密林偷猎者
,21346,裂魂领主伊鲁卡
,21347,哥布林酋长
,21348,疾风狐王
,21349,海潮半鱼人
,21350,密林偷猎者
,21351,梦魇巫后
,21352,巫后之仆
,21353,绝情断罪者
,21354,欲念号3型
,21355,奥爆领主休伊
,21356,梦魇巫后
,21357,巫后之仆
,21358,绝情断罪者
,21359,欲念号3型
,21360,重铠幽骑
,21361,失魂女巫
,21362,赤铜骠骑王
,21363,炼狱暴君
,21364,鸦杀领主克里斯
,21365,重铠幽骑
,21366,失魂女巫
,21367,赤铜骠骑王
,21368,炼狱暴君
,21369,猩红祭司
,21370,邪腐法师
,21371,荆棘女巫
,21372,阴戾法师
,21377,暴戾狼人
,21378,雷克斯
,21383,
,30478,龟长家
,30663,深海实验室
,40002,盗贼的私房钱
,40006,片区宝箱
,40021,潘多拉宝盒
,40022,潘多拉宝盒
,40023,失落的宝藏
,40024,失落的宝藏
,40025,狼王的收藏箱
,40026,哥布林秘宝
,40027,哥布林秘宝
,40028,哥布林秘宝
,40030,哥布林秘宝
,40031,哥布林秘宝
,40032,哥布林秘宝
,40033,哥布林秘宝
,40035,哥布林秘宝
,40036,哥布林秘宝
,40043,沙虫的孵化箱
,40044,女巫的旧衣箱
,40045,欲念魔盒
,40046,贪婪魔箱
,40050,叛军的收纳箱
,40051,叛军的收纳箱
,40053,欺诈宝箱
,40054,欺诈宝箱
,40055,欺诈宝箱
,40059,银母矿箱
,40060,银母矿箱
,40061,女巫的旧衣箱
,40062,铁箱
,40063,曜金箱
,40064,铁箱
,40065,曜金箱
,40066,霜蓝晶箱
,40070,宝箱
,40072,宝箱
,40074,宝箱
,40077,宝箱
,40078,凋零墓箱
,40081,宝箱
,40082,树海迷箱
,40083,树海迷箱
,40084,铁箱
,40085,曜金箱
,40086,铁箱
,40087,曜金箱
,40088,霜蓝晶箱
,40090,圣晶宝箱
,40091,烁金宝箱
,40092,曜石宝箱
,40093,通关宝箱
,40094,烁金宝箱
,40095,烁金宝箱
,40096,曜石宝箱
,40097,宝箱
,40099,暗羽鹰箱
,40100,暗羽鹰箱
,40136,原木藏书箱
,40138,原木藏书箱
,40139,绝密资料箱
,40140,霍克森之棺
,40141,哈扎克的零钱箱
,40142,哈扎克的零钱箱
,40143,哈扎克的零钱箱
,40144,哥布林秘宝箱
,40145,哥布林秘宝箱
,40146,哥布林秘宝箱
,40147,生物实验箱
,40148,生物实验箱
,40156,宝箱
,40158,博士的收纳箱
,40159,青森秘宝
,40160,暮光宝箱
,40161,暮光宝箱
,40162,暮光宝箱
,40163,暮光宝箱
,40164,暮光宝箱
,40165,暮光宝箱
,40166,暮光宝箱
,40167,暮光宝箱
,40168,瑞德的收藏箱
,40169,瑞德的收藏箱
,40170,瑞德的收藏箱
,40171,亡灵念箱
,40172,宝箱
,40173,铁箱
,40174,曜金箱
,40175,铁箱
,40176,曜金箱
,40177,霜蓝晶箱
,40178,立方核能箱
,40179,机械动能箱
,40180,智能科技箱
,40181,智能科技箱
,40188,魔族秘宝
,40189,魔族秘宝
,40190,叛军的收纳箱
,40191,暗羽鹰箱
,40193,生物实验箱
,40195,银母矿箱
,40199,盗贼的私房钱
,40203,博士的收纳箱
,40206,树海迷箱
,40221,黯月宝箱
,40222,辉日宝箱
,40223,黯月宝箱
,40224,辉日宝箱
,40245,凋零墓箱
,40246,暗羽鹰箱
,40247,暗羽鹰箱
,40248,智能科技箱
,40249,树海迷箱
,40250,树海迷箱
,40251,博士的收纳箱
,40252,失落的宝藏
,40265,宝箱
,40266,珍稀秘藏箱
,40267,贵重古董箱
,40268,遗留的秘宝
,40269,带锈的铁箱
,40270,老旧的铜箱
,40271,蒙尘的金箱
,40274,贵重资材箱
,40275,重要资材箱
,40276,哥布林的秘藏
,40277,哥布林的宝物
,40278,矿工箱
,40282,上层指挥储物箱
,40283,行动资金保管箱
,40284,商人的货箱
,40285,工具箱
,40286,劫掠宝物箱
,40287,劫掠财物箱
,40288,劫掠货物箱
,40289,烁金宝箱
,40290,劫掠秘宝箱
,40291,重要资材箱
,40292,特殊资材箱
,40293,常见资材箱
,40294,烁金宝箱
,40295,烁金宝箱
,40296,贵重资材箱
,40329,尤妮娅的宝箱
,40330,尤妮娅的宝箱
,40331,尤妮娅的宝箱
,40332,贪婪之箱
,40333,贪婪之箱
,40334,贪婪之箱
,40335,贪婪之箱
,40336,贪婪之箱
,40337,贪婪之箱
,40338,特殊资材箱
,40339,常见资材箱
,40340,尤妮娅的宝箱
,40341,尤妮娅的宝箱
,40342,尤妮娅的宝箱
,40343,尤妮娅的宝箱
,40344,尤妮娅的宝箱
,40345,尤妮娅的宝箱
,40346,尤妮娅的宝箱
,40347,尤妮娅的宝箱
,40348,禁卫军备箱
,40349,禁卫军备箱
,40350,哥布林的宝箱
,40351,
,40352,
,40353,
,40354,
,40355,
,40356,
,40357,藏宝箱
,40358,纳雅货箱
,40359,纳雅货箱
,40360,战舰秘宝箱
,40361,
,40362,
,40363,
,40364,
,40365,
,40366,
,40367,
,50001,玫瑰团驻地
,50002,哥布林巢穴
,50003,哀嚎神殿
,50004,魔族之心
,50005,露西蒂尼之墓
,50006,机关测试副本入口
,50007,哈扎特
,50008,左相府侧门
,50009,
,50010,
,50011,
,50012,银母矿洞
,50013,沙海虫巢
,50015,魔族之心
,50016,风沙堡
,50017,玫瑰团驻地
,50018,露西蒂尼之墓
,50019,哀嚎神殿
,50020,饿狼巢穴
,50021,哥布林巢穴
,50022,荒原古堡
,50023,风沙堡
,50024,沙海虫巢
,50025,银母矿洞
,50026,荒原古堡
,50027,凋零之地
,50028,树心城
,50029,凋零之地
,50030,树心城
,50031,罗兰币副本
,50032,地下矿工
,50033,地下矿工
,50034,地下矿工
,50035,地下矿工
,50036,地下矿工
,50039,银星宝箱
,50043,枭鹰矿洞
,50044,枭鹰邦域
,50045,玛露茜的家
,50046,神迹实验室
,50047,深海实验室
,50048,案发现场
,50057,失事飞船
,50058,黄金立方
,50060,博士的家
,50061,黑龙战舰
,50062,左相府侧门
,50063,枭鹰矿洞
,50064,黑龙战舰
,50065,枭鹰邦域
,50066,失事飞船
,50067,黄金立方
,50068,神迹实验室
,50069,旅馆
,50070,欧斯秘境
,50071,测试副本入口1
,50072,测试副本入口2
,50073,古遗迹
,50075,魔界裂缝
,54000,佣兵公会
,54001,佣兵公会出口
,54004,
,54005,
,54006,
,54007,
,54008,第一片区往第二片区
,54009,第二片区往第一片区
,54010,主城-王宫切屏点
,54011,王宫-主城切屏点
,54012,主城-右相府切屏点（网易版本临时）
,54013,右相府-主城切屏点（网易版本临时）
,54014,自律联盟1-2
,54015,自律联盟2-1
,54016,卡诺萨到酒馆
,54017,酒馆卡到诺萨
,54018,卡城到天空城
,54019,天空城到卡城
,54022,不冬岛→鲸脊岛
,54023,鲸脊岛→不冬岛
,54024,鲸脊岛→阿诺特岛
,54025,阿诺特岛→鲸脊岛
,54026,天空城到纳雅王宫
,54027,纳雅王宫到天空城
,54028,阿诺特岛→口袋岛
,54029,口袋岛→阿诺特岛
,54030,雷鸣大陆
,54031,卡诺萨城
,57000,魔族高地入口
,57001,魔族高地出口
,57003,传送阵
,57004,传送阵
,57005,传送阵
,57006,传送阵
,57007,冒险者营地
,57008,三月边陲
,57009,月神森林
,57010,永夜森林
,57011,迷雾森林
,57012,不冬岛
,57013,鲸脊岛
,57014,阿诺特岛
,57015,
,57017,口袋岛
,57018,传送马车
,60001,木材
,60011,蝎尾草
,60012,受伤的村民
,60015,木材
,60016,物件
,60017,
,60020,曼陀树叶
,60021,三色堇
,60022,放置道具
,60023,替换物品
,60026,蜘蛛卵
,60041,
,60046,一堆木材
,60047,
,60048,
,60049,赫丽
,60050,
,60051,
,60056,
,60057,战魂之剑
,60058,棺材
,60059,棺材
,60060,棺材
,60061,尸体
,60063,
,60064,日记本
,60065,血霜草
,60066,
,60067,臭臭草
,60068,
,60069,三色堇
,60072,青湖贝
,60075,虫卵
,60076,虫卵
,60077,虫卵
,60078,银母矿石
,60079,
,60080,
,60081,
,60082,怨魂柱
,60083,芜拉草
,60087,
,60089,
,60090,
,60096,水晶球
,60102,
,60103,
,60104,
,60107,
,60108,
,60109,
,60112,
,60113,
,60114,
,60115,
,60116,
,60117,永生之棺
,60118,佩剑
,60119,银母矿石
,60120,银母矿石
,60121,认购徽章
