,id,dialog
,10073,我，我，不要让我找到那个人，窝—咬—打—始—塔！
,10074,虽然我个子不高，但是我志气大，将来一定会大有作为。
,10075,谁说我每天喝牛奶是为了长高，我这是为了补充蛋白质。
,10076,这鞋垫采用空气技术，穿上后聪明的人都能看出你长高了。
,10077,又是狼人袭击事件，不久前才有很多人成为他们嘴下亡魂。
,10078,帝国附近居然出现大量魔物，这骇人现象快十年没出现了。
,10079,最近突然很多人找我咨询，很高兴大家终于热衷了解历史。
,10080,呜—啊—呜呜—呜啊—啊呜呜呜呜—呜啊呜啊—啊啊呜~
,10081,呜—啊—呜啊呜—啊呜呜啊呜—呜啊呜啊呜呜—啊啊呜~
,10082,先知爷爷，我们明明会讲通用语，为什么用龟语来讲话啊！
,10083,傻小豆，龟语是龟族传统，必须流传下去，不用就忘了啊！
,10084,可我们说了声早安就已到晚上了，而通用语只要两个字啊！
,10085,你怎么能用时间来衡量传统呢？别多说了，继续啊呜~
,10086,对不起，对不起，对不起，博士，是蕾茵错了……
,10087,呜呜呜，好可怕，我不要打针。
,10088,爸爸妈妈……你们怎么还不来救我，我不想当实验品！
,10089,玛露茜被带走了，下一个会是我吗？
,10090,爸爸，好痛！这个疼痛等级已经超过身体承受范围了。
,10094,我迷路了……家在哪里……
,10095,高价收购情报，有意者请私聊。
,10096,说实话我真不想再见到你们的脸！
,10097,我的伪装术太逼真了，连我自己都差点被骗到。
,10098,呜，萨莎好害怕……
,10099,呜，萨莎好害怕……
,10103,鲜嫩多汁，细腻弹牙。人类，让我回味无穷！
,10104,没想到那个兰奇居然会做出那样的事情，太可怕了！
,10105,可能他早就打算背叛帝国了，居然行刺国王，真该死！
,10106,皇室公告里的话，我一个字也不信！帝国一定出大事了！
,10107,唉！身为帝国第一剑士的兰奇竟然背叛了帝国，太可笑了。
,10135,听说亚兹莫身犯数罪，这次恐怕要牢底坐穿了。
,10136,亚兹莫究竟犯了什么罪啊？我觉得他挺好的啊。
,10137,果然如此！我早就看出他不是个好东西了。
,10138,喂，我警告你不要乱说！我们“默默粉”会等一个真相。
,10139,来来来！前排兜售瓜子、花生、板凳啊！
,10140,什么？他们智商那么低，我们不会被传染吧？
,10141,看来是新的政治手段，只要没有损害我的利益就行。
,10142,和那些低级人种建交？这届女王不行啊！
,10143,我不管这些！亚兹莫大人是清白的！
,10148,小姑娘，你现在流的泪都是当初喜欢兰奇时，脑袋进的水。
,10149,别提他，再说翻脸！现在就希望那家伙早点被抓！
,10150,喔——噜噜噜~狐狸要露出尾巴了，我也该准备准备了。
,10151,帝国局势混乱，我理应尽到职责，引领臣民走出乱局。
,10152,待办事务已全部处理完毕，是时候向右相大人汇报工作了。
,10153,听说国王遇刺了，王城太危险了，溜了溜了。
,10160,矿坑千万条，安全第一条。挖矿不规范，亲人两行泪。
,10161,多观察，常确认，少干无用功！
,10162,你把矿镐用完了？那边的矿工箱里或许有多的。
,10163,谁能敲碎那些巨石，谁就能获得下面的东西。
,10164,小心点，可别把文物弄坏了。
,10165,太好了，这箱子里还有一份考古工具。
,10166,这些随葬品怎么有点怪怪的……
,10167,希望这些文物能够多换点材料。
,10168,这种规模的虫穴，我也是第一次见……
,10169,太好了，这箱子里还有一瓶除虫喷雾。
,10170,这虫卵怎么有点怪怪的……
,10171,这石块……看来，又是个倒霉蛋。
,10172,我要用最完美的姿势，迎接纳塔娜发布的通缉令。
,10173,纳塔娜真可爱，只是站在那发通缉令而已就可爱极了！
,10184,大家记着！沉着冷静，胆大心细，万事小心
,10185,唉，希望下次不用再来这里调查了。
,10186,除了虫卵，这里好像真的没什么特别的东西了……
,10187,不知道这次能发现什么好东西呢？
,10188,这些文物应该放到博物馆里。
,10189,这里的空气可真差。
,10190,希望能找到些值钱的文物。
,10191,奇怪，我上次明明把考古工具放到箱子里的啊？
,10192,传说中的怪盗尤妮娅？有点意思。
,10193,那好像有人鬼鬼祟祟的，奇怪得很！
,10194,一个怪盗而已，搞这么大排场。可笑。
,10195,有怪盗的地方，就有我头条记者！
,10196,哈哈哈！有好戏看了！！
,10197,现在什么情况了？珠宝被偷了没？怪盗在哪呢？！
,10206,谢谢大人，给我这无能的部下守护您的机会！
,10207,每一次践踏生命时，我的血液就会沸腾。
,10208,我是世界上独一无二的法师，而你们是臣服在我的法杖下的奴仆！
,10209,生活往往比小说还精彩。
,10210,嘘！小声点！我们安安静静地吃瓜。
,10211,又将看到一场经费爆炸的战斗了！
,10212,我要大赚一笔！
,10213,街头艺人，可比怪盗的含金量高多了！
,10214,听说怪盗很厉害？我，我才不信，都是吹牛。
,10215,怪盗尤妮娅，我想和你学手法！
,10216,我的好兄弟，也被怪盗尤妮娅偷过。
,10217,嘘，别吵。偷偷的。
,10218,我就是个普通居民，来凑凑热闹。
,10219,管他消息是真是假，反正好处我已经拿到了。
,10220,难，难怪我的兄弟们，不，不见了！原来是，是皇室，室做的！
,10221,老子乐子还没有享完，可不想沦为实验品！
,10222,圣诞派对真是愉快。
,10223,我今天会交换到什么圣诞礼物呢？
,10224,大家一起享受圣诞派对吧。
,10225,圣诞快乐，今晚过得怎么样？
,10226,圣诞快乐，愿你有一个愉快的夜晚！
,10227,祝你圣诞快乐！
,10228,在我看来，圣诞节是一个团聚庆贺的日子。
,10229,在圣诞节这天，就该好好放松，享受派对。
,10230,人类是这样庆祝圣诞的吗？和古加尼尔的习惯差别真大。
,10231,按人类的习惯去过圣诞节，也不错嘛。
,10232,虽然人类的习惯也很不错，但我还是更喜欢古加尼尔的庆祝习惯。
,10233,在古加尼尔，我们会把萤火虫灯笼挂在枝头，让萤火虫把祝福带上天际。
,10234,圣诞节那天，古加尼尔的树梢挂满了萤火虫灯笼，星星点点，可好看了。
,10235,喔——噜噜噜~我要不要试试看，装扮成红衣老人那样呢？
,10236,接受这家伙的雇佣好像是一个错误的决定……
,10237,唔，“圣诞节”这个节日，究竟是从哪里传来的呢？
,10238,哈哈哈，圣诞节就应该和朋友们喝个爽！
,10239,希望今年的圣诞饼干也能受大家欢迎。
,10240,让我来推理一下……
,10241,再画一会儿就画好了。
,10242,喜静的本喵对这欢腾的节日并不是很感兴趣，除非有人送来小鱼干。
,10243,只要跟可爱的少女一起吃饭，对我来说哪一天都可以是节日。
,10244,……然后再打个响指，嘿！看，变成小猫咪了！
,10245,哇！好神奇，姐姐的魔术好厉害！
,10246,姐姐你是怎么做到的？教给我好不好！
,10247,虽然很热闹，但更加认不清谁是谁了。
,10248,……嗯，我同意。
,10249,希望圣诞的祝福能够庇佑每一个人。
,10250,希望飞艇不会给其他种族造成困扰……
,10251,希望每一个人都能开开心心……
,10252,“叮叮当，叮叮当，铃儿响叮当！”
,10253,这个情况我也是第一次见……到底要怎样才能修好啊？
,10254,人类庆贺节日的方式真是热闹，与纳雅的习惯截然不同。
,10255,各个小队注意观察，一定要确保圣诞节没有犯罪事件发生！
,10256,如果会有，更多戏份，就能展现，我的实力。
,10257,真想在这圣诞派对上热舞一曲！
,10258,你听说了么？哥布林哈扎克似乎要抓鹿角兽来当苦劳力！
,10259,什么？！高贵的鹿角兽一族绝不屈服！
,10260,快来看快来看！新鲜出炉的圣诞特刊！
,10261,圣诞节真是太棒了！
,10262,没错，圣诞节真是太棒了！
,10263,啊，这欢快的气氛，我都觉得自己年轻了……不我本来就很年轻！
,10264,这就是人类庆贺圣诞节的方法吗？真有意思。
,10265,弥尔，小吃摊就在前面，我们……走吧？
,10266,嗯！
,10267,呵，与女巫的传统不符的节日……
,10268,今天绝不容许任何犯罪事件发生！
,10269,圣诞限定款的气球哦！
,10270,嘀嘀哒——
,10271,虽然是粗俗的人类举办的派对，但也不是那么无趣……
,10272,有灵感了！回去就设计一杯圣诞主题的特饮吧！
,10273,夜幕拉开繁星闪烁，雪花如衣自天而降。
,10274,爷爷，你看那边，好热闹啊！
,10275,抓紧我的手，可不要走丢了！
,10276,要买一束花送给你最喜欢的人吗？
,10277,接下来就要和朋友们一起喝酒了，和他们谈谈哪些故事呢？
,10278,我活了这么多年了，这么热闹的派对倒是第一次经历，舅舅你呢？
,10279,就连古加尼尔之息祭典都没有这么热闹，人类还真是爱折腾。
,10280,人类庆祝圣诞节的方式就如辣椒般炽热。
,10281,按这方式，就不用和你们植物人，咳，树人争抢最合适的树了。
,10282,来尝尝新推出的圣诞树莓口味面包！
,10283,我为这次的圣诞节写了新曲子，你要听听吗？
,10284,天空城的人是怎么庆祝圣诞节的？
,10285,那些被拖走的人的哀嚎，还在我耳边回响。我要战斗，为了自己！
,10286,做一个像影子那样的人，就不会被带走了吧？
,10287,我只是想活下来，有什么错？！
,10288,错的不是我，我只是与他们理念不同！从此以后，我要和那位大人一起创建新世界！
,10289,我尽心尽力地为尊贵的人做事，最后竟然沦落到这样的下场！
,10290,我爱财，更爱自己的性命！可不愿意得到像右相那种可悲的下场。
,10291,别……别带走我……我不要下去！
,10292,你觉得这里只是普通的监狱？天真！
,10293,那些被提审的人，早已变成实验品了！
,10294,他们口中的谣言，才是真相！
,10295,与其坐在这里等着被带走，还不如展开反抗。
,10296,即使是让我变成实验品，女巫大人也不能有事！
,10297,等那位大人兑现承诺后，我要出去建立我的组织！
,10298,犯人有去无回，沦为实验品！<br>犯人有去无回，沦为实验品！
,10299,论起肮脏的手段，人类可比魔族可怕多了！
,10300,必须出去！家人的仇，必须要报！哪怕与恶魔做了交易。
,10301,奇怪，老大怎么不在这里？
,10302,什么情况？目标不在，老子任务完成不了了。
,10303,按照指示，要在这里与莱克大人交换身份……他怎么不见了？
,10304,凭我的智慧，自然要选择最有利的一方合作。
,10305,不，不能再往下！我不想死！！
,10306,你们有听到吗？听到机器钻进骨头的声音……啊，不！！！
,10307,年轻的军官，早就被拖走了。
,10308,啊？他不是去……哦，我什么都没有说。
,10309,从这里离开的人，没有人再回来过。我的选择是对的！
,10310,实验吗？用自己完成一项伟大实验，似乎也不错，哈哈哈！
,10311,咔，那个军官说按他的吩咐做，我就能出去，咔。
,10312,活着，我要活着！没有什么比活着更重要！
,10313,要是敢抓我去做实验员，我就吃掉那群研究员！
,10314,人类相互撕咬的嘴脸，真是比深渊还要恶臭。
,10315,每一根羽毛都很珍贵……被带走的话，他们会剃光我的羽毛！
,10316,四蹄神大人，愿你保佑你的臣民！我想活着出去！
,10317,我们的悲鸣是上位者的乐曲。
,10318,人类才是来自地狱的使魔，欲望吞噬一切！
,10319,你们要找的人和我要救的人一样，要不要合作呀？
,10320,只要他一天不出现，你们一天别想过安生日子！
,10324,你们就是嫉妒我的才华，才派人来打我的！
,10325,这次猎到了不少值钱的玩意。
,10326,这个价，卖不卖？
,10327,哈哈哈，这回赚大发了！
,10328,不好……我要控制不住我自己了……
,10329,我的——主人是——谁？
,10330,消失在永无止境的黑暗中吧！
,10331,人类，颤抖吧！
,10332,强大的力量……让我变得更强……
,10333,我们哥布林，大气宽容，从来都不记仇。
,10334,我有情报，你有钱吗？
,10335,劲爆独家爆料，了解一下？！
,10338,嘿嘿，等干完这一票，我是不是就能顺利进入怪盗联盟了？！
,10339,我以后可是要成为传奇怪盗的人，对我放尊重点！
,10340,来呀，来呀~越多人抓我，证明我名气越大~
,10341,阴谋、实验，我全不在乎。我只为刀痴狂！
,10342,我相信只要跟随希德大人，我会安全离开的。
,10343,我们没有做错，我们是在自救！
,10344,救，救我！再下去，我就再也开不了口了！
,10345,不，我不想成为实验品，还有人在等我回家！
,10346,交易而已，我感兴趣的对象是帝国第一剑士。
,10347,哈哈哈，什么盛世景象，都是那些贵族的自欺欺人！
,10348,嘘，你们安静点。不听话的话，会被带走的。
,10349,为什么？明明说几个月就能出去……现在却要变成实验品！
,10350,隔壁的人又被带走了，下一个会是我吗？
,10351,看清楚了！这里不是监狱，是大型的实验室！
,10352,逃不掉了，我注定要沦为实验品了……
,10353,被打上标记了，完蛋了！完蛋了！
,10354,那些研究员身上的标志……原来是大家族的爪牙！
,10355,该死，197号实验品被带走了，下一个就是我了吗？
,10356,空有一双翅膀，我却飞不出这间噬人的监狱。
,10357,我不要做检查，我不要做身体检查！你们滚啊！
,10358,财富、权力，我都不要了，我只想活下去！
,10359,唯一的出路是反抗，兄弟们，冲啊！
,10360,绝不能坐以待毙！再往下走，就是实验室了。
,10361,妾身也不过是想活着走出这里，然后过上平静的生活。
,10362,不能犹豫不决，否则我们没有明天。
,10363,贵族子弟都不是什么好东西，你们也是！
,10364,我的命是不值钱，但我拼了命，也要撕破贵族们的伪装！
,10365,我听到了，下面每天都会传来凄厉的惨叫声……
,10366,兄弟们，趁着还有点力气，我们一块冲出去！
,10367,我的身体似乎变得有些奇怪……
,10368,放开！我不要注射这奇怪的东西，啊——！
,10369,降低存在感，降低存在感……我要想办法逃走。
,10370,看到了吧？所谓的谣言才是真相！
,10371,这里是没有明天的恶魔岛！我要出去，她还在等我……
,10372,别动我！恶魔……研究员……
,10373,不，再也受不了了……放开我！吼——
,10374,身体变得好奇怪……血液仿佛要烧掉我的皮肤！
,10375,再过几个小时，研究员就要来了。躲不过了吗？
,10376,我的身体，我的力量，全都奉献给那位大人！
,10377,身体里有奇怪的力量在流动……好热，它在灼烧我……
,10378,他们是群疯子！那种实验怎么会成功？我要逃……逃……
,10379,嘶——伤口……溃烂了。要死，我也要找个垫背！
,10380,我会施加最恶毒的诅咒，诅咒那些贵族……
,10381,贵族们表现光鲜亮丽，其实早就腐朽肮脏透了。
,10382,嗬，呼——嗬，呼——心脏跳得快爆炸了……
,10383,呃——清醒的时间越来越少了……
,10384,我知道，那个标志是魔法家族的……
,10385,我没力气说话了……可心中的恨意不灭……
,10386,我如今的模样，全拜他们所赐。我为什么不能反抗？！
,10387,莱克大人说得对……就是死，我们也只能悄无声息地死，咳……
,10388,好冷……我仿佛在雪山里……
,10389,那个军官……曾在这里待过……
,10390,闭嘴，他交代过不能透露……
,10391,那样的王……哪配称王？唯有魔神……大人，万岁！
,10392,他们竟然敢用禁术……这群欧斯……啊，我的头！疼！
,10393,永远……跟随女巫大人……
,10394,即使是王……也渴求力量……
,10395,那个无能的王……也能做这些事了……
,10396,莱克说的人怎么还不到……这里不能留待了……
,10397,那些贵族……我不会放过他们……啊——！
,10398,疼，全是都疼……再也……忍不住了——吼！
,10399,不，不想成为怪物……你们走啊！
,10400,好痛苦……杀了我……
,10401,啊——痛！恨……贵……
,10402,吼！啊——吼！
,10403,饿——吼，吼！
,10404,死……啊——嗬嗷！
,10405,啊——呃，吼吼！
,10406,啊——吼！饥渴……！
,10407,呃啊——吼！吼，吼吼！
,10408,饿……肉……啊——吼！
,10409,吼——吼——吼吼！
,10410,啊——啊——吼！
,10411,啊——痛！恨……贵……
,10412,吼！啊——吼！
,10413,饿——吼，吼！
,10414,死……啊——嗬嗷！
,10415,啊——呃，吼吼！
,10416,啊——吼！饥渴……！
,10417,呃啊——吼！吼，吼吼！
,10418,饿……肉……啊——吼！
,10419,吼——吼——吼吼！
,10420,啊——啊——吼！
,10421,啊——痛！恨……贵……
,10422,吼！啊——吼！
,10423,饿——吼，吼！
,10424,死……啊——嗬嗷！
,10425,啊——呃，吼吼！
,10426,啊——吼！饥渴……！
,10427,呃啊——吼！吼，吼吼！
,10428,饿……肉……啊——吼！
,10429,吼——吼——吼吼！
,10430,啊——啊——吼！
,10431,啊——痛！恨……贵……
,10432,吼！啊——吼！
,10433,饿——吼，吼！
,10434,死……啊——嗬嗷！
,10435,啊——呃，吼吼！
,10436,啊——吼！饥渴……！
,10437,呃啊——吼！吼，吼吼！
,10438,饿……肉……啊——吼！
,10439,吼——吼——吼吼！
,10440,啊——啊——吼！
,10441,啊——痛！恨……贵……
,10442,吼！啊——吼！
,10443,饿——吼，吼！
,10444,死……啊——嗬嗷！
,10445,啊——呃，吼吼！
,10446,啊——吼！饥渴……！
,10447,呃啊——吼！吼，吼吼！
,10448,饿……肉……啊——吼！
,10449,吼——吼——吼吼！
,10450,啊——啊——吼！
,10451,嗷——呜——！
,300005,还可以吧~不难，就是要脚本配置好啦。
,300006,恩恩，就靠脚本了，脚本牛逼~
