,id,talkName,dialogue,firstBtnText,secondBtnText,actionText
,1240301,,<align="center">密林B级通缉犯：<color=#bd4104>苦痛荆棘塞拉</color></align><br><align="center">因恶意袭击精灵被关押于密林重狱，已越狱</align>,,,
,1240401,,<align="center">密林B级通缉犯：<color=#bd4104>天灾使魔洛特</color></align><br><align="center">潜伏于迷雾森林中，恶意袭击冒险者</align>,,,
,1240501,,<align="center">密林B级通缉犯：<color=#bd4104>狂暴战熊安迪</color></align><br><align="center">劫夺迷雾森林冒险者驻地，并致数人受伤</align>,,,
,1249902,,我们先去找那个叫<color=#bd4104>卡尔</color>的人，说不定他知道些什么。<br>早点解决这件事，我才能早点拿到……哈哈哈，快走吧！,,,
,1250001,,<align="center">纳雅A级通缉犯：<color=#bd4104>锐斧战魔安德鲁</color></align><br><align="center">犯下危害他人生命等多项严重罪行</align>,,,
,1250201,,<align="center">纳雅A级通缉犯：<color=#bd4104>实验合成兽巴德</color></align><br><align="center">摧毁大量不冬岛设施，造成严重经济损失</align></align>,,,
,1250401,,<align="center">纳雅A级通缉犯：<color=#bd4104>林地红魔阿诺德</color></align><br><align="center">袭击不冬岛当地居民，致多人重伤</align></align>,,,
,1250501,,『劳于修炼，逸于实战。』<br>还要看看新的悬赏任务吗？,,,
,1250601,,<align="center">纳雅A级通缉犯：<color=#bd4104>欲望男爵舒克</color></align><br><align="center">打伤多名纳雅卫队长</align>,,,
,1250801,,<align="center">纳雅A级通缉犯：<color=#bd4104>荆刺蜂后塞拉</color></align><br><align="center">因恶意伤人被捕，暴力越狱</align>,,,
,1251001,,<align="center">纳雅<color=#bd4104>A+</color>级通缉犯：<color=#bd4104>海上掠夺者格纳</color></align><br><align="center">频繁洗劫海上商船，多次清剿未果</align>,,,
,1251201,,<align="center">纳雅A级通缉犯：<color=#bd4104>钢羽枭鹰伊伦</color></align><br><align="center">袭击大量商队，导致阿诺特岛贸易瘫痪</align>,,,
,1251401,,<align="center">纳雅A级通缉犯：<color=#bd4104>邪能研究者格纳</color></align><br><align="center">阿诺特岛出现危险人士，意图研究黑魔法！</align>,,,
,1251601,,<align="center">纳雅A级通缉犯：<color=#bd4104>暮夜魔蝎洛兹</color></align><br><align="center">袭击冒险者，致多人中毒，至今昏迷</align>,,,
,1251701,,感谢你们对和平作出的贡献。<br>这里还有其他的悬赏任务，要再努力一下吗？,,,
,1251801,,<align="center">纳雅<color=#bd4104>A+</color>级通缉犯：<color=#bd4104>翼魔统领塞曼</color></align><br><align="center">组织部下袭击阿诺特岛，无恶不作</align>,,,
,1252001,,<align="center">纳雅A级通缉犯：<color=#bd4104>密林怪盗贝克勒</color></align><br><align="center">阿诺特岛怪盗集团首领，多次窃取纳雅军队重要物资</align>,,,
,1252201,,<align="center">纳雅A级通缉犯：<color=#bd4104>亡魂低语者埃莉</color></align><br><align="center">使用黑暗魔法，袭击纳雅卫队</align>,,,
,1252401,,<align="center">纳雅A级通缉犯：<color=#bd4104>暗金领主维恩</color></align><br><align="center">重要罪犯，多次越狱</align>,,,
,1252601,,<align="center">纳雅A级通缉犯：<color=#bd4104>枭鹰霸主希尔达</color></align><br><align="center">多次劫夺商队，导致口袋岛贸易瘫痪</align>,,,
,1252801,,<align="center">纳雅A级通缉犯：<color=#bd4104>强袭战狼斯塔克</color></align><br><align="center">犯下危害他人生命等多项严重罪行</align>,,,
,1252901,,感谢你们对和平作出的贡献。<br>这里还有其他的悬赏任务，要再努力一下吗？,,,
,1253001,,<align="center">纳雅A级通缉犯：<color=#bd4104>荒地魔蝎尼斯</color></align><br><align="center">因恶意伤人被捕，暴力越狱</align>,,,
,1253201,,<align="center">纳雅A级通缉犯：<color=#bd4104>烈炎斧兽凯恩特</color></align><br><align="center">组织参与多起暴力袭击事件，伤人无数</align>,,,
,1253401,,<align="center">纳雅A级通缉犯：<color=#bd4104>猩红先驱者欧文</color></align><br><align="center">进行违法生物研究，危害巨大</align>,,,
,1253601,,<align="center">纳雅A级通缉犯：<color=#bd4104>枯木蜂王艾蕾</color></align><br><align="center">使用致命毒刺，袭击阿诺特岛当地居民</align>,,,
,1253801,,<align="center">纳雅<color=#bd4104>A+</color>级通缉犯：<color=#bd4104>暗夜邪魔奥托</color></align><br><align="center">击毁纳雅飞船，造成重大损失</align>,,,
,1253901,,感谢你们对和平作出的贡献。<br>这里还有其他的悬赏任务，要再努力一下吗？,,,
,1254001,,<align="center">纳雅A级通缉犯：<color=#bd4104>暗影操控者格斯</color></align><br><align="center">擅操不死者击败纳雅卫兵</align>,,,
,1254201,,<align="center">纳雅A级通缉犯：<color=#bd4104>深渊领主桑德拉</color></align><br><align="center">阿诺特岛出现危险人士，意图研究黑魔法！</align>,,,
,1254401,,<align="center">纳雅A级通缉犯：<color=#bd4104>暗黑骑士长韦伯</color></align><br><align="center">纳雅重犯，已越狱！</align>,,,
,1254601,,<align="center">纳雅A级通缉犯：<color=#bd4104>猩红鞭刺者多琳</color></align><br><align="center">以暴力手段袭击、虐待不冬岛当地居民</align>,,,
,1254801,,<align="center">纳雅A级通缉犯：<color=#bd4104>荒棘魔蛛克洛伊</color></align><br><align="center">占据口袋岛，无恶不作</align>,,,
,1255001,,<align="center">纳雅A级通缉犯：<color=#bd4104>荒野领主里奥</color></align><br><align="center">组织纳雅监狱严重暴力越狱事件</align>,,,
,1255201,,<align="center">纳雅A级通缉犯：<color=#bd4104>碎岩战锤查理</color></align><br><align="center">多次袭击口袋岛当地居民</align>,,,
,1255301,,感谢你们对和平作出的贡献。<br>还要领取其他的悬赏任务吗？,,,
,1255401,,<align="center">纳雅A级通缉犯：<color=#bd4104>邪鳍海魔奥利弗</color></align><br><align="center">鲸脊岛邪恶势力，犯下多起骇人听闻的暴力事件</align>,,,
,1255601,,<align="center">纳雅A级通缉犯：<color=#bd4104>黯淡蔷薇坎蒂丝</color></align><br><align="center">暴乱组织头目，多次袭击鲸脊岛居民</align>,,,
,1255701,,感谢你们对和平作出的贡献。<br>还要看看新的悬赏任务吗？,,,
,1255801,,<align="center">纳雅A级通缉犯：<color=#bd4104>狂械暴徒奥德里</color></align><br><align="center">持危险武器破坏当地建筑，危害他人生命安全</align>,,,
,1262101,,<align="center">纳雅A级通缉犯：<color=#bd4104>枭翼女妖柏莎</color></align><br><align="center">多次洗劫阿诺特岛过往商队</align>,,,
,1262301,,<align="center">纳雅A级通缉犯：<color=#bd4104>漆黑侍魔者巴罗</color></align><br><align="center">使用禁忌魔法，袭击纳雅军队</align>,,,
,1262501,,<align="center">纳雅A级通缉犯：<color=#bd4104>致命刀锋阿曼达</color></align><br><align="center">拥有致命毒刃，严重危害当地居民的生命安全</align>,,,
,1262701,,<align="center">纳雅A级通缉犯：<color=#bd4104>狂战指挥官托特</color></align><br><align="center">破坏当地建筑，危害不动岛翼族生命安全</align>,,,
,1262901,,<align="center">纳雅<color=#bd4104>A+</color>级通缉犯：<color=#bd4104>暮色桔梗阿芙拉</color></align><br><align="center">使用黑魔法打伤多名纳雅卫队长</align>,,,
,1263001,,感谢你们对和平作出的贡献。<br>这里还有其他的悬赏任务，要再努力一下吗？,,,
,1263101,,<align="center">纳雅<color=#bd4104>A+</color>级通缉犯：<color=#bd4104>重装魔铠艾伯特</color></align><br><align="center">袭击纳雅军队，破坏当地建筑，危害他人生命安全</align>,,,
,1263102,,哦？上面说它曾独自击退过纳雅的军队。<br>看来有两下子嘛。,,,
,1263301,,<align="center">纳雅A级通缉犯：<color=#bd4104>荒漠领主纳伏</color></align><br><align="center">涉嫌危害他人生命财产安全等多项重罪</align>,,,
,1263501,,<align="center">纳雅<color=#bd4104>A+</color>级通缉犯：<color=#bd4104>深渊铁蹄卡萨帕</color></align><br><align="center">纳雅重犯，组织发动多起大规模暴乱，已越狱</align>,,,
,1263701,,<align="center">纳雅A级通缉犯：<color=#bd4104>机械魔人杰森</color></align><br><align="center">持危险性武器破坏建筑，重伤居民，无恶不作</align>,,,
,1263801,,辛苦了，这下周围的镇民也能安心不少了。,,,
