,id,dialog
,10073,我，我，不要让我找到那个人，窝—咬—打—始—塔！
,10074,虽然我个子不高，但是我志气大，将来一定会大有作为。
,10075,谁说我每天喝牛奶是为了长高，我这是为了补充蛋白质。
,10076,这鞋垫采用空气技术，穿上后聪明的人都能看出你长高了。
,10077,又是狼人袭击事件，不久前才有很多人成为他们嘴下亡魂。
,10078,帝国附近居然出现大量魔物，这骇人现象快十年没出现了。
,10079,最近突然很多人找我咨询，很高兴大家终于热衷了解历史。
,10080,呜—啊—呜呜—呜啊—啊呜呜呜呜—呜啊呜啊—啊啊呜~
,10081,呜—啊—呜啊呜—啊呜呜啊呜—呜啊呜啊呜呜—啊啊呜~
,10082,先知爷爷，我们明明会讲通用语，为什么用龟语来讲话啊！
,10083,傻小豆，龟语是龟族传统，必须流传下去，不用就忘了啊！
,10084,可我们说了声早安就已到晚上了，而通用语只要两个字啊！
,10085,你怎么能用时间来衡量传统呢？别多说了，继续啊呜~
,10086,对不起，对不起，对不起，博士，是蕾茵错了……
,10087,呜呜呜，好可怕，我不要打针。
,10088,爸爸妈妈……你们怎么还不来救我，我不想当实验品！
,10089,玛露茜被带走了，下一个会是我吗？
,10090,爸爸，好痛！这个疼痛等级已经超过身体承受范围了。
,10094,我迷路了……家在哪里……
,10095,高价收购情报，有意者请私聊。
,10096,说实话我真不想再见到你们的脸！
,10097,我的伪装术太逼真了，连我自己都差点被骗到。
,10098,呜，萨莎好害怕……
,10099,呜，萨莎好害怕……
,10100,参加七日旅行团，不仅有吃有玩，还能获得丰厚奖励。
,10101,完成任务，即可获丰厚奖励，畅享雷鸣大陆七日欢乐行！
,10102,雷鸣大陆七日游，每天都有新惊喜，就等你来参加！
,10103,鲜嫩多汁，细腻弹牙。人类，让我回味无穷！
,10104,没想到那个兰奇居然会做出那样的事情，太可怕了！
,10105,可能他早就打算背叛帝国了，居然行刺国王，真该死！
,10106,皇室公告里的话，我一个字也不信！帝国一定出大事了！
,10107,唉！身为帝国第一剑士的兰奇竟然背叛了帝国，太可笑了。
,10135,听说亚兹莫身犯数罪，这次恐怕要牢底坐穿了。
,10136,亚兹莫究竟犯了什么罪啊？我觉得他挺好的啊。
,10137,果然如此！我早就看出他不是个好东西了。
,10138,喂，我警告你不要乱说！我们“默默粉”会等一个真相。
,10139,来来来！前排兜售瓜子、花生、板凳啊！
,10140,什么？他们智商那么低，我们不会被传染吧？
,10141,看来是新的政治手段，只要没有损害我的利益就行。
,10142,和那些低级人种建交？这届女王不行啊！
,10143,我不管这些！亚兹莫大人是清白的！
,10148,小姑娘，你现在流的泪都是当初喜欢兰奇时，脑袋进的水。
,10149,别提他，再说翻脸！现在就希望那家伙早点被抓！
,10150,喔——噜噜噜~狐狸要露出尾巴了，我也该准备准备了。
,10151,帝国局势混乱，我理应尽到职责，引领臣民走出乱局。
,10152,待办事务已全部处理完毕，是时候向右相大人汇报工作了。
,10153,听说国王遇刺了，王城太危险了，溜了溜了。
,10160,矿坑千万条，安全第一条。挖矿不规范，亲人两行泪。
,10161,我的矿坑我做主，没有人能和我抢资源。
,10162,这么多好东西，我可没办法一次性拿走。悄悄藏好，下次再来拿好了。
,10163,我这记性……怎么找来找去都没有呢？
,300005,还可以吧~不难，就是要脚本配置好啦。
,300006,恩恩，就靠脚本了，脚本牛逼~
