,id,name,des
,5105,技能造成的奥义值回复提高15%,技能造成的奥义值回复提高15%
,5205,技能造成的奥义值回复提高17%,技能造成的奥义值回复提高17%
,5305,技能造成的奥义值回复提高19%,技能造成的奥义值回复提高19%
,5405,技能造成的奥义值回复提高22%,技能造成的奥义值回复提高22%
,5505,技能造成的奥义值回复提高25%,技能造成的奥义值回复提高25%
,5106,按技能造成伤害的8%回复血量,按技能造成伤害的8%回复血量
,5206,按技能造成伤害的10%回复血量,按技能造成伤害的10%回复血量
,5306,按技能造成伤害的12%回复血量,按技能造成伤害的12%回复血量
,5406,按技能造成伤害的14%回复血量,按技能造成伤害的14%回复血量
,5506,按技能造成伤害的16%回复血量,按技能造成伤害的16%回复血量
,5107,暴击率+12%,暴击率+12%
,5207,暴击率+15%,暴击率+15%
,5307,暴击率+18%,暴击率+18%
,5407,暴击率+21%,暴击率+21%
,5507,暴击率+25%,暴击率+25%
,5108,破格挡+15%,破格挡+15%
,5208,破格挡+18%,破格挡+18%
,5308,破格挡+21%,破格挡+21%
,5408,破格挡+25%,破格挡+25%
,5508,破格挡+30%,破格挡+30%
,5109,命中率+15%,命中率+15%
,5209,命中率+18%,命中率+18%
,5309,命中率+21%,命中率+21%
,5409,命中率+25%,命中率+25%
,5509,命中率+30%,命中率+30%
,5110,技能奥义值回复提高18%,技能奥义值回复提高18%
,5210,技能奥义值回复提高21%,技能奥义值回复提高21%
,5310,技能奥义值回复提高24%,技能奥义值回复提高24%
,5410,技能奥义值回复提高27%,技能奥义值回复提高27%
,5510,技能奥义值回复提高30%,技能奥义值回复提高30%
,5111,按伤害的10%回复血量,按伤害的10%回复血量
,5211,按伤害的12%回复血量,按伤害的12%回复血量
,5311,按伤害的14%回复血量,按伤害的14%回复血量
,5411,按伤害的17%回复血量,按伤害的17%回复血量
,5511,按伤害的20%回复血量,按伤害的20%回复血量
,5112,暴击率+15%,暴击率+15%
,5212,暴击率+18%,暴击率+18%
,5312,暴击率+21%,暴击率+21%
,5412,暴击率+25%,暴击率+25%
,5512,暴击率+30%,暴击率+30%
,5113,破格挡+20%,破格挡+20%
,5213,破格挡+25%,破格挡+25%
,5313,破格挡+30%,破格挡+30%
,5413,破格挡+40%,破格挡+40%
,5513,破格挡+50%,破格挡+50%
,5114,命中率+20%,命中率+20%
,5214,命中率+25%,命中率+25%
,5314,命中率+30%,命中率+30%
,5414,命中率+40%,命中率+40%
,5514,命中率+50%,命中率+50%
,5115,技能奥义值回复提高20%,技能奥义值回复提高20%
,5215,技能奥义值回复提高25%,技能奥义值回复提高25%
,5315,技能奥义值回复提高30%,技能奥义值回复提高30%
,5415,技能奥义值回复提高35%,技能奥义值回复提高35%
,5515,技能奥义值回复提高40%,技能奥义值回复提高40%
,5116,按伤害的12%回复血量,按伤害的12%回复血量
,5216,按伤害的16%回复血量,按伤害的16%回复血量
,5316,按伤害的20%回复血量,按伤害的20%回复血量
,5416,按伤害的25%回复血量,按伤害的25%回复血量
,5516,按伤害的30%回复血量,按伤害的30%回复血量
,10630,暗影斗篷,在场上时，我方全体受到的群体伤害降低50%。
,10631,暗影斗篷,在场上时，我方全体受到的状态伤害降低50%。
,1601,石肤,受到的伤害大幅降低
,1602,狂攻,伤害大幅提升
,1603,适应护盾,基于对战英雄，物理或魔法的伤害减免提升
,1604,辅助封印,在场上时，敌方无法使用辅助技
,1605,援护封印,在场上时，敌方无法进行援护
,1606,激昂,敌方使用奥义技后，提升自身攻防
,1607,勇怒,敌方进行援护后，提升自身攻防
,1608,灵之诗,治疗技能可复活队友，并恢复一定生命值
,1609,魂之诗,攻击时，有几率复活队友并恢复一定生命值
,1610,再生,生命值低于30%时，任意技能可恢复一半生命值
,1611,不动,防御大幅提升
,1612,反噬,反弹2倍伤害
,1613,轰击,所有技能均为群体攻击
,1614,护佑,攻击后，可大幅减免受到的伤害
,1615,千重壁,攻击后，可抵消绝大部分伤害
,1616,迅闪,成功闪避后，闪避率小幅提升
,1617,猛攻,技能暴击时，暴击率小幅提升
,1618,奥义转导,敌方奥义值越低，自身属性越高
,1619,迟滞,每次攻击有概率小幅提高敌方技能冷却时间
,1620,印记蚀,攻击时可消除双方状态并恢复生命值
,1621,奥义滞留,敌方奥义值的回复速度大幅降低
,1622,溅射护盾,免疫群体技能伤害
,1623,反噬护盾,免疫反弹伤害
,1624,原初守佑,战斗开始时，伤害减免大幅提升
,1625,绞噬,受到攻击时，有几率反弹数倍伤害
,1626,眩晕诅咒,攻击时，有几率使敌方无法行动与进行援护
,1627,猎战重生,击败敌方后，复活队友并恢复一定生命值
,1628,猎战愈疗,击败敌方后，恢复所有队友一定生命值
,1629,猎战强化,击败敌方后，提升自身攻击力与防御力
,1630,猎战汲取,击败敌方后，使敌方奥义值清空
,1631,吸收,造成伤害后，基于伤害回复自身生命值
,1632,腐化,攻击时有几率对敌方施加腐化状态，持续损失生命值
,1633,裂伤,攻击时有几率对敌方施加裂伤状态，持续损失生命值
,1634,虚弱诅咒,攻击时，有几率大幅降低敌方攻击力
,1635,分转,受到攻击时，有几率使受到的伤害由双方均摊
,1636,屏障,免疫负面状态
,1637,伤害转移,受到伤害时，反弹等量伤害
,1638,处决,敌方生命值低于一半时，伤害大幅提升
,1639,狂化,自身生命值越低，对敌方造成伤害越高
,1640,绝命,基础暴击率小幅提升
,1641,风闪,基础闪避率小幅提升
,1642,封印诅咒,攻击时，有几率封印对方所有技能
