,id,name
,1000421,魅影流光之莎朗
,1000422,魔沼咒刃之苏菲
,1000424,默希娅
,1000425,巨岩守卫
,1000426,粉色潮鲛
,1000427,生命制造者
,1000428,哥布林巡查官
,1000429,爱琪
,1000430,亡魂御侍
,1000431,霸斧鬼武士
,1000432,暗墓领主
,1000433,暗黑战魂
,1000434,暗梦之侍
,1000435,兰奇
,1000436,狡诈鹰后
,1000437,阴险女巫
,1000438,远古银铠战士
,1000439,荒狱女巫
,1000440,沙漠碎岩
,1000441,黑冥丧尸
,1000442,梦境操控者
,1000443,命运邪神
,1000444,审判长者
,1000445,堕落石像
,1000446,断罪者
,1000447,恶灵密徒
,1000448,机械恐惧
,1000449,幽冥兵长
,1000450,噬梦鱼龙
,1000451,米兰达
,1000452,魅魔分身
,1000453,噩梦之源
,1000454,狂战熊人
,1000455,哀嚎石像
,1000456,神殿勇士
,1000457,疯狂科学家
,1000458,荆棘猎手
,1000459,险关守卫
,1000460,荒野妖姬
,1000461,异能丧尸
,1000462,异教徒
,1000463,赤瞳黑熊
,1000464,幽沼御主
,1000465,梦魇蝎
,1000466,武装领主
,1000467,虔诚信徒
,1000468,爱琳娜
,1000469,温丽
,1000470,爱琪
,1000471,西蒙
,1000472,阿德琳
,1000473,爱琳娜
,1000474,夜崎隐
,1000475,乔伊
,1000476,无言守将
,1000477,浪漫摧毁者
,1000478,荒漠蝎王
,1000479,毒刃蜂后
,1000480,巨刃鹿角兽
,1000481,哈扎克
,1000482,哈扎克
,1000483,哈扎克
,1000484,金色魅影
,1000485,黄金巨石大盗
,1000486,黄金寇盗
,1000487,黄金魅惑大盗
,1000491,毒尾蝎
,1000492,索加的魔化灵体
,1000493,魔箱兽
,1000494,魔箱兽
,1000495,魔化的改造体
,1000496,觉醒的魔族亡者
,1000497,哥布林探宝队长
,1000498,魔箱兽
,1000499,石像鬼塔比瑟
,1000500,魅魔修狄斯
,1000501,巫傀
,1000502,魔箱兽
,1000503,食人魔教官
,1000504,魔化的龙骑兵长
,1000505,暗魔法狂热者
,1000509,强盗贝拉
,1000510,海蓝蛮狐
,1000511,深海巨鳍
,1000512,海蓝蛮狐
,1000513,扬博士
,1000514,默希娅
,1000515,怪物种族0
,1000516,怪物种族1
,1000517,怪物种族2
,1000518,怪物种族3
,1000519,怪物种族4
,1000520,怪物种族5
,1000521,怪物种族6
,1000522,怪物种族7
,1000523,不死丧尸
,1000524,熔岩丧尸
,1000525,糜烂丧尸
,1000526,绿野剑士
,1000527,锤子团佣兵
,1000528,锤子团统领
,1000529,巫傀
,1000530,荒原女巫
,1000531,矮巨人铁锤
,1000532,矮巨人酋长
,1000533,绿野射手
,1000534,藤蔓花妖
,1000535,黄金圣骑
,1000536,噬灵邪法师
,1000537,蜘蛛女王艾达
,1000538,鹿角怪
,1000539,鹿角兽
,1000540,大哥布林
,1000541,草原哥布林
,1000542,迷失的灵魂
,1000543,迷失的灵魂
,1000544,迷失的灵魂
,1000545,冒险者
,1000546,冒险者
,1000547,冒险者
,1000548,野蛮孤狼
,1000549,巨骨熊
,1000550,暴怒战熊
,1000551,男爵仆从
,1000552,男爵仆从
,1000553,冰霜战魂
,1000554,火焰战魂
,1000555,光耀战魂
,1000556,幽暗战魂
,1000557,猩红魔箱
,1000558,游荡亡灵
,1000559,森林狩猎者
,1000560,白眼独狼
,1000561,哥布林统领里科
,1000562,北方暴君纳森
,1000563,魔化阿噗哈姆
,1000564,哈扎克
,1000565,侍灵骑士亚斯
,1000566,枭鹰族长雷娜
,1000567,岩壁巨人哈默
,1000568,暗夜曼陀罗梅纳
,1000569,烈锋之刃伊莎
,1000570,森林暴君亨克
,1000571,海啸鳍盔
,1000572,炎息半鱼人
,1000573,绯红玫瑰芙罗瓦
,1000574,森林战熊加洛
,1000575,黑龙翼队长埃尔南
,1000576,掠夺行刑官苏尼戈
,1000577,橙翼蜂王妮科
,1000578,荒岩主宰马莱因
,1000579,丛林狂剑士
,1000580,恶蝠魔箱
,1000581,石心怪
,1000582,嗜血魔狐
,1000583,纹鳞半鱼人
,1000584,黑龙翼兵
,1000585,掠夺者
,1000586,荒野赤狐
,1000587,黑背暴熊
,1000588,褐尾蝎
,1000589,金瞳胡蜂
,1000590,禁林弓兵
,1000591,禁林剑卫
,1000592,黑龙战盾
,1000593,黑翼骑士长
,1000594,摩尼耶
,1000595,尼格斯
,1000599,黑龙战盾
,1000600,黑龙重剑
,1000601,黑翼骑士长约伯
,1000602,黑龙战盾
,1000603,黑龙重剑
,1000604,摩尼耶
,1000605,机翼钢魂亚玻伦
,1000606,亚兹莫
,1000607,枭鹰队长奥卡妮
,1000610,愤怒之誓
,1000611,绿野巨人
,1000612,钢铁矮人
,1000613,冷漠蝎后
,1000614,情绪牵引者
,1000615,追梦少女
,1000616,蛇蝎女佣
,1000617,虚无梦魔
,1000618,食梦鬼
,1000619,恐惧之侍
,1000620,葛莱蒂丝
,1000621,敏锐蜂后
,1000622,庄园女仆
,1000623,密林荆棘
,1000624,陆生鱼妖
,1000625,森林女巫
,1000626,原野石魂
,1000627,暗林长者
,1000628,无限魔导
,1000629,时空徘徊者
,1000630,静默蔷薇
,1000631,神秘庄园主
,1000632,苍白獠牙
,1000633,醉岩巨人
,1000634,幻想者6号
,1000635,幻境守卫
,1000636,木禅
,1000637,绝望舞姬
,1000638,莱克
,1000639,谎言女巫
,1000640,铁律刑官
,1000641,哥布林狱典
,1000642,恸哭盲女
,1000643,隐囚蝎
,1000644,邪恶使徒
,1000645,复仇战魂
,1000646,残暴蝎王
,1000647,魔瞳蜂王
,1000648,禁锢怨魂
,1000649,暗黑惩戒者
,1000650,爱琳娜
,1000651,异蜂长老
,1000652,童稚女巫
,1000653,卡诺萨卫兵
,1000654,纯真少女
,1000655,幼龄巨人
,1000656,任性法师
,1000657,调皮女巫
,1000658,剑魂
,1000659,契约法师
,1000660,小小鱼妖
,1000661,赤子之心
,1000662,稳重长官
,1000663,罗兰战士
,1000664,捣蛋机械
,1000665,童趣鹿角兽
,1000666,小丑鱼妖
,1000667,温丽
,1000668,游乐女巫
,1000669,欺骗夜魔
,1000670,噩梦熊
,1000671,飞翼石像
,1000672,梦之魔
,1000673,梦境博士
,1000674,幽影刺客
,1000675,赤色潜伏者
,1000676,暗夜舞姬
,1000677,恶魔法师
,1000678,情报调查员
,1000679,巨骸萌熊
,1000680,火舞女爵
,1000681,无影蝎
,1000682,财迷熊
,1000683,默希娅
,1000684,檐鬼
,1000685,困懒石像
,1000686,闲散鹿角兽
,1000687,权谋之师
,1000688,傲骨半魔
,1000689,怒魂监管者
,1000690,狂化魔灵
,1000691,贪婪博士
,1000692,财富搜刮者
,1000693,暴食棕熊
,1000694,黑魂
,1000695,欲望号3型
,1000696,人伦叛变者
,1000697,西蒙
,1000698,骁勇骑士长
,1000699,觉醒战魂
,1000700,暗潮蝎王
,1000701,暗蚀蜂王
,1000702,无名剑神
,1000703,无名巨岩
,1000704,无名指挥官
,1000705,蝎族守护神
,1000706,智核仪4号
,1000707,诫律魔使
,1000708,巫术魔使
,1000709,女王忠仆
,1000710,混沌傀儡
,1000711,失控傀儡
,1000712,爱琪
,1000713,渴血毒蜂
,1000714,猩红女巫
,1000715,瘟疫感染者
,1000716,变异鱼妖
,1000717,异化女巫
,1000718,魔眼石像
,1000719,丧魂师
,1000720,特型情报机
,1000721,晋升处秘书
,1000722,秘密情报员
,1000723,幽灵骑士
,1000724,突袭狼人
,1000725,高山巨人
,1000726,涡轮机器人
,1000727,执勤卫兵
,1000728,爱琳娜
,1000729,荒野赤狐
,1000730,褐尾蝎
,1000731,美少女合成兽
,1000732,魔箱兽
,1000733,扬博士
,1000734,咬人怪箱
,1000735,飞天魔箱帕琪
,1000736,贝希摩斯2号
,1000737,矮巨人钢盔
,1000738,机械石像
,1000739,亚兹莫
,1000740,黑龙战士
,1000741,黄金战士德克斯
,1000742,尼格斯
,1000743,夜行卫士
,1000744,魔蝎格尔
,1000745,希波
,1000746,机械守卫1号
,1000747,暗黑法师扎斯
,1000748,蜗居鱼妖帕普
,1000749,被封印的魔物
,1000750,被封印的魔物
,1000751,利齿魔箱
,1000752,利齿魔箱
,1000753,摩尼耶
,1000754,枭鹰妮妲
,1000755,黑龙守卫
,1000756,扬博士·生化人
,1000757,魔箱兽
,1000758,默希娅
,1000759,筋肉巨魔
,1000760,浮士德72
,1000761,混沌魔魂
,1000762,觉醒魔魂
,1000763,赤焰狼王
,1000764,惩戒屠夫
,1000765,炼狱之主
,1000766,主宰的魔族亡者
,1000767,湮灭的魔族亡者
,1000768,孤狼傀儡
,1000769,梦魇白狼
,1000770,贪狼暴君
,1000771,萨米尔仿造体
,1000772,机械毁灭者
,1000773,虚拟愤怒
,1000774,黑魔法师索尼迪
,1000775,暗精灵不死者
,1000776,暗魂使徒
,1000777,黑色蔷薇费玛
,1000778,食人魔卡欧
,1000779,鹿角兽改造体
,1000780,荒漠巨人
,1000781,默希娅
,1000782,斯塔克蝎魔
,1000783,咆哮掠夺者
,1000784,掠夺暴君
,1000785,战舰守卫者
,1000786,拾荒者
,1000787,黑龙先锋兵
,1000788,夜栖熊
,1000789,赤瞳妖狐
,1000790,堕落强盗
,1000791,金属战士
,1000792,暗影毒蜂卡洛琳
,1000793,黑龙统领泰瑞
,1000794,金辉战士伊恩
,1000795,扬博士·完美生化人
,1000796,血曜蝎魔
,1000797,食人魔肖恩
,1000798,荒野之王奥拉克
,1000799,暗影支配者斯兰
,1000800,蛮荒猎人卡斯亚
,1000801,赤血熊人
,1000802,辉红先驱者
,1000803,守夜者库兹
,1000804,强袭先驱者
,1000805,狼蛛女卡莎莉
,1000806,石像鬼之魂
,1000807,女巫孤魂
,1000808,无魂假面
,1000809,失魂人偶
,1000810,蛊惑女王
,1000811,锤子团战士
,1000812,野蛮死士
,1000813,嗜血精英
,1000814,部落首领
,1000815,地洞巨灵
,1000816,最强生物兵器索亚
,1000821,荒漠异蝎
,1000822,雾夜女巫
,1000823,幽冥鬼煞
,1000824,魅影幻像
,1000825,极渊领主
,1000826,荒漠异蝎
,1000827,雾夜女巫
,1000828,幽冥鬼煞
,1000829,魅影幻像
,1000830,极渊领主
,1000831,狐狸
,1000832,草原蝎子
,1000833,狐狸
,1000834,伊甸傀从
,1000836,荒漠异蝎
,1000837,雾夜女巫
,1000838,幽冥鬼煞
,1000839,魅影幻像
,1000840,极渊领主
,1000841,荒漠异蝎
,1000842,雾夜女巫
,1000843,幽冥鬼煞
,1000844,魅影幻像
,1000845,极渊领主
,1000846,荒漠异蝎
,1000847,雾夜女巫
,1000848,幽冥鬼煞
,1000849,魅影幻像
,1000850,极渊领主
,1000851,荒漠异蝎
,1000852,雾夜女巫
,1000853,幽冥鬼煞
,1000854,魅影幻像
,1000855,极渊领主
,1000856,荒漠异蝎
,1000857,雾夜女巫
,1000858,幽冥鬼煞
,1000859,魅影幻像
,1000860,极渊领主
,1000861,荒漠异蝎
,1000862,雾夜女巫
,1000863,幽冥鬼煞
,1000864,魅影幻像
,1000865,极渊领主
,1000866,荒漠异蝎
,1000867,雾夜女巫
,1000868,幽冥鬼煞
,1000869,魅影幻像
,1000870,极渊领主
,1000871,荒漠异蝎
,1000872,雾夜女巫
,1000873,幽冥鬼煞
,1000874,魅影幻像
,1000875,极渊领主
,1000876,荒漠异蝎
,1000877,雾夜女巫
,1000878,幽冥鬼煞
,1000879,魅影幻像
,1000880,极渊领主
,1000881,魅影女王
,1000882,赤焰之主
,1000883,幽沼祭司
,1000884,罪灵女巫
,1000885,石像领主
,1000886,劫掠战魂
,1000887,狂妄暴魂
,1000888,寂灭铁骑
,1000889,丧钟傀儡
,1000890,独角狂战
,1000908,狼人战士
,1000909,贪婪
,1000910,黑色荆棘
,1000911,绝世舞姬
,1000912,萨米尔
,1000914,北极赤狐
,1000915,白鲢青鱼
,1000921,猩红魔箱
,1000957,扭曲不死者
,1000958,扭曲不死者
,1000959,荒漠异蝎
,1000960,雾夜女巫
,1000961,幽冥鬼煞
,1000962,魅影幻像
,1000963,极渊领主
,1000964,荒漠异蝎
,1000965,雾夜女巫
,1000966,幽冥鬼煞
,1000967,魅影幻像
,1000968,极渊领主
,1000969,荒漠异蝎
,1000970,雾夜女巫
,1000971,幽冥鬼煞
,1000972,魅影幻像
,1000973,极渊领主
,1000974,荒漠异蝎
,1000975,雾夜女巫
,1000976,幽冥鬼煞
,1000977,魅影幻像
,1000978,极渊领主
,1000979,荒漠异蝎
,1000980,雾夜女巫
,1000981,幽冥鬼煞
,1000982,魅影幻像
,1000983,极渊领主
,1001000,鹿角男爵尤德
,1001001,丛林开膛手
,1001002,食人酋长布鲁
,1001003,毒蝎领主维克
,1001004,贪婪哥布林
,1001005,先驱者1号
,1001006,北境战师贝尔沃
,1001007,怒鳍半鱼人
,1001008,扭曲丧尸
,1001009,北方暴君纳森
,1001010,腐尸巫王
,1001011,暮夜法师普洛斯
,1001012,毒蝎领主维克
,1001013,草原哥布林
,1001014,发疯的哥布林
,1001016,夜崎隐
,1001017,食人魔佣兵
,1001021,阔斧鹿角兽
,1001022,半鱼人
,1001023,山岩领主蒙多
,1001024,玫瑰团流浪者
,1001025,半鱼人
,1001026,刺戟半鱼人
,1001027,红袭盗匪
,1001028,雪狼刃兵
,1001029,角蜥人
,1001030,大王甲虫
,1001031,血藤卡莎莉
,1001032,亡魂死徒
,1001033,雾血甲虫
,1001041,玫瑰团追随者
,1001042,玫瑰团流浪者
,1001043,宝箱怪
,1001044,黑色蔷薇费玛
,1001045,强盗贝拉
,1001046,玫瑰团刺杀者
,1001047,玫瑰团流浪者
,1001051,鹿角兽
,1001052,战魂之灵·暗
,1001053,巨刃鹿角兽
,1001054,炽炎邪法师
,1001055,食魂鹿角兽
,1001056,嗜血死神萨米尔
,1001061,亡魂死徒
,1001062,亡魂死士
,1001063,狮心魔骑贝恩
,1001064,幻阵之魂·火
,1001065,幻阵之魂·冰
,1001066,幻阵之魂·光
,1001067,幻阵之魂·暗
,1001068,诺尔
,1001069,贪婪
,1001070,黑骑士迪亚
,1001078,小狐狸
,1001079,小狐狸
,1001080,兰奇
,1001081,山岭巨人
,1001082,檐鬼
,1001083,兰奇
,1001084,乔伊
,1001085,西蒙
,1001086,西蒙
,1001087,西蒙
,1001088,温丽
,1001089,温丽
,1001090,温丽
,1001091,爱琳娜
,1001092,爱琳娜
,1001093,爱琳娜
,1001094,泰雷
,1001095,泰雷
,1001096,泰雷
,1001097,滚石怪
,1001098,噬人箱
,1001099,不死丧尸
,1001100,兰奇
,1001101,兰奇
,1001102,兰奇
,1001103,木禅
,1001104,木禅
,1001105,木禅
,1001106,檐鬼
,1001107,檐鬼
,1001108,檐鬼
,1001109,夜崎隐
,1001110,夜崎隐
,1001111,夜崎隐
,1001112,乔伊
,1001113,乔伊
,1001114,乔伊
,1001115,葛莱蒂斯
,1001116,葛莱蒂斯
,1001117,葛莱蒂斯
,1001118,阿德琳
,1001119,阿德琳
,1001120,阿德琳
,1001121,米兰达
,1001122,米兰达
,1001123,米兰达
,1001128,爱琪
,1001129,爱琪
,1001130,爱琪
,2000011,小石头人
,2000021,鱼妖
,2000022,鱼妖
,2000031,鱼妖
,2000041,鱼妖
,2000051,鹿角兽
,2000061,小石头人
,2000071,普通盗贼
,2000081,鹿角兽队长
,2000091,草原游侠
,2000101,普通盗贼
,2000102,普通盗贼
,2000103,普通盗贼
,2000111,金钱哥布林
,2000121,草原游侠
,2000131,鹿角兽队长
,2000141,金钱哥布林
,2000151,鹿角兽
,2000161,鹿角兽
,2000162,鹿角兽
,2000163,鹿角兽
,2000171,杀人蜂
,2000172,杀人蜂
,2000173,杀人蜂
,2000181,部落精英战士
,2000182,部落精英战士
,2000183,部落精英战士
,2000191,狼人战士
,2000201,狼人战士
,2000211,武装狼人
,2000221,武装狼人
,2000231,狼人战士
,2000241,部落战士
,2000251,草原哥布林
,2000261,草原哥布林
,2000271,武装狼人
,2000281,武装狼人
,2000291,A型感染者
,2000301,A型感染者
,2000311,A型感染者
,2000321,A型感染者
,2000331,A型感染者
,2000341,A型感染者
,2000351,A型感染者
,2001011,小石头人
,2001012,草原哥布林
,2001021,鱼妖
,2001031,鱼妖
,2001032,狼人战士
,2001041,鱼妖
,2001042,普通盗贼
,2001051,鹿角兽
,2001052,金钱哥布林
,2001061,小石头人
,2001071,普通盗贼
,2001081,鹿角兽队长
,2001091,草原游侠
,2001092,杀人蜂
,2001101,普通盗贼
,2001102,部落精英战士
,2001103,狼人战士
,2001111,金钱哥布林
,2001121,草原游侠
,2001131,鹿角兽队长
,2001132,山岭巨人
,2001141,金钱哥布林
,2001142,草原哥布林
,2001151,鹿角兽
,2001161,鹿角兽
,2001171,杀人蜂
,2001181,部落精英战士
,2001182,部落战士
,2001191,狼人战士
,2001201,狼人战士
,2001202,杀人蜂
,2001211,狼人基德
,2001212,金钱哥布林
,2001213,草原哥布林
,2001221,山岭巨人
,2001231,狼人战士
,2001241,部落战士
,2001242,狼人战士
,2001251,草原哥布林
,2001300,贪婪
,2001301,贪婪变身
,3000011,雷克兽士兵
,3000012,小石头人
