,required,required,required,optional,optional,optional,optional,optional,optional,optional,optional,optional
,7001,70,1,101,101,100102,-1,0,-1,0,0,0
,7101,71,1,201,201,100207,-1,0,-1,0,0,0
,7201,72,1,201,201,100225,-1,0,-1,0,0,0
,8001,80,1,301,301,100308,-1,0,-1,0,0,0
,8101,81,1,301,301,100308,-1,0,-1,0,0,0
,9001,90,1,3010,-1,0,-1,0,3010,135011,0,0
,9002,90,2,201,201,100228,-1,0,-1,0,0,0
,9003,90,3,3010,-1,0,-1,0,3010,135010,0,0
,9101,91,1,101,101,100108,-1,0,-1,0,0,0
,9201,92,1,101,101,100113,-1,0,-1,0,0,0
,9202,92,2,3010,101,100113,-1,0,3010,135013,0,0
,9301,93,1,101,101,100109,-1,0,-1,0,0,0
,9401,94,1,101,101,100113,-1,0,-1,0,0,0
,9501,95,1,3010,-1,0,-1,0,3010,135010,0,0
,9502,95,2,101,101,100102,-1,0,3010,135010,0,0
,9503,95,3,3010,101,100102,-1,0,3010,135010,0,0
,9601,96,1,201,-1,0,-1,0,201,100225,0,0
,9701,97,1,201,-1,0,-1,0,201,100205,0,0
,9702,97,2,201,-1,0,-1,0,201,100207,0,0
,9801,98,1,201,-1,0,-1,0,201,100205,0,0
,9802,98,2,301,301,100308,-1,0,201,100205,0,0
,9901,99,1,201,-1,0,-1,0,201,100205,0,0
,9902,99,2,101,101,100113,-1,0,201,100205,0,0
,10001,100,1,101,101,100102,-1,0,-1,0,12662,0
,10101,101,1,80910035,-1,0,80910035,101500,-1,0,12664,0
,10102,101,2,10030,-1,0,-1,0,10030,101900,12665,0
,10103,101,3,101,101,100108,-1,0,-1,0,12845,0
,10201,102,1,80910035,-1,0,80910035,101500,-1,0,13046,0
,10301,103,1,101,101,100108,-1,0,-1,0,0,0
,10302,103,2,101,101,100113,-1,0,-1,0,0,0
,10303,103,3,80910035,-1,0,80910035,101500,-1,0,12663,0
,30101,301,1,103,103,0,-1,0,3480,0,0,0
,30102,301,2,3480,103,0,-1,0,3480,0,0,0
,30103,301,3,3480,103,0,-1,0,3480,0,0,0
,30201,302,1,3480,-1,0,-1,0,3480,0,12765,0
,30202,302,2,3480,-1,0,-1,0,3480,0,12775,0
,30203,302,3,103,103,0,-1,0,3480,0,12766,0
,30204,302,4,-1,-1,0,-1,0,-1,0,0,0
,30301,303,1,302,302,0,-1,0,3020,0,12838,0
,30302,303,2,-1,-1,0,-1,0,-1,0,0,0
,30701,307,1,101,101,100113,-1,0,-1,0,0,0
,30801,308,1,101,101,100102,-1,0,-1,0,0,0
,30901,309,1,301,301,100308,-1,0,-1,0,0,0
,30902,309,2,101,301,100308,-1,0,101,100106,0,0
,31001,310,1,201,201,100205,-1,0,-1,0,0,0
,31002,310,2,301,301,100308,-1,0,-1,0,0,0
,31101,311,1,101,101,100109,-1,0,-1,0,0,0
,31201,312,1,201,-1,0,-1,0,201,100207,0,0
,31202,312,2,301,301,0,-1,0,201,100207,0,0
,31701,317,1,-1,-1,0,-1,0,-1,0,0,0
,32001,320,1,3982,-1,0,-1,0,3982,0,0,0
,32002,320,2,101,101,100113,-1,0,3982,0,0,0
,32101,321,1,101,101,100113,-1,0,-1,0,0,0
,32201,322,1,101,101,100109,-1,0,-1,0,0,0
,32202,322,2,101,101,100109,-1,0,-1,0,0,0
,32301,323,1,101,101,100113,-1,0,-1,0,0,0
,32401,324,1,3983,-1,0,3983,0,-1,0,0,0
,32501,325,1,101,101,100114,-1,0,-1,0,0,0
,32601,326,1,101,101,100106,-1,0,-1,0,0,0
,32602,326,2,101,101,100102,-1,0,-1,0,0,0
,32701,327,1,101,101,100102,-1,0,-1,0,0,0
,32801,328,1,101,101,100106,-1,0,-1,0,0,0
,32901,329,1,101,101,0,-1,0,-1,0,0,0
,33001,330,1,101,101,100106,-1,0,-1,0,0,0
,34001,340,1,201,-1,0,-1,0,201,100225,0,0
,34101,341,1,101,101,100113,-1,0,-1,0,0,0
,34201,342,1,101,101,100113,-1,0,-1,0,0,0
,34301,343,1,-1,-1,0,-1,0,-1,0,0,0
,34401,344,1,-1,-1,0,-1,0,-1,0,0,0
,34501,345,1,-1,-1,0,-1,0,-1,0,0,0
,34601,346,1,-1,-1,0,-1,0,-1,0,0,0
,34701,347,1,-1,-1,0,-1,0,-1,0,0,0
,34801,348,1,-1,-1,0,-1,0,-1,0,0,0
,35001,350,1,-1,-1,0,-1,0,-1,0,0,0
,35101,351,1,-1,-1,0,-1,0,-1,0,0,0
,35201,352,1,-1,-1,0,-1,0,-1,0,0,0
,35301,353,1,-1,-1,0,-1,0,-1,0,0,0
,35401,354,1,-1,-1,0,-1,0,-1,0,0,0
,100001,1000,1,1000,-1,0,1000,0,-1,0,0,0
,100601,1006,1,3042,3042,0,-1,0,-1,0,0,0
,100701,1007,1,3005,3005,0,-1,0,-1,0,0,1
,100801,1008,1,3005,3005,0,-1,0,-1,0,0,1
,100901,1009,1,3005,3005,0,-1,0,-1,0,0,1
,101001,1010,1,3005,3005,0,-1,0,-1,0,0,1
,101101,1011,1,3005,3005,0,-1,0,-1,0,0,0
,101201,1012,1,3005,3005,0,-1,0,-1,0,0,1
,101301,1013,1,3005,3005,0,-1,0,-1,0,0,1
,101401,1014,1,3005,3005,0,-1,0,-1,0,0,0
,101501,1015,1,3043,3043,0,-1,0,-1,0,0,0
,101601,1016,1,3043,3043,0,-1,0,-1,0,0,0
,101701,1017,1,3043,3043,0,-1,0,-1,0,0,0
,102201,1022,1,3042,3042,0,-1,0,-1,0,0,0
,102301,1023,1,3042,3042,0,-1,0,-1,0,0,0
,102401,1024,1,3042,3042,0,-1,0,-1,0,0,0
,102701,1027,1,3080,3080,0,-1,0,-1,0,0,0
,102801,1028,1,3080,3080,0,-1,0,-1,0,0,0
,102901,1029,1,3080,3080,0,-1,0,-1,0,0,0
,103001,1030,1,3080,3080,0,-1,0,-1,0,0,0
,103101,1031,1,3080,3080,0,-1,0,-1,0,0,0
,103201,1032,1,3101,3101,0,-1,0,-1,0,0,0
,103202,1032,2,3101,3101,0,-1,0,-1,0,0,0
,103301,1033,1,3101,3101,0,-1,0,-1,0,0,0
,103401,1034,1,3101,3101,0,-1,0,-1,0,0,0
,103501,1035,1,3101,3101,0,-1,0,-1,0,0,0
,103601,1036,1,3098,3098,0,-1,0,-1,0,0,1
,103701,1037,1,3048,3048,0,-1,0,-1,0,0,1
,103801,1038,1,3048,3048,0,-1,0,-1,0,0,1
,103901,1039,1,3048,3048,0,-1,0,-1,0,0,1
,104001,1040,1,3044,3044,0,-1,0,-1,0,0,1
,104101,1041,1,3044,3044,0,-1,0,-1,0,0,1
,104201,1042,1,3044,3044,0,-1,0,-1,0,0,1
,104301,1043,1,3052,3052,0,-1,0,-1,0,0,1
,104401,1044,1,3052,3052,0,-1,0,-1,0,0,1
,104501,1045,1,3052,3052,0,-1,0,-1,0,0,1
,104601,1046,1,3059,3059,0,-1,0,-1,0,0,0
,104701,1047,1,3059,3059,0,-1,0,-1,0,0,0
,104801,1048,1,3059,3059,0,-1,0,-1,0,0,0
,104901,1049,1,3061,3061,0,-1,0,-1,0,0,1
,105001,1050,1,3061,3061,0,-1,0,-1,0,0,1
,105101,1051,1,3061,3061,0,-1,0,-1,0,0,1
,105201,1052,1,3070,3070,0,-1,0,-1,0,0,1
,105301,1053,1,3070,3070,0,-1,0,-1,0,0,1
,105401,1054,1,3070,3070,0,-1,0,-1,0,0,1
,105501,1055,1,3069,3069,0,-1,0,-1,0,0,1
,105601,1056,1,3069,3069,0,-1,0,-1,0,0,1
,105701,1057,1,3069,3069,0,-1,0,-1,0,0,1
,105801,1058,1,3095,3095,0,-1,0,-1,0,0,1
,105901,1059,1,3095,3095,0,-1,0,-1,0,0,1
,106001,1060,1,3095,3095,0,-1,0,-1,0,0,1
,106101,1061,1,3096,3096,0,-1,0,-1,0,0,1
,106201,1062,1,3096,3096,0,-1,0,-1,0,0,1
,106301,1063,1,3096,3096,0,-1,0,-1,0,0,1
,106401,1064,1,3186,3186,0,-1,0,-1,0,0,1
,106501,1065,1,3186,3186,0,-1,0,-1,0,0,1
,106601,1066,1,3186,3186,0,-1,0,-1,0,0,1
,106701,1067,1,3098,3098,0,-1,0,-1,0,0,1
,106801,1068,1,3098,3098,0,-1,0,-1,0,0,1
,106901,1069,1,3098,3098,0,-1,0,-1,0,0,1
,107001,1070,1,3099,3099,0,-1,0,-1,0,0,1
,107101,1071,1,3099,3099,0,-1,0,-1,0,0,1
,107201,1072,1,3099,3099,0,-1,0,-1,0,0,1
,107301,1073,1,3242,3242,0,-1,0,-1,0,0,1
,107401,1074,1,3242,3242,0,-1,0,-1,0,0,1
,107501,1075,1,3242,3242,0,-1,0,-1,0,0,1
,107701,1077,1,1000,-1,0,1000,0,-1,0,0,0
,107801,1078,1,1000,-1,0,1000,0,-1,0,0,0
,107901,1079,1,1000,-1,0,1000,0,-1,0,0,0
,108001,1080,1,1002,-1,0,1002,0,-1,0,0,0
,108101,1081,1,1002,-1,0,1002,0,-1,0,0,0
,108201,1082,1,1002,-1,0,1002,0,-1,0,0,0
,108301,1083,1,102,-1,0,102,0,-1,0,0,0
,108401,1084,1,102,-1,0,102,0,-1,0,0,0
,108501,1085,1,102,-1,0,102,0,-1,0,0,0
,108601,1086,1,3028,-1,0,3028,0,-1,0,0,0
,108701,1087,1,3028,-1,0,3028,0,-1,0,0,0
,108801,1088,1,3028,-1,0,3028,0,-1,0,0,0
,108901,1089,1,2035,2035,106100,-1,0,-1,0,0,1
,109001,1090,1,2035,2035,0,-1,0,-1,0,0,1
,109101,1091,1,2035,2035,0,-1,0,-1,0,0,1
,109201,1092,1,3004,3004,0,-1,0,-1,0,0,1
,109301,1093,1,3004,3004,0,-1,0,-1,0,0,1
,109401,1094,1,3004,3004,0,-1,0,-1,0,0,1
,109501,1095,1,3021,3021,0,-1,0,-1,0,0,1
,109601,1096,1,3021,3021,0,-1,0,-1,0,0,1
,109701,1097,1,3021,3021,0,-1,0,-1,0,0,1
,109801,1098,1,1003,-1,0,1003,0,-1,0,0,0
,109901,1099,1,2032,2032,0,-1,0,-1,0,0,1
,110001,1100,1,2032,2032,0,-1,0,-1,0,0,1
,110101,1101,1,2032,2032,0,-1,0,-1,0,0,1
,110201,1102,1,3036,3036,0,-1,0,-1,0,0,1
,110301,1103,1,3036,3036,0,-1,0,-1,0,0,1
,110401,1104,1,3036,3036,0,-1,0,-1,0,0,1
,110501,1105,1,3037,3037,0,-1,0,-1,0,0,1
,110601,1106,1,3037,3037,0,-1,0,-1,0,0,1
,110701,1107,1,3037,3037,0,-1,0,-1,0,0,1
,110801,1108,1,3001,3001,0,-1,0,-1,0,0,1
,110901,1109,1,3001,3001,0,-1,0,-1,0,0,1
,111001,1110,1,3001,3001,0,-1,0,-1,0,0,1
,111101,1111,1,3087,-1,0,3087,0,-1,0,0,0
,111201,1112,1,3087,-1,0,3087,0,-1,0,0,0
,111301,1113,1,3087,-1,0,3087,0,-1,0,0,0
,111401,1114,1,3002,3002,0,-1,0,-1,0,0,1
,111501,1115,1,3002,3002,0,-1,0,-1,0,0,1
,111601,1116,1,3002,3002,0,-1,0,-1,0,0,1
,111701,1117,1,301,-1,0,301,0,-1,0,0,0
,111801,1118,1,301,-1,0,301,0,-1,0,0,0
,111901,1119,1,301,-1,0,301,0,-1,0,0,0
,112001,1120,1,3008,3008,0,-1,0,-1,0,0,1
,112101,1121,1,3008,3008,0,-1,0,-1,0,0,1
,112201,1122,1,3008,3008,0,-1,0,-1,0,0,1
,112301,1123,1,3009,3009,0,-1,0,-1,0,0,1
,112401,1124,1,3009,3009,0,-1,0,-1,0,0,1
,112501,1125,1,3009,3009,0,-1,0,-1,0,0,1
,112601,1126,1,3104,3104,0,-1,0,-1,0,0,1
,112701,1127,1,3104,3104,0,-1,0,-1,0,0,1
,112801,1128,1,3104,3104,0,-1,0,-1,0,0,1
,112901,1129,1,3102,3102,0,-1,0,-1,0,0,1
,113001,1130,1,3102,3102,0,-1,0,-1,0,0,1
,113101,1131,1,3102,3102,0,-1,0,-1,0,0,1
,113201,1132,1,3103,3103,0,-1,0,-1,0,0,1
,113301,1133,1,3103,3103,0,-1,0,-1,0,0,1
,113401,1134,1,3103,3103,0,-1,0,-1,0,0,1
,113501,1135,1,3007,3007,0,-1,0,-1,0,0,1
,113601,1136,1,3011,-1,0,3011,0,-1,0,0,0
,113701,1137,1,3011,-1,0,3011,0,-1,0,0,0
,113801,1138,1,3010,-1,0,3010,0,-1,0,0,0
,113901,1139,1,3022,3022,222001,-1,0,-1,0,0,1
,114001,1140,1,3022,3022,222001,-1,0,-1,0,0,1
,114101,1141,1,3022,3022,222001,-1,0,-1,0,0,1
,114201,1142,1,3083,3083,0,-1,0,-1,0,0,1
,114301,1143,1,3083,3083,0,-1,0,-1,0,0,1
,114401,1144,1,3083,3083,0,-1,0,-1,0,0,1
,114501,1145,1,3082,3082,0,-1,0,-1,0,0,1
,114601,1146,1,3082,3082,0,-1,0,-1,0,0,1
,114701,1147,1,3082,3082,0,-1,0,-1,0,0,1
,115101,1151,1,3074,3074,0,-1,0,-1,0,0,1
,115501,1155,1,3003,-1,0,3003,0,-1,0,0,0
,116801,1168,1,1168,-1,0,1168,0,-1,0,0,0
,116901,1169,1,1169,-1,0,1169,0,-1,0,0,0
,117001,1170,1,1170,-1,0,1170,0,-1,0,0,0
,117007,1177,1,1170,-1,0,1170,0,-1,0,0,0
,117008,1178,1,1170,-1,0,1170,0,-1,0,0,0
,117101,1171,1,1171,-1,0,1171,0,-1,0,0,0
,117201,3182,1,3182,-1,0,3182,0,-1,0,0,0
,117301,1173,1,1173,-1,0,1173,0,-1,0,0,0
,117401,3187,1,3187,-1,0,3187,0,-1,0,0,0
,117501,1175,1,1175,-1,0,1175,0,-1,0,0,0
,117901,1179,1,1168,-1,0,1168,0,-1,0,0,0
,118001,1180,1,1168,-1,0,1168,0,-1,0,0,0
,118101,1181,1,1169,-1,0,1169,0,-1,0,0,0
,118201,1182,1,1169,-1,0,1169,0,-1,0,0,0
,118301,1183,1,1171,-1,0,1171,0,-1,0,0,0
,118401,1184,1,1171,-1,0,1171,0,-1,0,0,0
,118501,1185,1,3182,-1,0,3182,0,-1,0,0,0
,118601,1186,1,3182,-1,0,3182,0,-1,0,0,0
,118701,1187,1,1173,-1,0,1173,0,-1,0,0,0
,118801,1188,1,1173,-1,0,1173,0,-1,0,0,0
,118901,1189,1,3187,-1,0,3187,0,-1,0,0,0
,119001,1190,1,3187,-1,0,3187,0,-1,0,0,0
,119101,1191,1,1175,-1,0,1175,0,-1,0,0,0
,119201,1192,1,1175,-1,0,1175,0,-1,0,0,0
,119301,1193,1,3176,-1,0,3176,0,-1,0,0,1
,119401,1194,1,3176,-1,0,3176,0,-1,0,0,1
,119501,1195,1,3176,-1,0,3176,0,-1,0,0,1
,119601,1196,1,3176,-1,0,3176,0,-1,0,0,1
,119701,1197,1,3177,-1,0,3177,0,-1,0,0,0
,119801,1198,1,3177,-1,0,3177,0,-1,0,0,0
,119901,1199,1,3178,-1,0,3178,0,-1,0,0,1
,120001,1200,1,3178,-1,0,3178,0,-1,0,0,1
,120101,1201,1,3178,-1,0,3178,0,-1,0,0,1
,120201,1202,1,3179,-1,0,3179,0,-1,0,0,1
,120301,1203,1,3179,-1,0,3179,0,-1,0,0,1
,120401,1204,1,3179,-1,0,3179,0,-1,0,0,1
,120501,1205,1,3180,-1,0,3180,0,-1,0,0,0
,120601,1206,1,3180,-1,0,3180,0,-1,0,0,0
,120701,1207,1,3180,-1,0,3180,0,-1,0,0,0
,120801,1208,1,3181,-1,0,3181,0,-1,0,0,1
,120901,1209,1,3181,-1,0,3181,0,-1,0,0,1
,121001,1210,1,3181,-1,0,3181,0,-1,0,0,1
,121101,1211,1,3182,-1,0,3182,0,-1,0,0,0
,121201,1212,1,3182,-1,0,3182,0,-1,0,0,0
,121301,1213,1,3182,-1,0,3182,0,-1,0,0,0
,121401,1214,1,3183,-1,0,3183,0,-1,0,0,0
,121501,1215,1,3183,-1,0,3183,0,-1,0,0,0
,121601,1216,1,3183,-1,0,3183,0,-1,0,0,0
,121701,1217,1,3184,-1,0,3184,0,-1,0,0,0
,121801,1218,1,3184,-1,0,3184,0,-1,0,0,0
,121901,1219,1,3184,-1,0,3184,0,-1,0,0,0
,122001,1220,1,3185,-1,0,3185,0,-1,0,0,0
,122101,1221,1,3185,-1,0,3185,0,-1,0,0,0
,122201,1222,1,3185,-1,0,3185,0,-1,0,0,0
,122301,1223,1,3186,-1,0,3186,0,-1,0,0,0
,122401,1224,1,3186,-1,0,3186,0,-1,0,0,0
,122501,1225,1,3186,-1,0,3186,0,-1,0,0,0
,122601,1226,1,3187,-1,0,3187,0,-1,0,0,0
,122701,1227,1,3187,-1,0,3187,0,-1,0,0,0
,122801,1228,1,3187,-1,0,3187,0,-1,0,0,0
,123001,1230,1,101,101,100109,-1,0,-1,0,0,0
,123002,1230,2,201,-1,0,-1,0,201,100225,0,0
,123101,1231,1,301,-1,0,-1,0,301,100306,0,0
,123102,1231,2,201,201,100205,-1,0,301,100306,0,0
,123201,1232,1,3216,3216,0,-1,0,-1,0,0,0
,123301,1233,1,3216,3216,0,-1,0,-1,0,0,0
,123401,1234,1,3216,3216,0,-1,0,-1,0,0,0
,123501,1235,1,3121,3121,0,-1,0,-1,0,0,0
,123601,1236,1,3121,3121,0,-1,0,-1,0,0,0
,123701,1237,1,3121,3121,0,-1,0,-1,0,0,0
,123801,1238,1,3123,3123,0,-1,0,-1,0,0,0
,123901,1239,1,3123,3123,0,-1,0,-1,0,0,0
,124001,1240,1,3123,3123,0,-1,0,-1,0,0,0
,124101,1241,1,3125,3125,0,-1,0,-1,0,0,0
,124201,1242,1,3125,3125,0,-1,0,-1,0,0,0
,124301,1243,1,3125,3125,0,-1,0,-1,0,0,0
,124401,1244,1,3127,3127,0,-1,0,-1,0,0,0
,124501,1245,1,3127,3127,0,-1,0,-1,0,0,0
,124601,1246,1,3127,3127,0,-1,0,-1,0,0,0
,124701,1247,1,3129,3129,0,-1,0,-1,0,0,0
,124801,1248,1,3129,3129,0,-1,0,-1,0,0,0
,124901,1249,1,3129,3129,0,-1,0,-1,0,0,0
,125001,1250,1,3130,3130,0,-1,0,-1,0,0,0
,125101,1251,1,3130,3130,0,-1,0,-1,0,0,0
,125201,1252,1,3130,3130,0,-1,0,-1,0,0,0
,125301,1253,1,3149,3149,0,-1,0,-1,0,0,0
,125401,1254,1,3149,3149,0,-1,0,-1,0,0,0
,125501,1255,1,3149,3149,0,-1,0,-1,0,0,0
,125601,1256,1,3150,3150,0,-1,0,-1,0,0,0
,125701,1257,1,3150,3150,0,-1,0,-1,0,0,0
,125801,1258,1,3150,3150,0,-1,0,-1,0,0,0
,125901,1259,1,3155,3155,0,-1,0,-1,0,0,0
,126001,1260,1,3155,3155,0,-1,0,-1,0,0,0
,126101,1261,1,3155,3155,0,-1,0,-1,0,0,0
,126201,1262,1,3156,3156,0,-1,0,-1,0,0,0
,126301,1263,1,3156,3156,0,-1,0,-1,0,0,0
,126401,1264,1,3156,3156,0,-1,0,-1,0,0,0
,126501,1265,1,104,104,0,-1,0,-1,0,0,0
,126601,1266,1,104,104,0,-1,0,-1,0,0,0
,126701,1267,1,104,104,0,-1,0,-1,0,0,0
,127001,1270,1,3157,3157,132001,-1,0,-1,0,0,0
,127101,1271,1,3157,3157,132001,-1,0,-1,0,0,0
,127201,1272,1,3164,3164,108001,-1,0,-1,0,0,0
,127301,1273,1,3164,3164,108001,-1,0,-1,0,0,0
,127401,1274,1,3164,3164,108001,-1,0,-1,0,0,0
,127501,1275,1,3314,3314,0,-1,0,-1,0,0,1
,127601,1276,1,3314,3314,0,-1,0,-1,0,0,1
,127701,1277,1,3314,3314,0,-1,0,-1,0,0,1
,127801,1278,1,1000,1000,0,-1,0,-1,0,0,1
,127901,1279,1,1000,1000,0,-1,0,-1,0,0,1
,128001,1280,1,1000,1000,0,-1,0,-1,0,0,1
,128101,1281,1,1002,1002,0,-1,0,-1,0,0,1
,128201,1282,1,1002,1002,0,-1,0,-1,0,0,1
,128301,1283,1,1002,1002,0,-1,0,-1,0,0,1
,128401,1284,1,102,102,0,-1,0,-1,0,0,1
,128501,1285,1,102,102,0,-1,0,-1,0,0,1
,128701,1287,1,3199,3199,0,-1,0,-1,0,0,0
,128702,1287,2,201,-1,0,-1,0,201,100205,0,0
,128703,1287,3,3199,3199,0,-1,0,-1,0,0,0
,128704,1287,4,3199,3199,0,-1,0,-1,0,0,0
,128705,1287,5,201,-1,0,-1,0,201,100205,0,0
,128801,1288,1,3199,3199,0,-1,0,-1,0,0,0
,128901,1289,1,3199,3199,0,-1,0,-1,0,0,0
,128902,1289,2,3199,3199,0,-1,0,-1,0,0,0
,128903,1289,3,101,101,100109,-1,0,-1,0,0,0
,128904,1289,4,3199,3199,0,-1,0,-1,0,0,0
,129001,1290,1,3028,3028,0,-1,0,-1,0,0,1
,129101,1291,1,3028,3028,161002,-1,0,-1,0,0,1
,129201,1292,1,3028,3028,161002,-1,0,-1,0,0,1
,129301,1293,1,3230,3230,0,-1,0,-1,0,0,1
,129401,1294,1,3230,3230,0,-1,0,-1,0,0,1
,129501,1295,1,3230,3230,0,-1,0,-1,0,0,1
,129601,1296,1,1175,1175,0,-1,0,-1,0,0,1
,129701,1297,1,1175,1175,0,-1,0,-1,0,0,1
,129801,1298,1,1175,1175,0,-1,0,-1,0,0,1
,129901,1299,1,3195,3195,0,-1,0,-1,0,0,1
,130001,1300,1,3195,3195,0,-1,0,-1,0,0,1
,130101,1301,1,3195,3195,0,-1,0,-1,0,0,1
,132301,1323,1,3229,3229,0,-1,0,-1,0,0,1
,132401,1324,1,3229,3229,0,-1,0,-1,0,0,1
,132501,1325,1,3229,3229,0,-1,0,-1,0,0,1
,132601,1326,1,3208,3208,0,-1,0,-1,0,0,1
,132701,1327,1,3208,3208,0,-1,0,-1,0,0,1
,132801,1328,1,3208,3208,0,-1,0,-1,0,0,1
,132901,1329,1,3209,3209,0,-1,0,-1,0,0,1
,133001,1330,1,3209,3209,0,-1,0,-1,0,0,1
,133101,1331,1,3209,3209,0,-1,0,-1,0,0,1
,133201,1332,1,3210,3210,0,-1,0,-1,0,0,1
,133301,1333,1,3210,3210,0,-1,0,-1,0,0,1
,133401,1334,1,3210,3210,0,-1,0,-1,0,0,1
,133501,1335,1,3211,3211,0,-1,0,-1,0,0,1
,133601,1336,1,3211,3211,0,-1,0,-1,0,0,1
,133701,1337,1,3211,3211,0,-1,0,-1,0,0,1
,133801,1338,1,3201,3201,0,-1,0,-1,0,0,1
,133901,1339,1,3201,3201,0,-1,0,-1,0,0,1
,134001,1340,1,3201,3201,0,-1,0,-1,0,0,1
,134101,1341,1,3202,3202,0,-1,0,-1,0,0,1
,134201,1342,1,3202,3202,0,-1,0,-1,0,0,1
,134301,1343,1,3202,3202,0,-1,0,3387,124001,0,1
,134401,1344,1,3192,3192,0,-1,0,-1,0,0,1
,134501,1345,1,3192,3192,0,-1,0,-1,0,0,1
,134601,1346,1,3192,3192,0,-1,0,-1,0,0,1
,134701,1347,1,3212,3212,201001,-1,0,-1,0,0,1
,134801,1348,1,3212,3212,201001,-1,0,-1,0,0,1
,134901,1349,1,3212,3212,201001,-1,0,-1,0,0,1
,135001,1350,1,3231,3231,0,-1,0,-1,0,0,1
,135101,1351,1,3231,3231,0,-1,0,-1,0,0,1
,135201,1352,1,3231,3231,0,-1,0,-1,0,0,1
,137101,1371,1,3218,3218,0,-1,0,-1,0,0,1
,137201,1372,1,3218,3218,0,-1,0,-1,0,0,1
,137301,1373,1,3218,3218,0,-1,0,-1,0,0,1
,137401,1374,1,3219,3219,0,-1,0,-1,0,0,1
,137501,1375,1,3219,3219,0,-1,0,-1,0,0,1
,137601,1376,1,3219,3219,0,-1,0,-1,0,0,1
,137701,1377,1,3220,3220,0,-1,0,-1,0,0,1
,137801,1378,1,3220,3220,0,-1,0,-1,0,0,1
,137901,1379,1,3220,3220,0,-1,0,-1,0,0,1
,139501,1395,1,3269,3269,0,-1,0,-1,0,0,1
,139601,1396,1,3269,3269,0,-1,0,-1,0,0,1
,139701,1397,1,3269,3269,0,-1,0,-1,0,0,1
,139801,1398,1,3268,3268,0,-1,0,-1,0,0,1
,139901,1399,1,3268,3268,0,-1,0,-1,0,0,1
,140001,1400,1,3268,3268,0,-1,0,-1,0,0,1
,140101,1401,1,3191,3191,0,-1,0,-1,0,0,1
,140201,1402,1,3191,3191,0,-1,0,-1,0,0,1
,140301,1403,1,3191,3191,0,-1,0,-1,0,0,1
,140401,1404,1,3227,3227,0,-1,0,-1,0,0,1
,140501,1405,1,3227,3227,0,-1,0,-1,0,0,1
,140601,1406,1,3227,3227,0,-1,0,-1,0,0,1
,140701,1407,1,3228,3228,0,-1,0,-1,0,0,1
,140801,1408,1,3228,3228,0,-1,0,-1,0,0,1
,140901,1409,1,3228,3228,0,-1,0,-1,0,0,1
,141001,1410,1,3190,3190,0,-1,0,-1,0,0,1
,141101,1411,1,3190,3190,0,-1,0,-1,0,0,1
,141201,1412,1,3190,3190,0,-1,0,-1,0,0,1
,141301,1413,1,3197,3197,0,-1,0,-1,0,0,1
,141401,1414,1,3197,3197,0,-1,0,-1,0,0,1
,141501,1415,1,3197,3197,0,-1,0,-1,0,0,1
,141601,1416,1,3193,3193,0,-1,0,-1,0,0,1
,141701,1417,1,3193,3193,0,-1,0,-1,0,0,1
,141801,1418,1,3193,3193,0,-1,0,-1,0,0,1
,141901,1419,1,3232,3232,0,-1,0,-1,0,0,1
,142001,1420,1,3232,3232,0,-1,0,-1,0,0,1
