,required,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional
,3098001,荒漠异蝎,3098,1,20662,0,1,0,0,0,0,0,"-8.8000,0.08,-19.1",180,1
,3098002,雾夜女巫,3098,1,20663,0,1,0,0,0,0,0,"9.79999,0.08,-20.1",180,1
,3098003,幽冥鬼煞,3098,1,20664,0,1,0,0,0,0,0,"-9.7000,0.08,2.931",180,1
,3098004,魅影幻像,3098,1,21029,0,1,0,0,0,0,0,"9.95000,0.08,2.931",180,1
,3098005,极渊领主,3098,1,21030,0,1,0,0,0,0,0,"-0.3200,2.22,35.14",180,1
,3098006,荒漠异蝎,3098,2,200779,47,1,1,0,0,0,76,,0,1
,3098007,雾夜女巫,3098,2,200780,48,1,1,0,0,0,76,,0,1
,3098008,幽冥鬼煞,3098,2,200781,49,1,1,0,0,0,76,,0,1
,3098009,魅影幻像,3098,2,200782,50,1,1,0,0,0,76,,0,1
,3098010,极渊领主,3098,2,200783,51,1,1,0,0,0,76,,0,1
,3098011,障碍墙,3098,4,1094,0,1,0,0,0,0,0,"0.27871,0.01,12.15",180,1
,3098012,障碍墙,3098,4,1094,0,1,0,0,0,0,0,"-9.2,0.01,-15",180,1
,3098013,障碍墙,3098,4,1094,0,1,0,0,0,0,0,"9.2,0.01,-15",180,1
,3099001,空气墙,3099,4,1094,0,0,0,0,0,0,0,"-9.2,0.01,-15",180,1.5
,3099002,机关,3099,4,1094,0,0,0,0,0,0,0,"9.2,0.01,-15",180,1
,3099003,亵职的官员,3099,1,20667,0,0,0,0,0,0,0,"-9.7000,0.08,2.931",180,1
,3099004,禁卫军逃兵,3099,1,20668,0,0,0,0,0,0,0,"9.95000,0.08,2.931",150,1
,3099005,幽岚领主塔伦,3099,1,20669,0,0,0,0,0,0,0,"-0.3200,2.22,35.14",180,1
,3099006,亵职的官员,3099,2,200491,3,0,1,0,0,0,76,,0,1
,3099007,禁卫军逃兵,3099,2,200492,4,0,1,0,0,0,76,,0,1
,3099008,幽岚领主塔伦,3099,2,200493,5,0,1,0,0,0,76,,0,1
,3099009,亵职的官员,3099,1,20670,0,1,0,0,0,0,0,"-20.960,0.08,5.391",90,1
,3099010,禁卫军逃兵,3099,1,20671,0,1,0,0,0,0,0,"21.6500,0.08,4.101",-134.5,1
,3099011,幽影刺客,3099,1,21025,0,0,0,0,0,0,0,"-8.8000,0.08,-19.1",180,1
,3099012,夜幕战灵,3099,1,21026,0,0,0,0,0,0,0,"9.79999,0.08,-20.1",180,1
,3099013,幽影刺客,3099,1,21027,0,1,0,0,0,0,0,"-20.800,0.08,-20.1",90,1
,3099014,夜幕战灵,3099,1,21028,0,1,0,0,0,0,0,"22.4000,0.08,-22.3",-90,1
,3099015,幽影刺客,3099,2,200777,1,0,1,0,0,0,76,,0,1
,3099016,夜幕战灵,3099,2,200778,2,0,1,0,0,0,76,,0,1
,3099017,机关,3099,4,1094,0,0,0,0,0,0,0,"0.27871,0.01,12.15",180,1
