,required,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional
,1000605,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1000606,-1,,0,-1,,0,-1,,0,9,201 1,0,0,0,0,0,0,0,0,,,0,1011,0,,0,0,0,0,0,0,0,0,,0
,1000607,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1000608,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1000609,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1000610,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1000611,-1,,0,-1,,0,-1,,0,15,806,0,0,0,0,0,0,0,1,,0,0,0,0,,0,0,0,0,0,0,0,0,,0
,1000701,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1000702,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1000703,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1000704,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1000705,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1000706,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1000707,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1000708,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1000709,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1000801,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,2641,0,0,,0,0,0,0,0,0,0,0,,0
,1000802,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1000803,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1000804,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1000805,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1000806,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1000807,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,1,"133 0,0,0",,0,0,0,,0,0,0,0,0,0,0,0,,0
,1000808,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1000809,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1000810,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1000811,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1000901,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1000902,-1,,0,-1,,0,-1,,0,15,807,0,0,0,0,0,0,0,1,,0,0,0,0,,0,0,0,0,0,0,0,0,,0
,1001001,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1001002,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1001003,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1001101,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1001102,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1001103,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1001104,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1001105,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1001106,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1001107,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1001108,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1001109,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1001110,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1001111,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1001112,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1001113,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1001114,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1001115,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1001116,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1001117,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1001118,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1001119,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1001201,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1001202,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,1,"133 0,0,0",,0,0,0,,0,0,0,0,0,0,0,0,,0
,1001203,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1001204,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1001205,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1001206,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1001207,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1001208,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1001209,90,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1001210,80,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1001211,70,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1001212,50,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1001213,40,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1001214,30,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1001215,20,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1001216,10,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1001217,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1001218,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1001219,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1001220,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1001301,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1001302,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1001303,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1001304,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1001305,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1001306,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1001307,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1001308,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1001309,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1001310,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1001311,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1001312,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1001313,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1001314,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1001315,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
