,required,required,required,optional,optional,optional,optional,optional,optional,optional,optional,optional
,1000804,10008,4,2035,2035,102600,-1,0,2032,103100,0,0
,1000805,10008,5,101,2035,102600,-1,0,101,100101,0,0
,1000806,10008,6,101,2035,102600,-1,0,101,100101,0,0
,1000807,10008,7,-1,2035,102600,-1,0,101,100101,0,0
,1000808,10008,8,2035,2035,102600,-1,0,101,100101,0,0
,1000809,10008,9,2035,2035,102600,-1,0,101,100101,0,0
,1000810,10008,10,101,2035,102600,-1,0,101,100101,0,0
,1000811,10008,11,201,201,100201,-1,0,101,100101,0,0
,1000901,10009,1,101,101,100102,-1,0,2036,101500,0,0
,1000902,10009,2,2036,101,100102,-1,0,2036,101500,0,0
,1001001,10010,1,101,101,100101,-1,0,201,100201,0,0
,1001002,10010,2,201,101,100101,-1,0,201,100201,0,0
,1001003,10010,3,101,101,100101,-1,0,201,100201,0,0
,1001101,10011,1,2035,2035,102600,-1,0,2032,103100,0,0
,1001102,10011,2,2032,2035,102600,-1,0,2032,103100,0,0
,1001103,10011,3,2032,2035,102600,-1,0,2032,103100,0,0
,1001104,10011,4,2031,-1,0,2031,102100,-1,0,0,0
,1001105,10011,5,2035,2035,102600,-1,0,2032,103100,0,0
,1001106,10011,6,101,101,100104,-1,0,201,100203,0,0
,1001107,10011,7,2035,-1,0,2035,102600,-1,0,0,0
,1001108,10011,8,201,2035,102600,-1,0,201,100201,0,0
,1001109,10011,9,2035,2035,102600,-1,0,201,100201,0,0
,1001110,10011,10,2035,2035,102600,-1,0,201,100201,0,0
,1001111,10011,11,101,101,100108,-1,0,201,100201,0,0
,1001112,10011,12,2035,2035,102600,-1,0,201,100201,0,0
,1001113,10011,13,2035,2035,102600,-1,0,201,100201,0,0
,1001114,10011,14,201,2035,102600,-1,0,201,100201,0,0
,1001115,10011,15,2035,2035,102600,-1,0,201,100201,0,0
,1001116,10011,16,2035,2035,102600,-1,0,201,100201,0,0
,1001117,10011,17,2035,2035,102600,-1,0,201,100201,0,0
,1001118,10011,18,-1,101,100101,-1,0,201,100201,0,0
,1001119,10011,19,2035,-1,0,2035,102600,-1,0,0,0
,1001201,10012,1,101,101,100101,-1,0,201,100201,0,0
,1001202,10012,2,201,101,100101,-1,0,201,100201,0,0
,1001203,10012,3,2035,-1,0,2035,102600,-1,0,0,0
,1001204,10012,4,2035,-1,0,2035,102600,-1,0,0,0
,1001205,10012,5,2032,2032,103100,-1,0,2031,102100,0,0
,1001206,10012,6,101,101,100101,-1,0,201,100201,0,0
,1001207,10012,7,201,101,100101,-1,0,201,100201,0,0
,1001208,10012,8,-1,-1,0,-1,0,-1,0,0,0
,1001209,10012,9,2031,2032,103100,-1,0,2031,102100,0,0
,1001210,10012,10,-1,2032,103100,-1,0,2031,102100,0,0
,1001211,10012,11,2032,2032,103100,-1,0,2031,102100,0,0
,1001212,10012,12,-1,2032,103100,-1,0,2031,102100,0,0
,1001213,10012,13,2032,2032,103100,-1,0,2031,102100,0,0
,1001214,10012,14,2032,2032,103100,-1,0,2031,102100,0,0
,1001215,10012,15,2032,2032,103100,-1,0,2031,102100,0,0
,1001216,10012,16,2032,2032,103100,-1,0,2031,102100,0,0
,1001217,10012,17,201,101,100108,-1,0,201,100201,0,0
,1001218,10012,18,101,101,100108,-1,0,201,100201,0,0
,1001219,10012,19,2035,-1,0,-1,0,2035,102600,0,0
,1001220,10012,20,-1,-1,0,-1,0,-1,0,0,0
,1001301,10013,1,101,-1,0,101,100101,-1,0,0,0
,1001302,10013,2,201,-1,0,201,100208,-1,0,0,0
,1001303,10013,3,2035,-1,0,2035,102600,-1,0,0,0
,1001304,10013,4,201,-1,0,201,100208,-1,0,0,0
,1001305,10013,5,101,2035,102600,-1,0,101,100101,0,0
,1001306,10013,6,2035,2035,102600,-1,0,101,100101,0,0
,1001307,10013,7,201,-1,0,201,100208,-1,0,0,0
,1001308,10013,8,2035,2035,102600,-1,0,101,100101,0,0
,1001309,10013,9,101,2035,102600,-1,0,101,100101,0,0
,1001310,10013,10,2035,2035,102600,-1,0,101,100101,0,0
,1001311,10013,11,2035,2035,102600,-1,0,101,100101,0,0
,1001312,10013,12,201,-1,0,201,100201,-1,0,0,0
,1001313,10013,13,101,2035,102600,-1,0,101,100108,0,0
,1001314,10013,14,2035,2035,102600,-1,0,101,100101,0,0
,1001315,10013,15,101,2035,102600,-1,0,101,100101,0,0
